variant,task,cell,repeat_id,auprc_c0,auroc_c0,log_loss_c0,brier_c0,auprc_d0,auroc_d0,log_loss_d0,brier_d0,auprc_c1,auroc_c1,log_loss_c1,brier_c1,auprc_d1,auroc_d1,log_loss_d1,brier_d1,delta_auprc_c1_minus_c0,delta_auroc_c1_minus_c0,delta_log_loss_c1_minus_c0,delta_brier_c1_minus_c0,delta_auprc_d1_minus_d0,delta_auroc_d1_minus_d0,delta_log_loss_d1_minus_d0,delta_brier_d1_minus_d0,delta_auprc_d1_minus_c1,delta_auroc_d1_minus_c1,delta_log_loss_d1_minus_c1,delta_brier_d1_minus_c1
standardized,NR-AR-LBD,MCF7,6,0.572588258096012,0.8198151724796766,0.14395353360841362,0.03287606369852556,0.572588258096012,0.8198151724796766,0.1146946984744073,0.028182441096871763,0.572588258096012,0.8198151724796766,0.14395353347418852,0.03287606366020355,0.5775912516695864,0.8222346623496325,0.10954326065765378,0.02635614956483176,0.0,0.0,-1.3422509770322221e-10,-3.832200806686004e-11,0.005002993573574277,0.002419489869955904,-0.005151437816753518,-0.0018262915320400044,0.005002993573574277,0.002419489869955904,-0.034410272816534734,-0.00651991409537179
standardized,NR-AR-LBD,MCF7,7,0.5540144195472747,0.8427671590659367,0.14468889669956214,0.033158250782215244,0.5540144195472747,0.8427671590659367,0.11097723202311136,0.025933707279360414,0.5540144195472747,0.8427671590659367,0.14468889657244297,0.03315825075275691,0.5540144195472747,0.8427671590659367,0.11097723182826291,0.02593370724605707,0.0,0.0,-1.271191790719328e-10,-2.945833021961164e-11,0.0,0.0,-1.9484845126260807e-10,-3.330334376328015e-11,0.0,0.0,-0.03371166474418004,-0.007224543506699844
standardized,NR-AR-LBD,MCF7,8,0.6267782997699772,0.8533374908334957,0.15319574204096192,0.03590174868204062,0.6267782997699772,0.8533374908334957,0.12135989058319077,0.028727363317129866,0.6267782997699772,0.8533374908334957,0.15319574192948252,0.035901748652171966,0.6310977071198066,0.8542591498196709,0.12143728234810162,0.028673493874532153,0.0,0.0,-1.1147942846623238e-10,-2.986865546561468e-11,0.0043194073498294076,0.0009216589861751112,7.739176491085714e-05,-5.3869442597713825e-05,0.0043194073498294076,0.0009216589861751112,-0.0317584595813809,-0.0072282547776398145
standardized,NR-AR-LBD,MCF7,9,0.559799105576918,0.8474852590417867,0.15126334599288893,0.03554658184677845,0.559799105576918,0.8474852590417867,0.11553085120487268,0.027257130229043098,0.559799105576918,0.8474852590417867,0.15126334587760565,0.03554658181620424,0.559799105576918,0.8474852590417867,0.11553085103464396,0.027257130193315538,0.0,0.0,-1.1528328569543334e-10,-3.057420497332153e-11,0.0,0.0,-1.7022872556005098e-10,-3.572755598313382e-11,0.0,0.0,-0.03573249484296169,-0.0082894516228887
standardized,NR-AR-LBD,MCF7,10,0.5691851984861704,0.8673551658837481,0.1438104417313208,0.03331220932593932,0.5691851984861704,0.8673551658837481,0.10547957494427092,0.02483363592091397,0.5691851984861704,0.8673551658837481,0.14381044164389267,0.033312209302152784,0.5691851984861704,0.8673551658837481,0.10547957479964873,0.02483363589054586,0.0,0.0,-8.742812862561066e-11,-2.3786534547598492e-11,0.0,0.0,-1.4462217534649824e-10,-3.036811080381341e-11,0.0,0.0,-0.03833086684424394,-0.008478573411606925
standardized,NR-AR-LBD,MCF7,11,0.6907167066919888,0.8742507814015303,0.14593743101725132,0.03360699579547127,0.6907167066919888,0.8742507814015303,0.10502154592033013,0.024088954392637276,0.6909109715115342,0.873752525297893,0.14602453570194687,0.03363728407898915,0.6922330421961141,0.8760445033746244,0.10488642040794997,0.024161638743795327,0.00019426481954538667,-0.0004982561036372734,8.710468469553811e-05,3.0288283517880545e-05,0.001516335504125288,0.0017937219730941756,-0.00013512551238017422,7.268435115804859e-05,0.0013220706845799013,0.002291978076731449,-0.041138115293996885,-0.009475645335193829
standardized,NR-AR-LBD,MCF7,12,0.5799548934830756,0.8082469846519039,0.14930748336282634,0.03437558178942554,0.5799548934830756,0.8082469846519039,0.11482486593615895,0.027382817320136938,0.5799548934830756,0.8082469846519039,0.14930748332638805,0.034375581786656076,0.5824977298835273,0.8115244838418343,0.11188285276620322,0.02663992747170906,0.0,0.0,-3.643833290656318e-11,-2.769470763830384e-12,0.002542836400451631,0.0032774991899302995,-0.002942013169955722,-0.0007428898484278783,0.002542836400451631,0.0032774991899302995,-0.03742463056018481,-0.007735654314947009
standardized,NR-AR-LBD,MCF7,13,0.5330246013613501,0.7642668453248105,0.15108392668082674,0.035296256917806024,0.5330246013613501,0.7642668453248105,0.11416554917567238,0.026597996191719632,0.5330246013613501,0.7642668453248105,0.15108392660480763,0.035296256899926395,0.5330246013613501,0.7642668453248105,0.11416554906249965,0.02659799616920862,0.0,0.0,-7.601910489984931e-11,-1.7879629027328648e-11,0.0,0.0,-1.1317273507227554e-10,-2.2511012498505066e-11,0.0,0.0,-0.03691837754230797,-0.008698260730717776
standardized,NR-AR-LBD,MCF7,14,0.7055986142964046,0.8677380429810487,0.1434386209133893,0.03261998134341186,0.7055986142964046,0.8677380429810487,0.10728234842164715,0.02488135690072404,0.7055986142964046,0.8677380429810487,0.14343862083151582,0.032619981322626654,0.705687839017868,0.8695055742010294,0.10721466226896206,0.02487299048786085,0.0,0.0,-8.187349964661195e-11,-2.0785208623697038e-11,8.92247214634212e-05,0.0017675312199807668,-6.768615268508832e-05,-8.366412863191827e-06,8.92247214634212e-05,0.0017675312199807668,-0.03622395856255374,-0.007746990834765805
standardized,NR-AR-LBD,MCF7,15,0.5152598719500139,0.8008686017290122,0.14972686193541004,0.03468776567308411,0.5152598719500139,0.8008686017290122,0.1152966739942578,0.026567291968454365,0.5152598719500139,0.8008686017290122,0.14972686185026987,0.03468776565584346,0.5218918852444359,0.8084486610585364,0.1143174991624891,0.026217795368318152,0.0,0.0,-8.514017268979046e-11,-1.7240656818851008e-11,0.006632013294422023,0.007580059329524147,-0.0009791748317687227,-0.0003494966001362128,0.006632013294422023,0.007580059329524147,-0.03540936268778078,-0.008469970287525302
standardized,NR-AR-LBD,MCF7,16,0.61256361377339,0.8457579220022478,0.15256661971040417,0.03541476265286728,0.61256361377339,0.8457579220022478,0.12571125497346983,0.02967318517761844,0.61256361377339,0.8457579220022478,0.15256661960894405,0.03541476262926167,0.6125658533593155,0.8458149020592278,0.12570805794396858,0.029672603811794797,0.0,0.0,-1.0146013751377581e-10,-2.360560011349655e-11,2.239585925445375e-06,5.698005698007158e-05,-3.197029501234017e-06,-5.813658236396291e-07,2.239585925445375e-06,5.698005698007158e-05,-0.026858561664975456,-0.005742158817466879
standardized,NR-AR-LBD,MCF7,17,0.5752464464542426,0.802692552299509,0.14927272071958841,0.03406974673901194,0.5752464464542426,0.802692552299509,0.1169117116042188,0.02695364689025076,0.5752464464542426,0.802692552299509,0.14927272061589153,0.03406974671446148,0.581819170021201,0.8107468509420428,0.11585483982059208,0.026745340418970847,0.0,0.0,-1.0369688441258518e-10,-2.4550467214723427e-11,0.006572723566958405,0.00805429864253393,-0.0010568717836267338,-0.00020830647127991002,0.006572723566958405,0.00805429864253393,-0.03341788079529946,-0.0073244062954906305
standardized,NR-AR-LBD,MCF7,18,0.5460308756035239,0.8047270877299703,0.15058410170531727,0.03531736092836573,0.5460308756035239,0.8047270877299703,0.1096766062396404,0.025533177419913743,0.5460308756035239,0.8047270877299703,0.15058410162123823,0.03531736090507963,0.5489699345791326,0.8013533484868871,0.11025521199978443,0.02572613873931307,0.0,0.0,-8.407904095175667e-11,-2.3286100131469924e-11,0.002939058975608555,-0.0033737392430831957,0.0005786057601440409,0.0001929613193993235,0.002939058975608555,-0.0033737392430831957,-0.040328889621453805,-0.009591222165766562
standardized,NR-AR-LBD,MCF7,19,0.5996963325406639,0.8557993139941914,0.14715490157049355,0.03424156114831385,0.5996963325406639,0.8557993139941914,0.11569101009466679,0.027588859982332882,0.5996963325406639,0.8557993139941914,0.147154901450458,0.0342415611193075,0.5996963325406639,0.8557993139941914,0.11569100989786563,0.02758885994207294,0.0,0.0,-1.200355176367296e-10,-2.9006352875171615e-11,0.0,0.0,-1.9680116564169126e-10,-4.025993947942563e-11,0.0,0.0,-0.031463891552592396,-0.006652701177234555
standardized,NR-AhR,HA1E,0,0.5079235626142793,0.8087680866914931,0.3794643564676792,0.11477930656343802,0.5079235626142793,0.8087680866914931,0.30522657886888277,0.08977303092813382,0.5079235626142793,0.8087680866914931,0.3794643558316138,0.11477930627590145,0.5079235626142793,0.8087680866914931,0.30522657835960754,0.08977303072925116,0.0,0.0,-6.360653670434147e-10,-2.8753655567648193e-10,0.0,0.0,-5.092752553004232e-10,-1.9888266311607338e-10,0.0,0.0,-0.07423777747200629,-0.025006275546650296
standardized,NR-AhR,HA1E,1,0.5114201189533534,0.8048540081087502,0.3730093307449306,0.1120459050487576,0.5114201189533534,0.8048540081087502,0.28779192882716514,0.08327531644409868,0.5114201189533534,0.8048540081087502,0.37300933045579376,0.11204590490804218,0.5109244678835172,0.8045616104479315,0.2879746553434409,0.08330727959366487,0.0,0.0,-2.8913685889975225e-10,-1.4071541987181745e-10,-0.0004956510698362005,-0.00029239766081872175,0.00018272651627579962,3.196314956618595e-05,-0.0004956510698362005,-0.00029239766081872175,-0.08503467511235284,-0.02873862531437732
standardized,NR-AhR,HA1E,2,0.5204426009641354,0.8225932786162049,0.37558169407434966,0.11302478497683421,0.5204426009641354,0.8225932786162049,0.29275805423622964,0.0856087719789918,0.5204426009641354,0.8225932786162049,0.3755816936717526,0.11302478477349451,0.5204426009641354,0.8225932786162049,0.29275805392362936,0.08560877186220761,0.0,0.0,-4.025970556931213e-10,-2.033396895306794e-10,0.0,0.0,-3.126003123021803e-10,-1.1678419759020288e-10,0.0,0.0,-0.08282363974812328,-0.027416012911286907
standardized,NR-AhR,HA1E,3,0.51754750002438,0.813613976222683,0.37341506391904195,0.11242568043033144,0.51754750002438,0.813613976222683,0.2936449695100312,0.08591334549014815,0.51754750002438,0.813613976222683,0.3734150635316523,0.11242568024690422,0.51754750002438,0.813613976222683,0.29364496918150607,0.08591334535018129,0.0,0.0,-3.8738958707540407e-10,-1.8342719565467292e-10,0.0,0.0,-3.2852508491387765e-10,-1.399668700385881e-10,0.0,0.0,-0.07977009435014623,-0.026512334896722944
standardized,NR-AhR,HA1E,4,0.5123381041682298,0.8088099606604789,0.37204231229077783,0.11215247108874851,0.5123381041682298,0.8088099606604789,0.29012490483230907,0.08401310686722144,0.5123381041682298,0.8088099606604789,0.37204231182253134,0.11215247087522502,0.5123381041682298,0.8088099606604789,0.29012490451036177,0.08401310673883669,0.0,0.0,-4.682465304384209e-10,-2.1352348222869467e-10,0.0,0.0,-3.219473077020751e-10,-1.283847389510484e-10,0.0,0.0,-0.08191740731216957,-0.028139364136388335
standardized,NR-AhR,HA1E,5,0.5514718092816182,0.8241899174932387,0.3662904819082508,0.10910455179303732,0.5514718092816182,0.8241899174932387,0.28670057546600747,0.08376299249039923,0.5535097906800648,0.8242938675971889,0.3662686860261192,0.10909391519156782,0.5514718092816182,0.8241899174932387,0.28670057504151286,0.08376299233339082,0.0020379813984465088,0.00010395010395010118,-2.1795882131681043e-05,-1.0636601469529716e-05,0.0,0.0,-4.244946560927332e-10,-1.5700840072518928e-10,-0.0020379813984465088,-0.00010395010395010118,-0.0795681109846063,-0.02533092285817698
standardized,NR-AhR,HA1E,6,0.5337362238819505,0.8250002312571615,0.36784567592510353,0.10977438099100692,0.5337362238819505,0.8250002312571615,0.28874968610061363,0.0838921094384353,0.5337362238819505,0.8250002312571615,0.36784567559582226,0.10977438083313082,0.5337362238819505,0.8250002312571615,0.28874968573522974,0.08389210930430309,0.0,0.0,-3.292813022248708e-10,-1.5787608997896995e-10,0.0,0.0,-3.653839120154601e-10,-1.3413219562830038e-10,0.0,0.0,-0.07909598986059256,-0.025882271528827723
standardized,NR-AhR,HA1E,7,0.5416292490126464,0.825468032360779,0.37394465691315937,0.11207203088741238,0.5416292490126464,0.825468032360779,0.2941241477984664,0.08560518222164863,0.5416292490126464,0.825468032360779,0.3739446573321709,0.11207203103273697,0.5416292490126464,0.825468032360779,0.2941241480039642,0.08560518222489519,0.0,0.0,4.190116142943623e-10,1.453245829230454e-10,0.0,0.0,2.05497796557097e-10,3.246550250857183e-12,0.0,0.0,-0.07982050932820672,-0.026466848807841788
standardized,NR-AhR,HA1E,8,0.5249473653036716,0.8236997610835104,0.3718696524022862,0.11152682428321778,0.5249473653036716,0.8236997610835104,0.29084125368396646,0.08432981144191071,0.5249473653036716,0.8236997610835104,0.3718696518409003,0.11152682402719791,0.5249473653036716,0.8236997610835104,0.2908412532179711,0.08432981129762443,0.0,0.0,-5.613858600206356e-10,-2.560198691936577e-10,0.0,0.0,-4.659953145580431e-10,-1.442862773703979e-10,0.0,0.0,-0.08102839862292924,-0.027197012729573495
standardized,NR-AhR,HA1E,9,0.5520507334496653,0.8493148361310112,0.37224255087346314,0.11186360231780354,0.5520507334496653,0.8493148361310112,0.2834162591645458,0.08153762505842492,0.5520507334496653,0.8493148361310112,0.37224255065854245,0.11186360218991598,0.5520507334496653,0.8493148361310112,0.2834162589053882,0.08153762495109053,0.0,0.0,-2.1492071455853078e-10,-1.2788756165171833e-10,0.0,0.0,-2.59157634241447e-10,-1.0733439553822776e-10,0.0,0.0,-0.08882629175315429,-0.030325977238825453
standardized,NR-AhR,HA1E,10,0.4950163957481533,0.8057243827763664,0.3722312227338112,0.11154420673497696,0.4950163957481533,0.8057243827763664,0.2834872429899239,0.08205615139152515,0.4950163957481533,0.8057243827763664,0.3722312224259064,0.11154420657744953,0.4950163957481533,0.8057243827763664,0.2834872426889726,0.0820561512484425,0.0,0.0,-3.079048127574424e-10,-1.5752744386698935e-10,0.0,0.0,-3.009512750118404e-10,-1.4308264989493225e-10,0.0,0.0,-0.08874397973693382,-0.029488055329007022
standardized,NR-AhR,HA1E,11,0.5221773302207033,0.8123131550012536,0.3755157915821659,0.11318688921968156,0.5221773302207033,0.8123131550012536,0.3046241842093048,0.08996917592430875,0.5221773302207033,0.8123131550012536,0.3755157915357689,0.11318688918768846,0.5221773302207033,0.8123131550012536,0.3046241838812584,0.08996917578195766,0.0,0.0,-4.6396975150742036e-11,-3.199310538715139e-11,0.0,0.0,-3.2804639560346516e-10,-1.423510892495372e-10,0.0,0.0,-0.07089160765451054,-0.023217713405730794
standardized,NR-AhR,HA1E,12,0.5036001553110563,0.8130244092761698,0.377139269319997,0.11386620848700009,0.5036001553110563,0.8130244092761698,0.2932688695301935,0.08592019670222724,0.5035188377729367,0.8130244092761698,0.3770512849666603,0.11380764239794441,0.5034683478927091,0.8123994092761698,0.293116512410567,0.08576597734650124,-8.13175381195852e-05,-2.2204460492503132e-17,-8.798435333674526e-05,-5.856608905568661e-05,-0.0001318074183471074,-0.0006249999999999867,-0.0001523571196264839,-0.000154219355725993,-5.048988022752221e-05,-0.0006249999999999645,-0.08393477255609327,-0.028041665051443176
standardized,NR-AhR,HA1E,13,0.5473167294804314,0.8245081908102385,0.36768852455489387,0.1097571475204335,0.5473167294804314,0.8245081908102385,0.2838721190236924,0.08241061915682327,0.5473167294804314,0.8245081908102385,0.36768852450107203,0.10975714747231491,0.5473167294804314,0.8245081908102385,0.28387211890345065,0.08241061907002459,0.0,0.0,-5.382185808144868e-11,-4.811858411724046e-11,0.0,0.0,-1.2024176099245665e-10,-8.679867380401162e-11,0.0,0.0,-0.0838164055976214,-0.02734652840229034
standardized,NR-AhR,HA1E,14,0.5421365606046604,0.8168894264014094,0.3723123767245883,0.11192992242110708,0.5421365606046604,0.8168894264014094,0.28943249630489953,0.08427802922791654,0.5421365606046604,0.8168894264014094,0.37231237662090794,0.11192992233559165,0.5421365606046604,0.8168894264014094,0.28943249636966384,0.08427802920368786,0.0,0.0,-1.0368031988505778e-10,-8.551545027657425e-11,0.0,0.0,6.476425506996009e-11,-2.422868156104485e-11,0.0,0.0,-0.08287988025124415,-0.027651893131903776
standardized,NR-AhR,HA1E,15,0.5628984702271556,0.8292747195457011,0.3699524428601184,0.11085708428085224,0.5628984702271556,0.8292747195457011,0.28382897369219534,0.08265999409523264,0.5624053558218156,0.8292178043493437,0.37023715748080066,0.11095240247355824,0.5628984702271556,0.8292747195457011,0.2838289734485199,0.08265999398252993,-0.0004931144053399005,-5.691519635742104e-05,0.00028471462068223595,9.531819270599817e-05,0.0,0.0,-2.436754575896316e-10,-1.1270270411367634e-10,0.0004931144053399005,5.691519635742104e-05,-0.08640818403228077,-0.028292408491028303
standardized,NR-AhR,HA1E,16,0.5352526413259481,0.8172106825873264,0.3726428674888177,0.11188726424946023,0.5352526413259481,0.8172106825873264,0.285089207988397,0.0825811535885523,0.5352526413259481,0.8172106825873264,0.3726428671428739,0.11188726408085663,0.5352526413259481,0.8172106825873264,0.2850892076473931,0.08258115343494914,0.0,0.0,-3.4594376252528035e-10,-1.6860359497439248e-10,0.0,0.0,-3.4100387513724685e-10,-1.536031482562983e-10,0.0,0.0,-0.0875536594954808,-0.02930611064590749
standardized,NR-AhR,HA1E,17,0.52173022393623,0.8076869866822305,0.37250688695386786,0.1118370240616243,0.52173022393623,0.8076869866822305,0.2936514932021259,0.08583338696214962,0.52173022393623,0.8076869866822305,0.37250688672230237,0.11183702394354256,0.52173022393623,0.8076869866822305,0.2936514929161298,0.08583338684100136,0.0,0.0,-2.3156544459723706e-10,-1.180817443824367e-10,0.0,0.0,-2.859961156786994e-10,-1.211482580920631e-10,0.0,0.0,-0.07885539380617262,-0.026003637102541187
standardized,NR-AhR,HA1E,18,0.5327789172544707,0.8177279287177115,0.37365536695417034,0.11250619681488065,0.5327789172544707,0.8177279287177115,0.29794113683941875,0.08730392937874124,0.5327789172544707,0.8177279287177115,0.373655366500696,0.11250619659052301,0.5323676357766367,0.8169182121185212,0.29805128654511015,0.0873273180723807,0.0,0.0,-4.5347430255304743e-10,-2.243576463500929e-10,-0.00041128147783386915,-0.0008097165991902911,0.00011014970569140914,2.3388693639464497e-05,-0.00041128147783386915,-0.0008097165991902911,-0.07560407995558587,-0.025178878518142312
standardized,NR-AhR,HA1E,19,0.4854865918191306,0.8168942279503666,0.37137274266184866,0.11182407779256087,0.4854865918191306,0.8168942279503666,0.2911077493816028,0.08511787945122597,0.4854865918191306,0.8168942279503666,0.3713727424394594,0.1118240776973674,0.4754632231901514,0.812588944193028,0.2919518515901335,0.08542432269851996,0.0,0.0,-2.2238929586748668e-10,-9.519347532460642e-11,-0.010023368628979179,-0.0043052837573385625,0.0008441022085307448,0.0003064432472939957,-0.010023368628979179,-0.0043052837573385625,-0.07942089084932588,-0.026399754998847436
standardized,NR-AhR,HEPG2,0,0.4627508677979611,0.764337268051748,0.3685707609788458,0.11063671595364685,0.4627508677979611,0.764337268051748,0.267785597797129,0.07517953137441653,0.4635670041881844,0.7648706013850812,0.3687449218917897,0.11070301007018615,0.46684131211641644,0.7650959270755451,0.267406856483989,0.07495756798953229,0.000816136390223332,0.000533333333333319,0.00017416091294393256,6.629411653927553e-05,0.004090444318455377,0.0007586590237971036,-0.00037874131314005743,-0.0002219633848842377,0.0032743079282320452,0.00022532569046378458,-0.10133806540780073,-0.03574544208065385
standardized,NR-AhR,HEPG2,1,0.49853177232665924,0.778632194918481,0.3765058166240084,0.11384786181605633,0.49853177232665924,0.778632194918481,0.2742331032245279,0.07750260473457331,0.49853177232665924,0.778632194918481,0.3765058159983868,0.11384786156083995,0.5036407633581697,0.7863741304023519,0.2725977411329884,0.07704608287524198,0.0,0.0,-6.256216211752985e-10,-2.55216378586276e-10,0.005108991031510341,0.007741935483870988,-0.0016353620915394774,-0.00045652185933132695,0.005108991031510341,0.007741935483870988,-0.10390807486539835,-0.03680177868559797
standardized,NR-AhR,HEPG2,2,0.48406643412484873,0.7875028979707259,0.38501123754251954,0.11713068625898929,0.48406643412484873,0.7875028979707259,0.2869122686813649,0.08132062672740456,0.48406643412484873,0.7875028979707259,0.38501123743789967,0.11713068626624949,0.48406643412484873,0.7875028979707259,0.28691226794444835,0.08132062650154148,0.0,0.0,-1.0461983501741656e-10,7.260214651694241e-12,0.0,0.0,-7.369165055948201e-10,-2.258630893425817e-10,0.0,0.0,-0.09809896949345134,-0.035810059764708024
standardized,NR-AhR,HEPG2,3,0.39230291644328297,0.7663525853230654,0.37630300101306796,0.11381301432511641,0.39230291644328297,0.7663525853230654,0.27713638925677386,0.07856322554951285,0.39230291644328297,0.7663525853230654,0.37630300040339204,0.11381301408690034,0.39230291644328297,0.7663525853230654,0.2771363885045407,0.07856322529552125,0.0,0.0,-6.096758986551265e-10,-2.382160857461457e-10,0.0,0.0,-7.522331590958942e-10,-2.5399160274997e-10,0.0,0.0,-0.09916661189885137,-0.03524978879137909
standardized,NR-AhR,HEPG2,4,0.4862155077219453,0.8031696300202492,0.3818022776752926,0.1164208877221696,0.4862155077219453,0.8031696300202492,0.2970343042543963,0.08533334885319038,0.4862155077219453,0.8031696300202492,0.3818022772852855,0.11642088759457678,0.4940498625384916,0.8124800695806889,0.2905870900762897,0.08368342334466582,0.0,0.0,-3.9000710438941157e-10,-1.2759283907204377e-10,0.007834354816546351,0.009310439560439577,-0.0064472141781066585,-0.0016499255085245662,0.007834354816546351,0.009310439560439577,-0.0912151872089958,-0.032737464249910954
standardized,NR-AhR,HEPG2,5,0.45204733646710815,0.7735750077808901,0.38421066975147633,0.11683805854365137,0.45204733646710815,0.7735750077808901,0.2986675607349889,0.08549003920058955,0.45204733646710815,0.7735750077808901,0.3842106693800476,0.11683805839887045,0.4666397471026814,0.7770035792094616,0.2962872685469787,0.0846058638706878,0.0,0.0,-3.7142878772655764e-10,-1.447809178101167e-10,0.014592410635573216,0.0034285714285714254,-0.0023802921880102133,-0.0008841753299017457,0.014592410635573216,0.0034285714285714254,-0.08792340083306889,-0.03223219452818264
standardized,NR-AhR,HEPG2,6,0.4399456809299451,0.7647347192782157,0.38095808540848375,0.1158181685967673,0.4399456809299451,0.7647347192782157,0.27960046340396394,0.07924839060337593,0.4399456809299451,0.7647347192782157,0.3809580848253955,0.11581816837340997,0.45185283649854907,0.7662397360006237,0.2788884290836631,0.07896215635978476,0.0,0.0,-5.830882443547125e-10,-2.2335733818046322e-10,0.0119071555686039,0.0015050167224080146,-0.0007120343203008472,-0.00028623424359115746,0.0119071555686039,0.0015050167224080146,-0.10206965574173239,-0.03685601201362519
standardized,NR-AhR,HEPG2,7,0.5154364183974807,0.7944155444918602,0.36950494701437836,0.11103678916111714,0.5154364183974807,0.7944155444918602,0.2684120216571374,0.07569212267259194,0.5154364183974807,0.7944155444918602,0.3695049463641699,0.11103678889266125,0.521785624746687,0.7938307491702229,0.2678574960350514,0.07552097782494582,0.0,0.0,-6.502084204385028e-10,-2.6845590750390614e-10,0.006349206349206349,-0.0005847953216374213,-0.0005545256220860328,-0.0001711448476461222,0.006349206349206349,-0.0005847953216374213,-0.10164745032911855,-0.035515811067715425
standardized,NR-AhR,HEPG2,8,0.5087102392369214,0.79629553620942,0.3738846855318153,0.11273323686634928,0.5087102392369214,0.79629553620942,0.27526264739165424,0.07813293406170155,0.5087102392369214,0.79629553620942,0.37388468502205147,0.11273323667789352,0.5100908229351386,0.7983388054401891,0.2753517652245316,0.07813268029548717,0.0,0.0,-5.097638533513304e-10,-1.884557676579135e-10,0.0013805836982172747,0.002043269230769229,8.91178328773834e-05,-2.537662143753394e-07,0.0013805836982172747,0.002043269230769229,-0.09853291979751984,-0.03460055638240635
standardized,NR-AhR,HEPG2,9,0.5334189547929808,0.7996006986372262,0.381184457311512,0.11585981538648729,0.5334189547929808,0.7996006986372262,0.30301371552245804,0.08777019462735544,0.5334189547929808,0.7996006986372262,0.38118445662223754,0.11585981511708403,0.5390056624044951,0.8067450918783935,0.30013901199622783,0.08706997846662534,0.0,0.0,-6.892744708331122e-10,-2.6940324415747343e-10,0.00558670761151423,0.007144393241167402,-0.0028747035262302266,-0.000700216160730098,0.00558670761151423,0.007144393241167402,-0.08104544462600971,-0.028789836650458693
standardized,NR-AhR,HEPG2,10,0.4778753564684547,0.7669237558891652,0.38974699884587993,0.11929097649277162,0.4778753564684547,0.7669237558891652,0.300687012465834,0.08629906454046997,0.4768176126709899,0.7698083712737807,0.3896809768836714,0.11933650884861347,0.4757180584115902,0.7686545251199345,0.3009532750719287,0.08650875243694447,-0.0010577437974648384,0.0028846153846153965,-6.602196220855117e-05,4.553235584184579e-05,-0.002157298056864465,0.0017307692307692245,0.0002662626060946638,0.0002096878964744947,-0.0010995542593996265,-0.001153846153846172,-0.0887277018117427,-0.032827756411669004
standardized,NR-AhR,HEPG2,11,0.4476921273137909,0.7617779733494019,0.3864628538669114,0.11793709248098208,0.4476921273137909,0.7617779733494019,0.2847668192120293,0.08065628254416597,0.4476921273137909,0.7617779733494019,0.3864628536487852,0.11793709240608825,0.4476921273137909,0.7617779733494019,0.2847668186777089,0.08065628233359942,0.0,0.0,-2.1812622819084026e-10,-7.489381614877999e-11,0.0,0.0,-5.343202991170415e-10,-2.105665364293685e-10,0.0,0.0,-0.10169603497107627,-0.037280810072488825
standardized,NR-AhR,HEPG2,12,0.4875871683532133,0.7809261197255472,0.38048125582854697,0.11549193814662288,0.4875871683532133,0.7809261197255472,0.29492167390523727,0.0837340629126281,0.49430576580735164,0.7818126445482422,0.3803260957790665,0.11541576357124457,0.5070738872016799,0.7803506052504862,0.29339288411146713,0.0826388017871971,0.006718597454138264,0.0008865248226950451,-0.00015516004948051831,-7.617457537831551e-05,0.019486718848466544,-0.0005755144750610563,-0.0015287897937701854,-0.0010952611254309865,0.01276812139432828,-0.0014620392977561015,-0.08693321166759937,-0.03277696178404745
standardized,NR-AhR,HEPG2,13,0.526959921306988,0.7991473107027784,0.3734647542887154,0.11229049575097405,0.526959921306988,0.7991473107027784,0.26866813687655594,0.07532787462698172,0.5285472228942896,0.8009654925209603,0.37273984731390336,0.11199604421595585,0.526959921306988,0.7991473107027784,0.2686681358590488,0.07532787430950363,0.0015873015873015817,0.0018181818181818078,-0.0007249069748120007,-0.0002944515350182059,0.0,0.0,-1.017507139655649e-09,-3.174780875692118e-10,-0.0015873015873015817,-0.0018181818181818078,-0.10407171145485457,-0.03666816990645223
standardized,NR-AhR,HEPG2,14,0.44501302953030997,0.7782218710737789,0.38244810752658315,0.11627494568737662,0.44501302953030997,0.7782218710737789,0.2882114855423105,0.08197530247843446,0.44501302953030997,0.7782218710737789,0.38244810724910716,0.11627494556561335,0.44501302953030997,0.7782218710737789,0.28821148503074456,0.0819753023248285,0.0,0.0,-2.774759533252791e-10,-1.217632661365542e-10,0.0,0.0,-5.115660006715928e-10,-1.5360594601832034e-10,0.0,0.0,-0.09423662221836265,-0.03429964324078484
standardized,NR-AhR,HEPG2,15,0.44534067152128876,0.7799156399643266,0.38186015815051744,0.11573657534413102,0.44534067152128876,0.7799156399643266,0.2748784203629533,0.07757027466652841,0.44534067152128876,0.7799156399643266,0.3818152800990197,0.11571573452016229,0.44808819944151335,0.7806299256786122,0.27376336446889915,0.0772213923706406,0.0,0.0,-4.487805149770985e-05,-2.084082396872633e-05,0.0027475279202246127,0.0007142857142857339,-0.0011150558940541011,-0.0003488822958878118,0.0027475279202246127,0.0007142857142857339,-0.10805191563012055,-0.03849434214952169
standardized,NR-AhR,HEPG2,16,0.5004023710277198,0.7969566105006044,0.3767097310929932,0.11402248321403732,0.5004023710277198,0.7969566105006044,0.28430755203627267,0.08087661721371706,0.5004023710277198,0.7969566105006044,0.3767097303538014,0.11402248292113937,0.5173224903696437,0.8034923628388361,0.27934147981573926,0.07911172173963332,0.0,0.0,-7.391918410704079e-10,-2.928979614402749e-10,0.016920119341923945,0.006535752338231648,-0.004966072220533485,-0.001764895474083729,0.016920119341923945,0.006535752338231648,-0.09736825053806215,-0.03491076118150603
