task,cell,variant,repeat_id,fold_id,inner_fold,branch,alpha,success,validation_deviance,d0_inner_intercept,warm_started,retry_used,n_iterations,gradient_inf_norm,objective,elapsed_seconds,message
SR-p53,HT29,standardized,0,0,0,c1,100000000.0,True,0.909149621077582,-1.5263131995730408,False,False,1,5.477634845707513e-09,0.45092190915174285,0.0032802330097183585,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,31622776.60168379,True,0.9091496204411891,-1.5263131995730408,True,False,1,1.196898668370805e-08,0.4509219055620487,0.00268361100461334,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,10000000.0,True,0.9091496184287545,-1.5263131995730408,True,False,1,3.791443543843531e-08,0.4509218942104503,0.0026657358976081014,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,3162277.6601683795,True,0.9091496120650401,-1.5263131995730408,True,False,1,1.1992033564431348e-07,0.4509218583136532,0.002639970974996686,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,1000000.0,True,0.9091495919428362,-1.5263131995730408,True,False,1,3.792283167977639e-07,0.45092174479910613,0.0026394929736852646,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,316227.7660168379,True,0.9091495283209133,-1.5263131995730408,True,False,2,7.513589056484804e-11,0.45092138584551084,0.0032683199970051646,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,100000.0,True,0.9091493272571789,-1.5263131995730408,True,False,2,7.511336552745718e-10,0.45092025084375853,0.003322308068163693,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,31622.776601683796,True,0.9091486926800982,-1.5263131995730408,True,False,2,7.504290619464449e-09,0.450916662743981,0.003296814044006169,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,10000.0,True,0.9091466983109595,-1.5263131995730408,True,False,2,7.482074797920957e-08,0.4509053270561647,0.0033034810330718756,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,3162.277660168379,True,0.9091405123742505,-1.5263131995730408,True,False,2,7.412468134848638e-07,0.45086958835194824,0.003284448990598321,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,1000.0,True,0.9091220814046097,-1.5263131995730408,True,False,3,7.596132204495953e-08,0.4507576236346751,0.003902213997207582,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,316.2277660168379,True,0.9090730113758761,-1.5263131995730408,True,False,4,1.0767883155786417e-07,0.4504132716170727,0.004532258026301861,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,100.0,True,0.9089680932850368,-1.5263131995730408,True,False,5,1.7767490703875233e-07,0.4494024075005004,0.005138498032465577,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,31.622776601683796,True,0.9087233271611824,-1.5263131995730408,True,False,7,1.6454995046730723e-07,0.4466817328654327,0.006548186996951699,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,10.0,True,0.9080347644031627,-1.5263131995730408,True,False,10,6.902422989320256e-07,0.44016636394202446,0.008594025974161923,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,3.162277660168379,True,0.9086390379205377,-1.5263131995730408,True,False,13,5.592002620402603e-07,0.4268300885454596,0.012595494976267219,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,1.0,True,0.9187940824279344,-1.5263131995730408,True,False,18,6.871684269365436e-07,0.40413854062710913,0.01513733493629843,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,0.31622776601683794,True,0.9556224741834011,-1.5263131995730408,True,False,30,9.776998042649795e-07,0.3704082165297656,0.026099904906004667,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,0.09999999999999999,True,1.0542698689903018,-1.5263131995730408,True,False,43,5.644752481513693e-07,0.32378180964126657,0.03609546402003616,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,0.03162277660168379,True,1.3030376228434628,-1.5263131995730408,True,False,69,8.385651272735037e-07,0.26263407499714625,0.061997193028219044,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
SR-p53,HT29,standardized,0,0,0,c1,0.01,True,1.8343585205799688,-1.5263131995730408,True,False,101,8.148279159689862e-07,0.18972987851769557,0.09053179388865829,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
