ik,ceviche_score
AADCDMQTJNYOSS,-0.9189451129463672
AAKJLRGGTJKAMG,1.315747604240755
AAOVKJBEBIDNHE,-3.250817367222112
AAQOQKQBGPPFNS,-7.646206807148444
ABJKWBDEJIDSJZ,0.659935783176343
ACSIXWWBWUQEHA,-0.6069174924912739
ACTRVOBWPAIOHC,-3.2078512650695874
ACWBQPMHZXGDFX,-0.8766967654171175
ADEBPBSSDYVVLD,0.16799991234514386
AELCINSCMGFISI,-0.8413424525492103
AEMFNILZOJDQLW,-1.357202024882169
AEOCXXJPGCBFJA,-1.0538579510524297
AEUTYOVWOVBAKS,-1.70191767609546
AFCGFAGUEYAMAO,0.7066012004715875
AFJYYKSVHJGXSN,-5.401749193094443
AFNXATANNDIXLG,0.8197926440085387
AFSOIHMEOKEZJF,-4.196465395762619
AGHANLSBXUWXTB,2.0058368315004844
AGMMTXLNIQSRCG,1.2668758252905268
AGOYDEPGAOXOCK,-11.62038083688912
AHLBNYSZXLDEJQ,-1.1375552294277431
AHOUBRCZNHFOSL,-1.611368128761277
AJLFOPYRIVGYMJ,-0.4310914301009016
AKJHMTWEGVYYSE,-3.1289223843160636
AKNNEGZIBPJZJG,-1.953661534336567
ALLWOAVDORUJLA,-1.2958893919837209
ALWKGYPQUAPLQC,0.34166299533219435
AMDBBAQNWSUWGN,0.19377092476357227
ANGKOCUUWGHLCE,1.6090020524292057
ANMLJLFWUCQGKZ,-2.5744122606719944
ANTSCNMPPGJYLG,4.168813550868309
ANZXOIAKUNOVQU,-2.0923154876516845
AOCCBINRVIKJHY,1.7938423402889945
AOXRBFRFYPMWLR,-16.574016429221956
APGDTXUMTIZLCJ,-1.902524979528808
APKFDSVGJQXUKY,5.967374059437974
AQCHWTWZEMGIFD,-2.6620480903354347
AQHHHDLHHXJYJD,1.0451368021339824
AQIXAKUUQRKLND,-0.24961735242093558
AQNDDEOPVVGCPG,2.7269417423036955
ARFHIAQFJWUCFH,-1.89010226756065
ASUTZQLVASHGKV,1.6136188264266222
ASWVTGNCAZCNNR,1.9358990715891475
ATCGGEJZONJOCL,-0.04805076179857671
AUNGANRZJHBGPY,0.33132721059334563
AUVVAXYIELKVAI,-12.64605118076885
AUYYCJSJGJYCDS,0.42671280153203867
AUZONCFQVSMFAP,-1.8724816341077715
AVKUERGKIZMTKX,-1.0930262270260085
AVOLMBLBETYQHX,-2.052386824110605
AXKPFOAXAHJUAG,-0.2971359318676754
AXRCEOKUDYDWLF,-0.8962934094691117
AYIRNRDRBQJXIF,-0.19399023456637834
AZFBLLCNOQPJGJ,-5.0358812426344395
AZSNMRSAGSSBNP,-3.75197536702994
BAFKRPOFIYPKBQ,-4.212028896717234
BAMTVATUENLIOP,-2.0016209004666856
BAQCROVBDNBEEB,0.6174274147027536
BAWFJGJZGIEFAR,5.485503629795094
BBFQZRXNYIEMAW,0.2627529447962008
BBMULGJBVDDDNI,-2.826878734542165
BCEHBSKCWLPMDN,-1.5174798326767922
BCFGMOOMADDAQU,-1.7712867870177096
BCGWQEUPMDMJNV,-1.5370528917815682
BDNFQGRSKSQXRI,2.4448821499173437
BDYYDXJSHYEDGB,-0.22267186362112507
BEZZFPOZAYTVHN,-0.20036921866979138
BFCDFTHTSVTWOG,-4.674091732640955
BFPSDSIWYFKGBC,-2.2021025412567425
BFPYWIDHMRZLRN,-1.7537083766857893
BFUJHVVEMMWLHC,-0.022433465061689244
BFYIZQONLCFLEV,0.7173520145980802
BGDKAVGWHJFAGW,-0.076704461528227
BGNXCDMCOKJUMV,1.885528412031474
BGRJTUBHPOOWDU,-11.205485040185664
BGSOJVFOEQLVMH,2.63074390738418
BGSZAXLLHYERSY,-1.8138249632050412
BGYJFSXPRMOZJK,0.9566323148447203
BHKPHCKISVSDGV,-0.38047301604999567
BHQCQFFYRZLCQQ,0.026310853639295025
BIDNLKIUORFRQP,-1.6921998708655577
BIIVYFLTOXDAOV,-3.541317693150404
BJFIDCADFRDPIO,-1.2482632810021523
BJRNKVDFDLYUGJ,-5.926278191315159
BKRGVLQUQGGVSM,-1.1408902545636286
BKYKPTRYDKTTJY,-0.3801749013548092
BLCLNMBMMGCOAS,3.7577264583976593
BLFLLBZGZJTVJG,-2.042104824358547
BLGXFZZNTVWLAY,0.6672258119859882
BLJRIMJGRPQVNF,-0.7485460350106652
BLSQLHNBWJLIBQ,0.657385945722515
BLUAFEHZUWYNDE,2.9721272799653726
BLXXJMDCKKHMKV,-0.24745423994392912
BMKDZUISNHGIBY,-2.9690296143844814
BMUKKTUHUDJSNZ,-0.515817870423988
BNQDCRGUHNALGH,-5.740147014012579
BNRNXUUZRGQAQC,1.0791607382446533
BOBLHFUVNSFZPJ,1.7159060741461512
BOEGTKLJZSQCCD,-1.6411559878073454
BOVGTQGAOIONJV,-2.4586075023783733
BPEGJWRSRHCHSN,2.091163221882389
BPFYOAJNDMUVBL,1.616761811933513
BPICBUSOMSTKRF,1.5756930473078121
BPLBGHOLXOTWMN,-1.3097648393782029
BPZSYCZIITTYBL,-2.3665610983045355
BQJODPIMMWWMFC,0.04402396482766659
BQSJTQLCZDPROO,0.1756373361073611
BRBKOPJOKNSWSG,-2.356798911335465
BRZANEXCSZCZCI,-6.370469421454808
BSYNRYMUTXBXSQ,-0.648347017478761
BTFHLQRNAMSNLC,-0.8977614690491066
BTFMCMVEUCGQDX,-0.29753334188678254
BTNNPSLJPBRMLZ,5.607837881134223
BUGYDGFZZOZRHP,-3.4616318337215426
BUJAGSGYPOAWEI,-2.5203694854985295
BUXRLJCGHZZYNE,-3.571687027385992
BVMYCHKQPGEOSI,1.0643503169038282
BVPWJMCABCPUQY,1.5968267555119422
BWPIARFWQZKAIA,0.2791721129768991
BWWVAEOLVKTZFQ,-4.819554609735248
BXZVVICBKDXVGW,-0.28916339532739377
BYBLEWFAAKGYCD,-0.72096001082813
BYJAVTDNIXVSPW,0.2957695451817058
BYPFEZZEUUWMEJ,-0.4310477119187337
BZEWSEKUUPWQDQ,-1.3878220175281124
BZKPWHYZMXOIDC,-2.816997798624657
BZMKNPGKXJAIDV,0.24628230874945406
CAJIGINSTLKQMM,0.2945371004764301
CAMYKONBWHRPDD,-0.5929632443473966
CBEQULMOCCWAQT,-0.8165983350381845
CBPJQFCAFFNICX,-1.7370857113463787
CBQGYUDMJHNJBX,-0.2781000834985309
CBVCZFGXHXORBI,1.6547239796878408
CDOZDBSBBXSXLB,0.0011921107105072842
CEBYCSRFKCEUSW,0.7273789534179513
CEMAWMOMDPGJMB,0.28814356241767514
CEUORZQYGODEFX,-4.629681916420374
CFJMRBQWBDQYMK,-3.6882180247920298
CFOYWRHIYXMDOT,-3.9495800767839464
CGIGDMFJXJATDK,0.2931885649077849
CJAVTWRYCDNHSM,-1.9810736240832862
CJCSPKMFHVPWAR,0.5179111377905196
CJGYSWNGNKCJSB,0.8082951024290335
CJOFXWAVKWHTFT,-2.432211763619402
CJXAEXPPLWQRFR,-1.0464564066263409
CLKOFPXJLQSYAH,-2.2474231065427057
CLPFFLWZZBQMAO,-2.994917906900671
CMHHMUWAYWTMGS,-1.4951865285359374
CMSMOCZEIVJLDB,0.46922823989174195
CMWTZPSULFXXJA,-1.2191156531032528
CNBGNNVCVSKAQZ,0.7475345034410967
CNPVJJQCETWNEU,-3.7783209620998774
COVZYZSDYWQREU,-1.2495718872240926
CPJSUEIXXCENMM,1.2174949936982544
CPTBDICYNRMXFX,0.33338808793650915
CPZBLNMUGSZIPR,-2.7502240134199227
CQXADFVORZEARL,3.261109349792016
CRDAMVZIKSXKFV,-1.6612097669502723
CTETYYAZBPJBHE,-2.751002749240318
CTRLABGOLIVAIY,-0.42183152625058157
CUHVIMMYOGQXCV,-1.5719529165528257
CUIHSIWYWATEQL,-2.6995556418866284
CURUTKGFNZGFSE,-1.317791293046793
CWRVKFFCRWGWCS,-0.26916786500180834
CXOFVDLJLONNDW,-1.751873788737924
CYOHGALHFOKKQC,0.10845720436582165
CYXKNKQEMFBLER,-6.31132351932134
CZFFBEXEKNGXKS,0.5736795258125423
DBABZHXKTCFAPX,0.793854122638128
DBEPLOCGEIEOCV,-0.5100897029056988
DBGIVFWFUFKIQN,3.0669640585104756
DBVJJBKOTRCVKF,0.6087842826604598
DCOPUUMXTXDBNB,1.966380909299129
DCSUBABJRXZOMT,0.37462799688795473
DDLIGBOFAVUZHB,0.30552161409125894
DDNCQMVWWZOMLN,-1.5983378606013283
DDUHZTYCFQRHIY,-1.1489541359498694
DECIPOUIJURFOJ,0.38905677980913117
DEQITUUQPICUMR,0.6715301153775904
DERZBLKQOCDDDZ,-1.417600233804942
DFPAKSUCGFBDDF,2.2564535428391235
DGAIEPBNLOQYER,-3.2398262446321855
DGMKFQYCZXERLX,2.0580325994731745
DGMPVYSXXIOGJY,0.17389054030691856
DHSSDEDRBUKTQY,3.5808950125293273
DJBNUMBKLMJRSA,-0.6222694925102453
DJEIHHYCDCTAAH,-1.3175805971225432
DJHCCTTVDRAMEH,1.7698358323609364
DJQOOSBJCLSSEY,0.353607591450493
DKGZKTPJOSAWFA,-0.37476230772648456
DKLKMKYDWHYZTD,0.5357980974072403
DKMFBWQBDIGMHM,-0.42633230343660045
DKNWSYNQZKUICI,-1.1891145103943404
DKYWVDODHFEZIM,0.22348992563751804
DLNKOYKMWOXYQA,5.192785448960337
DLZUBMGMHUNDLF,-0.3636942764076802
DMDGGSIALPNSEE,0.5852524849543811
DMJNNHOOLUXYBV,3.4626345246959853
DMJWENQHWZZWDF,-2.313439181654158
DMZCCFMMPHJWQY,-1.6333589308026593
DNTGGZPQPQTDQF,-1.641764914172447
DNTSIBUQMRRYIU,-0.3897164958227531
DNXHEGUUPJUMQT,1.0221359586143794
DOMXUEMWDBAQBQ,-0.6275552996358164
DOUYETYNHWVLEO,2.2047461185323467
DPSPPJIUMHPXMA,-6.515936175140479
DPWPWRLQFGFJFI,-3.466437310341399
DQCKKXVULJGBQN,0.514399273061623
DQKXQSGTHWVTAD,0.2705515193174102
DQMZLTXERSFNPB,-1.230257303969654
DRLFMBDRBRZALE,-2.660329971181605
