ik,ceviche_score
AADCDMQTJNYOSS,-2.9729643499323597
AAKJLRGGTJKAMG,1.2417593396050621
AAOVKJBEBIDNHE,2.750012294067041
ACWBQPMHZXGDFX,-1.5073804647482851
ADEBPBSSDYVVLD,-0.11022743927148956
AELCINSCMGFISI,-1.4262003604354334
AFJYYKSVHJGXSN,-5.339012182409412
AGMMTXLNIQSRCG,2.0079838449649814
AGOYDEPGAOXOCK,3.266849361832692
AHLBNYSZXLDEJQ,-2.277121670584428
AHOUBRCZNHFOSL,-0.5057097969743573
AKNNEGZIBPJZJG,-3.155994814051791
ANGKOCUUWGHLCE,-2.0369593016665193
AQCHWTWZEMGIFD,-1.3025834975241308
AQHHHDLHHXJYJD,2.590926572769732
AQIXAKUUQRKLND,-3.4314173495991764
AQNDDEOPVVGCPG,-0.37452845773265403
ASUTZQLVASHGKV,-1.8115200854607814
ATCGGEJZONJOCL,-1.8319811353053375
AUVVAXYIELKVAI,-13.123304674821457
AUYYCJSJGJYCDS,-2.4606361749247188
AUZONCFQVSMFAP,-7.686969647223806
AVOLMBLBETYQHX,-2.476961198811566
AXRCEOKUDYDWLF,-3.0849180068700335
AZFBLLCNOQPJGJ,-7.444508980829385
AZSNMRSAGSSBNP,-6.598370814358517
BAQCROVBDNBEEB,0.5474806454575776
BBMULGJBVDDDNI,-5.406146014091798
BCEHBSKCWLPMDN,-1.4611441571959634
BCFGMOOMADDAQU,1.9055458728035028
BCGWQEUPMDMJNV,-0.8773022109807652
BDNFQGRSKSQXRI,0.6307168298697716
BEZZFPOZAYTVHN,-3.454063273009117
BFPYWIDHMRZLRN,-6.502893980236412
BFYIZQONLCFLEV,-1.9386749574100939
BGDKAVGWHJFAGW,-0.5326860687893004
BGNXCDMCOKJUMV,4.347659337610942
BGRJTUBHPOOWDU,3.1939415301472036
BGSOJVFOEQLVMH,0.16405937836187695
BHQCQFFYRZLCQQ,-3.8244086946113054
BIDNLKIUORFRQP,1.603960970330719
BIIVYFLTOXDAOV,-0.02320814283447807
BLCLNMBMMGCOAS,-5.900676471635295
BLGXFZZNTVWLAY,-4.1322174510609235
BLJRIMJGRPQVNF,-1.8649977682118055
BLXXJMDCKKHMKV,2.5422326276643292
BMUKKTUHUDJSNZ,-2.5188792219584184
BNRNXUUZRGQAQC,-3.8516092524654715
BPEGJWRSRHCHSN,-1.6920829735327985
BPLBGHOLXOTWMN,-2.2631215614325533
BPZSYCZIITTYBL,-0.0268636320104126
BQSJTQLCZDPROO,-5.687748227040782
BSYNRYMUTXBXSQ,5.177901912261181
BUJAGSGYPOAWEI,-1.919711971195422
BUXRLJCGHZZYNE,-3.958645626687157
BVMYCHKQPGEOSI,-2.1115342918268842
BVPWJMCABCPUQY,-0.9608140299612256
BWPIARFWQZKAIA,-6.809876624709922
BYJAVTDNIXVSPW,-3.1376978158465154
BYPFEZZEUUWMEJ,-2.3056409485144953
CBEQULMOCCWAQT,-0.13872378789623432
CBVCZFGXHXORBI,0.4251238270499616
CDOZDBSBBXSXLB,-1.56787974839263
CEBYCSRFKCEUSW,-9.763643746823355
CEMAWMOMDPGJMB,-9.70134796086367
CEUORZQYGODEFX,-3.9843654190301128
CGIGDMFJXJATDK,-3.1588801547894008
CJGYSWNGNKCJSB,-4.875149249131363
CJOFXWAVKWHTFT,-3.8464945887532758
CMHHMUWAYWTMGS,-2.168959671261811
CMWTZPSULFXXJA,-3.262417803222633
CNPVJJQCETWNEU,-1.2647332332816679
COVZYZSDYWQREU,2.1072387323620356
CPZBLNMUGSZIPR,-9.658054219513666
CQXADFVORZEARL,-2.9642193454952985
CUHVIMMYOGQXCV,-1.4061684077470555
CUIHSIWYWATEQL,-1.4468644661083205
CXOFVDLJLONNDW,-1.1346465949223965
CYXKNKQEMFBLER,-3.7040376939661352
CZFFBEXEKNGXKS,2.990455117962466
DBABZHXKTCFAPX,-0.014950946426383614
DBEPLOCGEIEOCV,1.2245818213765582
DCOPUUMXTXDBNB,-0.4676430308954146
DCSUBABJRXZOMT,-3.355577522225788
DDNCQMVWWZOMLN,-0.05124111493255609
DDUHZTYCFQRHIY,3.484170154250092
DEQITUUQPICUMR,0.3554182265873184
DERZBLKQOCDDDZ,-2.026621230425719
DFPAKSUCGFBDDF,-2.079905188049994
DJBNUMBKLMJRSA,-4.079068761651634
DKMFBWQBDIGMHM,-1.2910827489551837
DKNWSYNQZKUICI,-1.578548800964912
DKYWVDODHFEZIM,-2.6543715616334675
DMDGGSIALPNSEE,2.70044216468053
DNXHEGUUPJUMQT,-2.488934729127707
DOMXUEMWDBAQBQ,-0.5040890022365417
DOUYETYNHWVLEO,-1.1257629306278298
DQCKKXVULJGBQN,-2.8555048446319704
DQMZLTXERSFNPB,-2.2076579792148134
DUHUCHOQIDJXAT,-1.126798530591745
DXGLGDHPHMLXJC,-4.9667276912715295
DYEFUKCXAQOFHX,-3.9870328461087317
FABPRXSRWADJSP,0.4119591711895133
FAEKWTJYAYMJKF,-2.1649702135758817
FASDKYOPVNHBLU,1.709524047442131
FAXGPCHRFPCXOO,-0.3078966983173165
FDMBBCOBEAVDAO,-4.0075265972966845
FEBLZLNTKCEFIT,0.5902455989527111
FELGMEQIXOGIFQ,0.4859210097410804
FEROPKNOYKURCJ,-2.400391285680568
FEZBIKUBAYAZIU,-4.200420933854469
FFGPTBGBLSHEPO,-2.9521042803447592
FIHJKUPKCHIPAT,-3.84164297663067
FJLBFSROUSIWMA,-3.594596940782127
FLOSMHQXBMRNHR,-4.61604713933636
FNYLWPVRPXGIIP,-1.2180752048825367
FPCCSQOGAWCVBH,-6.7818941362079865
FSVJFNAIGNNGKK,-2.3745756319302473
FTALBRSUTCGOEG,-3.9706206529074266
FTFRZXFNZVCRSK,-5.509343325703416
FTSUPYGMFAPCFZ,-4.690651584443734
FUBVWMNBEHXPSU,0.7554664419494235
FYPMFJGVHOHGLL,0.963532453287027
FZSPJBYOKQPKCD,-5.486546747920053
GAGWJHPBXLXJQN,2.0642225381944876
GBXSMTUPTTWBMN,-1.6997004975437764
GDLBFKVLRPITMI,-2.8741379727231355
GDLIGKIOYRNHDA,-0.9228612505774224
GFBKORZTTCHDGY,-7.329130490029722
GFMMXOIFOQCCGU,-1.5752974528253376
GFNANZIMVAIWHM,-0.5110779491838213
GGALEXMXDMUMDM,0.513782541237707
GGUSQTSTQSHJAH,2.4669993597808277
GGXKWVWZWMLJEH,-2.242544882122777
GJJFMKBJSRMPLA,7.186539650496006
GJPICJJJRGTNOD,0.7681523380235302
GJSURZIOUXUGAL,-1.9761940565201146
GKIRPKYJQBWNGO,-4.6568807423891485
GLVAUDGFNGKCSF,1.9196088698728697
GMHKMTDVRCWUDX,1.3930756554060522
GMRQFYUYWCNGIN,0.46261207087457545
GMVPRGQOIOIIMI,-1.2823219960222327
GNXFOGHNGIVQEH,-4.490953196586159
GOEMGAFJFRBGGG,3.393384645757633
GOTYRUGSSMKFNF,-1.9974519328135587
GSDSWSVVBLHKDQ,2.0005791752064805
GSNHKUDZZFZSJB,-2.2127844037893403
GSNOZLZNQMLSKJ,-6.022315378898658
GSVQIUGOUKJHRC,-1.8742895781618902
GUDVQJXODNJRIJ,-5.30923237401796
GUHPRPJDBZHYCJ,-2.5466006030898036
GZUITABIAKMVPG,-3.777949119269127
HBNPJJILLOYFJU,-1.3788119016725622
HBOMLICNUCNMMY,0.3275548704714027
HDACQVRGBOVJII,-0.7814699453307413
HDWIHXWEUNVBIY,-1.2965864889010976
HEFNNWSXXWATRW,-0.9855739569588512
HEMJJKBWTPKOJG,-0.98072332176768
HJMQDJPMQIHLPB,-0.6596658203303337
HJORMJIFDVBMOB,-2.179121618310892
HLFSDGLLUJUHTE,-5.003217446529351
HLVVITIHAZBPKB,-2.2350409497157586
HPHUVLMMVZITSG,0.20360926210680952
HPJKCIUCZWXJDR,0.02854159990468558
HPNSFSBZBAHARI,-4.981374499560658
HRRBJVNMSRJFHQ,1.5860190865706238
