task,cell,variant,solver,n_repeats,outer_folds_per_repeat,n_paired_outer_draws,n_failed_outer_draws,n_unique_compounds,n_test_evaluations,mean_delta_auprc,sd_delta_auprc,mean_delta_auroc,sd_delta_auroc,n_alpha_boundary_hits,n_folds_saturated_no_bio_signal,nb_auprc_n,nb_auprc_mean,nb_auprc_naive_se,nb_auprc_corrected_se,nb_auprc_correction_factor,nb_auprc_mean_test_train_ratio,nb_auprc_t_stat,nb_auprc_p_value,nb_auprc_df,nb_auprc_ci_low,nb_auprc_ci_high,nb_auprc_significant_nb,nb_auprc_empirical_variance,nb_auprc_variance_degenerate,nb_auprc_inference_valid,nb_auroc_n,nb_auroc_mean,nb_auroc_naive_se,nb_auroc_corrected_se,nb_auroc_correction_factor,nb_auroc_mean_test_train_ratio,nb_auroc_t_stat,nb_auroc_p_value,nb_auroc_df,nb_auroc_ci_low,nb_auroc_ci_high,nb_auroc_significant_nb,nb_auroc_empirical_variance,nb_auroc_variance_degenerate,nb_auroc_inference_valid,nb_log_loss_n,nb_log_loss_mean,nb_log_loss_naive_se,nb_log_loss_corrected_se,nb_log_loss_correction_factor,nb_log_loss_mean_test_train_ratio,nb_log_loss_t_stat,nb_log_loss_p_value,nb_log_loss_df,nb_log_loss_ci_low,nb_log_loss_ci_high,nb_log_loss_significant_nb,nb_log_loss_empirical_variance,nb_log_loss_variance_degenerate,nb_log_loss_inference_valid
SR-p53,MCF7,standardized,lbfgs,20,5,100,0,1158,23160,0.10145240049718256,0.08946576204828786,0.042993217960836064,0.03868421421558027,16,16,100,0.10145240049718256,0.008946576204828785,0.046590135916230985,0.27119034513791457,0.26119034513791456,2.1775510738924195,0.03181511292693192,99,0.00900746303910352,0.1938973379552616,True,0.008004122578880864,False,True,100,0.042993217960836064,0.003868421421558027,0.020145167903937517,0.27119034513791457,0.26119034513791456,2.134170246971867,0.03529870664582317,99,0.0030208343148546007,0.08296560160681753,True,0.0014964684294769028,False,True,100,-0.0168286113545887,0.0013909820926706906,0.007243669899060687,0.27119034513791457,0.26119034513791456,-2.3232162134791543,0.022213468709611026,99,-0.031201623959438103,-0.0024555987497392948,True,0.00019348311821305338,False,True
