variant,task,cell,n_repeats,outer_folds_per_repeat,n_paired_outer_draws,n_unique_compounds,n_test_evaluations,mean_auprc_chem,sd_auprc_chem,mean_auprc_bio,sd_auprc_bio,mean_delta_auprc,sd_delta_auprc,nb_auprc_corrected_se,nb_auprc_ci_low,nb_auprc_ci_high,nb_auprc_t_stat,nb_auprc_df,nb_auprc_p_value,nb_auprc_inference_valid,nb_auprc_variance_degenerate,nb_auprc_correction_factor,nb_auprc_mean_test_train_ratio,mean_auroc_chem,sd_auroc_chem,mean_auroc_bio,sd_auroc_bio,mean_delta_auroc,sd_delta_auroc,nb_auroc_corrected_se,nb_auroc_ci_low,nb_auroc_ci_high,nb_auroc_t_stat,nb_auroc_df,nb_auroc_p_value,nb_auroc_inference_valid,nb_auroc_variance_degenerate,nb_auroc_correction_factor,nb_auroc_mean_test_train_ratio,mean_log_loss_chem,sd_log_loss_chem,mean_log_loss_bio,sd_log_loss_bio,mean_delta_log_loss,sd_delta_log_loss,nb_log_loss_corrected_se,nb_log_loss_ci_low,nb_log_loss_ci_high,nb_log_loss_t_stat,nb_log_loss_df,nb_log_loss_p_value,nb_log_loss_inference_valid,nb_log_loss_variance_degenerate,nb_log_loss_correction_factor,nb_log_loss_mean_test_train_ratio,nb_auprc_q_value,significant_positive_auprc_fdr,nb_auroc_q_value,significant_positive_auroc_fdr,nb_log_loss_q_value,significant_positive_log_loss_fdr,significant_improvement_log_loss_fdr
standardized,NR-Aromatase,HA1E,20,5,100,759,15180,0.38398484509695224,0.1479658966232113,0.3840930230327541,0.13426787586081593,0.00010817793580198964,0.059489181448758144,0.030930917355236506,-0.06126547260617239,0.061481828477776376,0.0034974047022137693,99,0.9972165182884261,True,False,0.2703395675471746,0.2603395675471746,0.7476790793441569,0.08045615327170648,0.7558286243081781,0.07994038928158483,0.008149544964021135,0.02434280769484717,0.012656845407299703,-0.016964382245767753,0.033263472173810024,0.6438843725878939,99,0.521139322043906,True,False,0.2703395675471746,0.2603395675471746,0.2562890269820713,0.05271105300935621,0.25446637243751696,0.051980183315884096,-0.0018226545445542406,0.006538659251588539,0.0033997228403478,-0.008568442234803592,0.004923133145695112,-0.5361185691148219,99,0.5930791651703045,True,False,0.2703395675471746,0.2603395675471746,1.0,False,1.0,False,1.0,False,False
standardized,NR-Aromatase,HEPG2,20,5,100,512,10240,0.34623242667024023,0.1288878057183471,0.3564462067456475,0.13338637458921196,0.010213780075407197,0.03938864511535028,0.020448049195759644,-0.030359585764102578,0.05078714591491697,0.49949899756331034,99,0.6185361817695909,True,False,0.2695018049439395,0.2595018049439395,0.7172167001569957,0.09087330932580377,0.7245100890104912,0.09146983289819098,0.007293388853495541,0.03001054001186556,0.015579540671095333,-0.023619799842810776,0.03820657754980186,0.4681388885249319,99,0.6407142900178917,True,False,0.2695018049439395,0.2595018049439395,0.2820617179441596,0.06236393557587248,0.2801783401173529,0.06206393354553682,-0.0018833778268066497,0.006834736344609337,0.003548155175313532,-0.008923687472247022,0.0051569318186337225,-0.5308048080620447,99,0.5967428180196016,True,False,0.2695018049439395,0.2595018049439395,1.0,False,1.0,False,1.0,False,False
standardized,NR-Aromatase,HT29,20,5,100,758,15160,0.3721073280941304,0.14255650589267094,0.3782585766216332,0.14276123413775008,0.006151248527502926,0.03240561216689283,0.016810417445556232,-0.02720426672990704,0.03950676378491289,0.36591884451560625,99,0.7152063817303913,True,False,0.2691017588859214,0.2591017588859214,0.7343394001166835,0.09092335031957274,0.739245875276249,0.09191203290705888,0.004906475159565543,0.016815060324541296,0.008722815726238219,-0.012401483669322852,0.022214433988453935,0.5624875399817139,99,0.5750553814152153,True,False,0.2691017588859214,0.2591017588859214,0.2572690497765226,0.053237612903641665,0.25583502840338485,0.05295067445820242,-0.001434021373137786,0.004256759671843415,0.0022081948855205958,-0.005815559097222527,0.0029475163509469554,-0.6494088825858804,99,0.5175779915647083,True,False,0.2691017588859214,0.2591017588859214,1.0,False,1.0,False,1.0,False,False
standardized,NR-Aromatase,MCF7,20,5,100,1021,20420,0.4088901861671656,0.12246224297533312,0.43097412377089156,0.12465671657711608,0.022083937603726005,0.04279082058040887,0.022334582657594512,-0.022232719910344874,0.06640059511779689,0.9887777149136351,99,0.3251824112908632,True,False,0.27242970097653735,0.26242970097653734,0.767198879001169,0.06288888560805277,0.7796542818263896,0.059438904657584085,0.012455402825220608,0.026964767135360845,0.014074205922174681,-0.015470875144582286,0.0403816807950235,0.8849808574703628,99,0.37831134499704167,True,False,0.27242970097653735,0.26242970097653734,0.2355003483135757,0.042731029001580975,0.23128816853923845,0.04283994868414378,-0.004212179774337255,0.00779715184499448,0.0040697077086569115,-0.012287362797539857,0.003863003248865348,-1.0350079356749091,99,0.30318681707848716,True,False,0.27242970097653735,0.26242970097653734,1.0,False,0.9902296560748227,False,0.885521981061957,False,False
standardized,NR-ER,HA1E,20,5,100,805,16100,0.4299342961467183,0.10899701806802282,0.4299342961467183,0.10899701806802282,0.0,0.0,0.0,,,,99,,False,True,0.26873404775750076,0.25873404775750075,0.685905082970616,0.06184587073842191,0.685905082970616,0.06184587073842191,0.0,0.0,0.0,,,,99,,False,True,0.26873404775750076,0.25873404775750075,0.41280445509567704,0.04930388693978413,0.41280445489168754,0.049303886873896134,-2.039895713457085e-10,1.022953891079462e-09,5.302948451338592e-10,,,,99,,False,True,0.26873404775750076,0.25873404775750075,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER,HEPG2,20,5,100,540,10800,0.4774205001966495,0.12508519032021456,0.4774205001966495,0.12508519032021456,0.0,0.0,0.0,,,,99,,False,True,0.26762361834947307,0.25762361834947306,0.7241852479980383,0.0685393944013016,0.7241852479980383,0.0685393944013016,0.0,0.0,0.0,,,,99,,False,True,0.26762361834947307,0.25762361834947306,0.4164852696850406,0.06039200292056885,0.41648521667802113,0.06039193604825282,-5.3007019498174655e-08,5.298301408184989e-07,2.740935903799877e-07,-5.968681678300235e-07,4.90854128833674e-07,-0.19339021910249252,99,0.8470495926642556,True,False,0.26762361834947307,0.25762361834947306,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER,HT29,20,5,100,799,15980,0.41937013384203103,0.10742052358568954,0.41937013384203103,0.10742052358568954,0.0,0.0,0.0,,,,99,,False,True,0.26858082494134755,0.25858082494134754,0.6731866133123156,0.0588172796385568,0.6731866133123156,0.0588172796385568,0.0,0.0,0.0,,,,99,,False,True,0.26858082494134755,0.25858082494134754,0.41402084896659935,0.051065997792402826,0.41402084824268237,0.05106599744633812,-7.239170440875852e-10,9.50012870424993e-10,4.923421192401111e-10,,,,99,,False,True,0.26858082494134755,0.25858082494134754,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER,MCF7,20,5,100,1067,21340,0.40227332770934887,0.10062531593122163,0.40206984770649684,0.10067778689137633,-0.000203480002852068,0.003848112541829431,0.0020086425590487345,-0.004189062618038347,0.003782102612334211,-0.10130224610417163,99,0.9195154182654451,True,False,0.2724644156729272,0.26246441567292716,0.6638703501797526,0.06893052479720357,0.664096988122468,0.06884745123147068,0.00022663794271539202,0.0016874882309659866,0.0008808372005151156,-0.0015211341620661528,0.0019744100474969367,0.2572983322943827,99,0.7974825061818689,True,False,0.2724644156729272,0.26246441567292716,0.3833400064602578,0.03315984774991256,0.38334899988578663,0.033157629264616725,8.993425528840205e-06,6.932962954443011e-05,3.6188766048879644e-05,-6.281293751952868e-05,8.079978857720909e-05,0.24851429077998724,99,0.8042513047583814,True,False,0.2724644156729272,0.26246441567292716,1.0,False,0.9902296560748227,False,0.9432680171099505,False,False
standardized,NR-ER-LBD,HA1E,20,5,100,907,18140,0.38487597352053166,0.17828793529162806,0.3839035686471437,0.17927365738468076,-0.000972404873387915,0.00972404873387915,0.00503266792378742,-0.010958309879080922,0.009013500132305091,-0.19321856480769253,99,0.8471836540132325,True,False,0.2678565656285556,0.2578565656285556,0.7666036947015509,0.11610485000833894,0.7662373943352505,0.1164775927362771,-0.000366300366300366,0.0036630036630036595,0.0018957824609914637,-0.004127944061772477,0.0033953433291717444,-0.19321856480769253,99,0.8471836540132325,True,False,0.2678565656285556,0.2578565656285556,0.20193585296568345,0.04138226425563786,0.20210612948156256,0.041697776025160324,0.0001702765158790401,0.0017027642689860924,0.0008812632837226733,-0.0015783410304256941,0.0019188940621837742,0.19321866577687222,99,0.8471835751553686,True,False,0.2678565656285556,0.2578565656285556,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER-LBD,HEPG2,20,5,100,620,12400,0.4038819995063205,0.206906643529976,0.4038819995063205,0.206906643529976,0.0,0.0,0.0,,,,99,,False,True,0.26572684578114797,0.25572684578114796,0.7783728358646763,0.11681143807870364,0.7783728358646763,0.11681143807870364,0.0,0.0,0.0,,,,99,,False,True,0.26572684578114797,0.25572684578114796,0.20794564430254134,0.04635663159537501,0.20794564439694646,0.04635663163239565,9.440520809533837e-11,2.3628861837713577e-10,1.2180371070329317e-10,,,,99,,False,True,0.26572684578114797,0.25572684578114796,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER-LBD,HT29,20,5,100,902,18040,0.3973473594505805,0.16744088092206952,0.39773080471582334,0.1675328087559582,0.00038344526524276596,0.0038344526524276596,0.001981322436888028,-0.0035479283004349518,0.004314818830920483,0.193529966704978,99,0.8469404536382787,True,False,0.26699526298538073,0.2569952629853807,0.7695610972196417,0.10175297878109756,0.7695279339543356,0.10176113437459658,-3.3163265306122e-05,0.00033163265306122,0.00017135984607839528,-0.0003731783767027926,0.00030685184609054855,-0.19352996670497805,99,0.8469404536382787,True,False,0.26699526298538073,0.2569952629853807,0.20078549777280416,0.04421099731485624,0.20078052900093893,0.0442110135862882,-4.9687718651575385e-06,4.968342620237257e-05,2.5672213481083906e-05,-5.590801303707396e-05,4.5970469306758875e-05,-0.1935466869196412,99,0.8469273958110348,True,False,0.26699526298538073,0.2569952629853807,1.0,False,1.0,False,1.0,False,False
standardized,NR-ER-LBD,MCF7,20,5,100,1194,23880,0.3789690768086072,0.1648317777863008,0.41809912992529846,0.1716705477429314,0.03913005311669134,0.09204440943642773,0.047756870051414664,-0.055629937990322974,0.13389004422370565,0.8193596664639923,99,0.4145493966833683,True,False,0.2692011310509071,0.2592011310509071,0.7817026213561238,0.09961079538517706,0.7967872931233295,0.09287277088058629,0.015084671767205866,0.049280768247351475,0.02556912755084961,-0.03565002455447762,0.06581936808888934,0.5899564518659001,99,0.5565639912753403,True,False,0.2692011310509071,0.2592011310509071,0.1760195038422969,0.038570879594768875,0.17075139515087615,0.03852647970458452,-0.0052681086914207285,0.008810341367111856,0.004571210031700688,-0.014338381125227777,0.00380216374238632,-1.1524538699572209,99,0.2519098392805896,True,False,0.2692011310509071,0.2592011310509071,1.0,False,0.9902296560748227,False,0.885521981061957,False,False
standardized,NR-PPAR-gamma,HA1E,20,5,100,811,16220,0.2354470138584288,0.15933528446013848,0.2354297553673758,0.15934244846088544,-1.7258491053023e-05,0.00017258491053022995,8.945609024689148e-05,-0.00019475878173659563,0.0001602417996305496,-0.1929269545023819,99,0.8474114108386546,True,False,0.2686669113551219,0.2586669113551219,0.7060890414091295,0.127559558562157,0.7055350845745972,0.12781674760654593,-0.000553956834532374,0.00553956834532374,0.002871329389722653,-0.006251297282985143,0.005143383613920395,-0.1929269545023818,99,0.8474114108386546,True,False,0.2686669113551219,0.2586669113551219,0.16491606046310037,0.043436139904369446,0.16490750504949453,0.04341619465446603,-8.555413605806954e-06,0.00010322043622538629,5.350234055766011e-05,-0.00011471566468570666,9.760483747409276e-05,-0.1599072772636308,99,0.8732799230215448,True,False,0.2686669113551219,0.2586669113551219,1.0,False,1.0,False,1.0,False,False
standardized,NR-PPAR-gamma,HEPG2,20,5,100,552,11040,0.2997687340918427,0.22399964731623853,0.29930961810851775,0.22407644609066438,-0.00045911598332497197,0.004828572168342049,0.0025019016523402608,-0.0054234316529061,0.004505199686256156,-0.18350680687049317,99,0.8547756967435854,True,False,0.2684744827204268,0.2584744827204268,0.6919069380243417,0.15798155185394291,0.6903390435852488,0.15774237705074828,-0.0015678944390930091,0.023187667334658758,0.012014579299208987,-0.02540742634982879,0.022271637471642774,-0.13049932087062224,99,0.8964361968407615,True,False,0.2684744827204268,0.2584744827204268,0.147161994158658,0.05003370074559069,0.14731318385254213,0.050245902829179116,0.00015118969388416622,0.0013599254868431167,0.0007046389085576583,-0.001246966773168516,0.0015493461609368483,0.21456336294803804,99,0.8305491042775096,True,False,0.2684744827204268,0.2584744827204268,1.0,False,1.0,False,1.0,False,False
standardized,NR-PPAR-gamma,HT29,20,5,100,803,16060,0.1930836063988792,0.12669383607282383,0.19241018407470342,0.1261624536087347,-0.000673422324175764,0.011144415535169266,0.005779514789574705,-0.012141233541145031,0.010794388892793503,-0.11651883396691143,99,0.9074774021497631,True,False,0.26894790449820716,0.25894790449820715,0.6827625941281221,0.13626651754252347,0.6792566699740371,0.1369937788625891,-0.003505924154085055,0.026300774066566533,0.013639630738398825,-0.03056991067753489,0.023558062369364783,-0.25703952118110057,99,0.7976817224765568,True,False,0.26894790449820716,0.25894790449820715,0.15353595196724354,0.04375368503490322,0.15360793997356179,0.0438374216576772,7.198800631826707e-05,0.001272498610493437,0.0006599201650235646,-0.001237436771763897,0.0013814127844004314,0.10908593210770653,99,0.9133551369237796,True,False,0.26894790449820716,0.25894790449820715,1.0,False,1.0,False,1.0,False,False
standardized,NR-PPAR-gamma,MCF7,20,5,100,1073,21460,0.2224564393669107,0.1776692551149154,0.2224564393669107,0.1776692551149154,0.0,0.0,0.0,,,,99,,False,True,0.27311906064040864,0.26311906064040863,0.7190353944209796,0.12842159911201745,0.7190353944209796,0.12842159911201745,0.0,0.0,0.0,,,,99,,False,True,0.27311906064040864,0.26311906064040863,0.1346712713615079,0.035436279960576744,0.13467127125791717,0.035436279948700605,-1.0359072794008384e-10,1.218085090543736e-10,6.365809418825461e-11,,,,99,,False,True,0.27311906064040864,0.26311906064040863,1.0,False,1.0,False,1.0,False,False
standardized,SR-ARE,HA1E,20,5,100,690,13800,0.47402457607560744,0.1049283361407824,0.4787010232474711,0.10364263469835208,0.004676447171863722,0.01649976405453158,0.00859406983511512,-0.012376051877421131,0.021728946221148574,0.544148146522605,99,0.5875629903796113,True,False,0.2712953119390802,0.2612953119390802,0.7521276108938479,0.058474416836062505,0.7546428015491712,0.05787927883329909,0.002515190655323155,0.008443652306442711,0.004397962137226429,-0.006211320369454881,0.011241701680101192,0.5718991152819151,99,0.5686866150033844,True,False,0.2712953119390802,0.2612953119390802,0.4490503589046975,0.060495502428011085,0.4470559840431617,0.05968622736895081,-0.001994374861535753,0.004925947250532679,0.0025657296998464864,-0.007085339224960435,0.0030965895018889296,-0.7773129264766593,99,0.4388276733372586,True,False,0.2712953119390802,0.2612953119390802,1.0,False,1.0,False,1.0,False,False
standardized,SR-ARE,HEPG2,20,5,100,451,9020,0.4518351653424824,0.125296077646013,0.5530371507655053,0.13153030498408025,0.10120198542302272,0.06667393061340761,0.03459092447697493,0.03256608670745245,0.169837884138593,2.9256802746161563,99,0.004262332688687774,True,False,0.2691610542962479,0.2591610542962479,0.7052855846594884,0.06989556748053118,0.7595846124802855,0.06794589956729855,0.05429902782079706,0.03942624785906187,0.02045462671176395,0.013712610762532725,0.09488544487906139,2.65460859227357,99,0.009252924174774614,True,False,0.2691610542962479,0.2591610542962479,0.4911612172464869,0.06818299550184702,0.4573000446054514,0.0680800956246588,-0.03386117264103548,0.02329989124077563,0.01208815455780743,-0.057846693827093926,-0.009875651454977027,-2.8011862753000134,99,0.006124166564874657,True,False,0.2691610542962479,0.2591610542962479,0.05114799226425329,False,0.10166081560128643,False,0.03674499938924794,False,True
standardized,SR-ARE,HT29,20,5,100,682,13640,0.45090270771754065,0.09917189666234875,0.45204602828345974,0.09781515414073275,0.0011433205659190828,0.015588732740574505,0.008118226758114919,-0.014965002583723918,0.017251643715562082,0.14083378057606338,99,0.8882874174884303,True,False,0.27120689896035843,0.2612068989603584,0.7400795017603456,0.05087393857316925,0.7404615216977709,0.05183294405347648,0.00038201993742500995,0.013042099259755536,0.006792002977699144,-0.013094787505623082,0.013858827380473102,0.05624554916706218,99,0.9552595559028176,True,False,0.27120689896035843,0.2612068989603584,0.4409807986900612,0.05589022736001841,0.44015163079293596,0.055556645348175955,-0.0008291678971253516,0.005226085266424836,0.002721616051550619,-0.006229444602110219,0.004571108807859515,-0.3046601289160313,99,0.7612645438548958,True,False,0.27120689896035843,0.2612068989603584,1.0,False,1.0,False,1.0,False,False
