ik,ceviche_score
ARFHIAQFJWUCFH,-1.8901022675606496
UBRKDAVQCKZSPO,3.7760539959620605
YSXKPIUOCJLQIE,0.8763296304399905
KSCFJBIXMNOVSH,-1.9387296879564033
PAZJSJFMUHDSTF,-0.3971887701063792
PBBGSZCBWVPOOL,0.769212856390864
GIIZNNXWQWCKIB,-3.0836203570522978
WXURHACBFYSXBI,2.5551585199691074
LEBVLXFERQHONN,-2.5355414236670537
HRRBJVNMSRJFHQ,-0.8753001079811016
DSFGXPJYDCSWTA,-1.4751023352425887
QASFUMOKHFSJGL,0.5826577550057132
BFPYWIDHMRZLRN,-1.7537083766857893
JLICHNCFTLFZJN,0.29492685826951837
NWIUTZDMDHAVTP,0.5606239046791913
KSMAGQUYOIHWFS,-1.7887383720890402
INWLQCZOYSRPNW,1.5190761948180473
NCDNCNXCDXHOMX,2.6658505793603617
MLKXDPUZXIRXEP,-1.0796343825447903
IUBSYMUCCVWXPE,-2.196616023118961
YRCWQPVGYLYSOX,-4.573794261885318
GSNHKUDZZFZSJB,3.5235959228184215
SOYKEARSMXGVTM,1.1333658667894437
CJGYSWNGNKCJSB,0.8082951024290328
KIQQMECNKUGGKA,-1.8710860643781309
SNPPWIUOZRMYNY,-1.1360214179343897
OEXHQOGQTVQTAT,-2.107406237758873
GUGOEEXESWIERI,-3.486216709027333
VWQWXZAWFPZJDA,0.2897632964561264
AQNDDEOPVVGCPG,2.726941742303695
SGUAFYQXFOLMHL,0.7433530935128845
UCTWMZQNUQWSLP,-0.0037484654407892977
LMOINURANNBYCM,-0.3180203672359206
PJDFLNIOAUIZSL,-3.076189735848659
RLJFTICUTYVZDG,-2.5503007000423117
ODUOJXZPIYUATO,4.6340088201520055
GNUXVOXXWGNPIV,-2.3559885674099696
NBQNWMBBSKPBAY,-2.4829874381141344
WNMJYKCGWZFFKR,-0.187647757689383
FDMBBCOBEAVDAO,-2.5168550398433505
QMGVPVSNSZLJIA,1.4402073757648262
VYVKHNNGDFVQGA,-4.716158498531155
DJBNUMBKLMJRSA,-0.6222694925102461
SGTNSNPWRIOYBX,-0.9783972628762306
ZTVIKZXZYLEVOL,0.06464653356570088
CMSMOCZEIVJLDB,0.4692282398917425
SQVIAVUSQAWMKL,-1.2343518895335952
AQHHHDLHHXJYJD,1.0451368021339833
IFFPICMESYHZPQ,-5.257203497056576
UXABARREKCJULM,-1.2350551662966187
OGHNVEJMJSYVRP,-1.708630228183631
BAWFJGJZGIEFAR,5.485503629795094
TUZYXOIXSAXUGO,-0.18573781070716694
NMUSYJAQQFHJEW,0.15521799217976864
LEQAKWQJCITZNK,2.2827199341031323
HOGVTUZUJGHKPL,-4.258350298275666
PZBPKYOVPCNPJY,6.245788141301932
RUZYUOTYCVRMRZ,-2.2386078835849097
MUQUYTSLDVKIOF,-1.0403097605547869
GFRUPHOKLBPHTQ,3.150739802652091
QHGUCRYDKWKLMG,-0.5122373060654268
SLVMESMUVMCQIY,1.4004528038251647
STECJAGHUSJQJN,-0.43079952674294264
ACWBQPMHZXGDFX,-0.8766967612902232
IMSSROKUHAOUJS,-0.4986554627361979
FZSPJBYOKQPKCD,2.34565308596271
YWJXCIXBAKGUKZ,-3.84617687413145
XPCFTKFZXHTYIP,2.4919363536133736
WJOHZNCJWYWUJD,1.1932063525738743
SJYFDORQYYEJLB,-1.7641455140810287
ALLWOAVDORUJLA,-1.295889391983722
JVJFIQYAHPMBBX,-3.690650773483756
CDOZDBSBBXSXLB,0.0011921107105070116
YFGHCGITMMYXAQ,-0.6778711869840864
XUFXOAAUWZOOIT,-0.3849380932030572
SWLMUYACZKCSHZ,-2.5190902587818913
LCFVJGUPQDGYKZ,-0.26345338793624157
BMUKKTUHUDJSNZ,-0.5158178704239873
AVKUERGKIZMTKX,-1.0930262270260078
NETZHAKZCGBWSS,-3.2951082340624644
PUXBGTOOZJQSKH,-0.7295376926272872
ANZXOIAKUNOVQU,-2.0923154876516845
HEFNNWSXXWATRW,0.29531513072484983
VWUXBMIQPBEWFH,-3.778184037643295
DTOUUUZOYKYHEP,-0.31937601001206506
PROQIPRRNZUXQM,-2.4745334589770542
HPMRFMKYPGXPEP,-3.7197890441822747
VOXZDWNPVJITMN,-0.5089538707900164
ZSCDBOWYZJWBIY,-4.997460047658555
DDNCQMVWWZOMLN,-1.598337860601329
CYXKNKQEMFBLER,-6.311323519321339
UEQUQVLFIPOEMF,1.0625544816887862
FELGMEQIXOGIFQ,-0.26840291654550735
JMPFSEBWVLAJKM,-2.6516043527188393
IMYZQPCYWPFTAG,-0.4564054148446922
METKIMKYRPQLGS,0.3276930571638068
POZRVZJJTULAOH,-1.4330378034644922
WEQAYVWKMWHEJO,-4.250071473128977
MYPYJXKWCTUITO,-0.18256551716665734
FSVJFNAIGNNGKK,1.4221979898966346
NFACJZMKEDPNKN,-0.31761793243320086
JKKFKPJIXZFSSB,-0.022363200668066928
NPRHVSBSZMAEIN,1.8727484720927332
VCKUSRYTPJJLNI,1.7228101495314703
CJAVTWRYCDNHSM,-1.9810736240832871
IQPSEEYGBUAQFF,0.7177822884177825
FKNXQNWAXFXVNW,4.227859701914128
TUEWQXNXQFRUTK,-2.2286309234747725
WEUCDJCFJHYFRL,-0.7562744301581112
OTGJPAOGHQFBMI,2.320231902586407
IVVNZDGDKPTYHK,-0.8281404203432969
KDLRVYVGXIQJDK,-3.8631288307761458
IJHNSHDBIRRJRN,-2.3635738135308055
UNAANXDKBXWMLN,2.0394426166589676
DLZUBMGMHUNDLF,-0.3636942764076808
RRZXIRBKKLTSOM,-3.454611426512153
CLKOFPXJLQSYAH,-2.2474231065427057
UYNVMODNBIQBMV,-0.48068592887757067
GSDSWSVVBLHKDQ,0.7806779244927039
DWTTZBARDOXEAM,-2.8721397624631146
JYJTVFIEFKZWCJ,2.1669315542179453
YBCNXCRZPWQOBR,0.9964743278159278
PJVWKTKQMONHTI,-2.4448398152493453
GIJXKZJWITVLHI,0.7273946553175751
ROBVIMPUHSLWNV,-0.4800510491656803
ZSJLQEPLLKMAKR,0.27264537038913134
CLPFFLWZZBQMAO,-2.994917906900671
AUVVAXYIELKVAI,-12.646051145002017
SWZMSZQQJRKFBP,-5.50093838148147
HTGCJAAPDHZCHL,0.12612521518923006
JWHAUXFOSRPERK,-0.9540349215328435
JIVPVXMEBJLZRO,-0.4348874525313748
XVTVPGKWYHWYAD,-0.15906791137883308
PLDZOHPIBZVDLQ,-0.7449164794782591
OIGNJSKKLXVSLS,-3.687204609709524
BYJAVTDNIXVSPW,0.29576954518170584
LMJSLTNSBFUCMU,-3.4415346278109626
RXWNCPJZOCPEPQ,-7.231096137896011
GOEMGAFJFRBGGG,1.5736060062432662
PBKZPPIHUVSDNM,-0.8695940714772227
PTVWPYVOOKLBCG,0.4315805736194011
OJFSXZCBGQGRNV,-2.982557173207827
VDCRFBBZFHHYGT,0.4802480944867712
LKJPYSCBVHEWIU,-0.43297264464994517
XXPANQJNYNUNES,-0.8713476454586301
UVTNFZQICZKOEM,-1.0616048744256659
IEKOTSCYBBDIJC,-1.5539462147774539
WZHJKEUHNJHDLS,-0.27893915978665146
QAXBVGVYDCAVLV,-2.60776938624602
YUGZHQHSNYIFLG,-2.183278504615792
OSUCQKNXQBPLDG,1.1628677851706084
RTHCYVBBDHJXIQ,-3.4063804691173023
JWBOIMRXGHLCPP,-3.872326610747802
UCHDWCPVSPXUMX,-0.06728286562883493
HBUBKKRHXORPQB,-1.3647155344826631
GNXFOGHNGIVQEH,-3.9451969875243385
WYDUSKDSKCASEF,-1.0732917424421586
ZMEULISFKSVRLQ,-3.1181053440842668
LREQLEBVOXIEOM,0.14517089345486553
PFOLLRNADZZWEX,-0.9601518111792119
QXHHHPZILQDDPS,-3.5501427796838665
ZBMZVLHSJCTVON,1.9247082567795477
BEZZFPOZAYTVHN,-0.2003692186697898
MJFJKKXQDNNUJF,-0.5047963678954973
GSYQNAMOFFWAPF,-2.6681266437850204
MDKGKXOCJGEUJW,1.1311997035208707
BFCDFTHTSVTWOG,-4.6740917326409575
HJORMJIFDVBMOB,-1.2407658677952293
GBBSUAFBMRNDJC,-0.517713019613071
OUJTZYPIHDYQMC,-4.699112666663018
WSSJONWNBBTCMG,-3.163460349829689
MYEJFUXQJGHEQK,-6.116437128614496
VHVPQPYKVGDNFY,1.9139612241237647
IKGXIBQEEMLURG,0.23180346639612967
NRUKOCRGYNPUPR,-3.4464690979277677
YVQVOQKFMFRVGR,2.0538929502141747
UYIFTLBWAOGQBI,3.234233748274503
YSGASDXSLKIKOD,3.116135477166466
PTGXAUBQBSGPKF,-1.01554881068558
PIJVFDBKTWXHHD,0.14978046227868236
XXEPPPIWZFICOJ,-1.1792478738255956
GSVQIUGOUKJHRC,0.713124960804214
UZHSEJADLWPNLE,0.4985122730623224
GFNANZIMVAIWHM,0.6855540270643881
QSAVEGSLJISCDF,0.2450186819843869
DNXHEGUUPJUMQT,1.022135958614379
PMATZTZNYRCHOR,-1.0501726364169017
GWOFUCIGLDBNKM,-0.7966251672125133
YPELFRMCRYSPKZ,2.3501263877834138
LSNWBKACGXCGAJ,0.4647875672860328
WJAJPNHVVFWKKL,-2.925049546841561
SKPLBLUECSEIFO,0.8989537812937973
NLPRAJRHRHZCQQ,-2.507755298763714
RSEPBGGWRJCQGY,-0.4242148036568382
URWAJWIAIPFPJE,0.4088260713051362
OZWKMVRBQXNZKK,1.7364743335683528
ZZZRUAITSXLWBH,-4.927519717242064
BKYKPTRYDKTTJY,-0.3801749013548092
DURULFYMVIFBIR,1.0411137688362548
WUWFMDMBOJLQIV,0.533494235977028
RAVIZVQZGXBOQO,0.1868067963048833
OLNTVTPDXPETLC,1.1124933681439144
MKXZASYAUGDDCJ,-1.1520264988936535
RRKTZKIUPZVBMF,-2.2894012706893543
LWAFSWPYPHEXKX,3.3433373792357504
ZBFDAUIVDSSISP,4.937567086896677
ZKLPARSLTMPFCP,-0.33110664512397453
OIRFJRBSRORBCM,-1.2437582152715037
IPWKIXLWTCNBKN,-1.7528727884370725
YMBXTVYHTMGZDW,3.429749185407055
CEMAWMOMDPGJMB,0.2881435624176748
KVHHQGIIZCJATJ,-1.6280721467857253
CBQGYUDMJHNJBX,-0.2781000479876073
AELCINSCMGFISI,-0.8413424525492107
HCFDWZZGGLSKEP,-0.32338622162405817
RJMIEHBSYVWVIN,-0.40962343815531144
WUKZPHOXUVCQOR,0.7897101814058521
WEXRUCMBJFQVBZ,0.6122440957795924
DEQITUUQPICUMR,0.6715301153775917
NSYZCCDSJNWWJL,-0.8446835203712696
DGMKFQYCZXERLX,2.0580325994731745
YKYBWGJKLYMCFI,2.6194735149123827
BAQCROVBDNBEEB,0.6174274147027525
HIFJCPQKFCZDDL,-1.5852195287624518
XFDJYSQDBULQSI,-2.698284537433866
BGSOJVFOEQLVMH,2.630743907384179
HLFSDGLLUJUHTE,0.9328887559799103
LPMXVESGRSUGHW,-8.914222963946596
ZRJBHWIHUMBLCN,-4.210701717436805
OCUJLLGVOUDECM,1.3611138441481438
WSEQXVZVJXJVFP,0.5615888166557725
CBPJQFCAFFNICX,-1.7370857113463765
FIHJKUPKCHIPAT,2.0767440627715095
HWHLPVGTWGOCJO,-4.857657291096253
KXNPVXPOPUZYGB,1.6286749362825723
AZSNMRSAGSSBNP,-3.751975367029941
HBNPJJILLOYFJU,-4.668213270072079
QNJKSUYWBCNWFI,-1.4246619946687729
ASUTZQLVASHGKV,1.6136188264266225
ADEBPBSSDYVVLD,0.16799991234514372
MJIHNNLFOKEZEW,-0.3807139649509257
ZZHLYYDVIOPZBE,-2.857608680613641
KPSRODZRAIWAKH,-3.420131950275261
POPFMWWJOGLOIF,0.684433798982198
XWTYSIMOBUGWOL,-0.19678881265179482
OCJYIGYOJCODJL,-1.4000936582809818
SUDAHWBOROXANE,-2.8732749395680854
ZOCSXAVNDGMNBV,0.7234537852616231
TVURRHSHRRELCG,-3.061080182330812
BVMYCHKQPGEOSI,1.0643503169038282
WIIZWVCIJKGZOK,-1.3601142112218105
ULLNJSBQMBKOJH,0.30824193213317985
BIDNLKIUORFRQP,-1.6921998708655568
AKNNEGZIBPJZJG,-1.953661534336567
BLGXFZZNTVWLAY,0.6672258119859875
PNVNVHUZROJLTJ,0.6113562764680875
LEZWWPYKPKIXLL,-3.0567584555121146
FOHHNHSLJDZUGQ,-9.480104142142977
BGYJFSXPRMOZJK,0.9566323148447214
MUHBBHLZPHKTTR,-0.42398243205686426
QVYRGXJJSLMXQH,-1.8649501285677357
MVFGUOIZUNYYSO,-2.5231239337224975
KWGRBVOPPLSCSI,0.027837759421211777
IWVRVEIKCBFZNF,-2.3870635504205926
XLMALTXPSGQGBX,-1.929005123771234
LUZRJRNZXALNLM,-1.995136161063806
NPUKDXXFDDZOKR,-3.130829458718175
BGRJTUBHPOOWDU,-11.20548503869244
OHCQJHSOBUTRHG,1.6774757578381865
FBOZXECLQNJBKD,-1.0331261693233453
JWDYCNIAQWPBHD,-1.6396360235831708
JXLYSJRDGCGARV,-0.4988192345044073
INDBQLZJXZLFIT,0.44879974782229415
SUBDBMMJDZJVOS,-2.397433420413786
WHBHBVVOGNECLV,-13.145518974473486
MWLSOWXNZPKENC,-0.23913310583732783
VGLGVJVUHYTIIU,-0.5177220423055605
WFNAKBGANONZEQ,4.456884106300588
MNSCVRXKDINXEY,0.008624769099955189
NRFJZTXWLKPZAV,2.0961786685803845
AFJYYKSVHJGXSN,-5.4017491930944415
NSKGQURZWSPSBC,1.0153594184668642
IOVGROKTTNBUGK,0.7176007083228665
YWPHCCPCQOJSGZ,4.824742864422633
AGMMTXLNIQSRCG,1.266875825290526
UCFGDBYHRUNTLO,-0.23100146239073055
NTJOBXMMWNYJFB,1.1806549218903317
NTHXOOBQLCIOLC,0.8022980610528379
OZVBMTJYIDMWIL,-1.842623443118637
OGWKCGZFUXNPDA,-1.686860423337193
BOVGTQGAOIONJV,-2.458607502378374
BNQDCRGUHNALGH,-5.740147014012579
GGUSQTSTQSHJAH,0.062244375793969034
XZNUGFQTQHRASN,-1.886128713932953
AQCHWTWZEMGIFD,-2.662048090335435
NUHPODZZKHQQET,0.33654193954488376
YPHMISFOHDHNIV,-4.706775520032643
AHOUBRCZNHFOSL,-1.6113681224047867
GKNPSSNBBWDAGH,-1.859978198960654
ZQDWXGKKHFNSQK,-7.448769176992219
