ik,ceviche_score
LEQAKWQJCITZNK,-4.873404244605896
HOGVTUZUJGHKPL,-3.303448256701208
RUZYUOTYCVRMRZ,3.9312971902725664
MLKXDPUZXIRXEP,2.764953057831231
GFRUPHOKLBPHTQ,-7.666348692365892
SLVMESMUVMCQIY,-1.9654745615369675
STECJAGHUSJQJN,-3.7664276268415233
ACWBQPMHZXGDFX,-1.5073804647482851
IMSSROKUHAOUJS,-3.357434229442773
FZSPJBYOKQPKCD,-5.486546747920051
YWJXCIXBAKGUKZ,-8.818195376812499
XPCFTKFZXHTYIP,-2.973614439917069
WJOHZNCJWYWUJD,3.1188245377940946
SJYFDORQYYEJLB,-2.1868610218643543
JVJFIQYAHPMBBX,-4.440016779053342
CDOZDBSBBXSXLB,-1.5678797483926301
YFGHCGITMMYXAQ,-1.9338356513740012
XUFXOAAUWZOOIT,-1.1048314788783824
SWLMUYACZKCSHZ,-1.9149741510122815
LCFVJGUPQDGYKZ,-2.0071842996663705
BMUKKTUHUDJSNZ,-2.5188792219584175
AVKUERGKIZMTKX,1.3074820968049838
NETZHAKZCGBWSS,5.233769512326139
PUXBGTOOZJQSKH,-5.376588763971769
HEFNNWSXXWATRW,-0.9855739569588516
PROQIPRRNZUXQM,-3.8325756897304237
VOXZDWNPVJITMN,-3.3038330878640427
ZSCDBOWYZJWBIY,-4.933826637575733
DDNCQMVWWZOMLN,-0.05124111493255375
CYXKNKQEMFBLER,-3.7040376939661397
UEQUQVLFIPOEMF,-2.432813589416624
FELGMEQIXOGIFQ,0.48592100974107977
METKIMKYRPQLGS,2.4760563604473766
POZRVZJJTULAOH,-3.104503859865645
FSVJFNAIGNNGKK,-2.3745756319302473
JKKFKPJIXZFSSB,-3.2461939954566907
VCKUSRYTPJJLNI,0.7246835550526994
IQPSEEYGBUAQFF,-2.694220560621281
FKNXQNWAXFXVNW,1.402566010368135
WEUCDJCFJHYFRL,-1.1860989683902252
OTGJPAOGHQFBMI,-1.4926133463344753
IVVNZDGDKPTYHK,-3.8246012415025263
IJHNSHDBIRRJRN,-0.6116785662415924
UNAANXDKBXWMLN,-0.5960607088488885
DLZUBMGMHUNDLF,-1.6706441789533444
UYNVMODNBIQBMV,-0.2133536977111229
GSDSWSVVBLHKDQ,2.00057917520648
DWTTZBARDOXEAM,0.6490250954502037
PJVWKTKQMONHTI,-1.9004565527251938
GIJXKZJWITVLHI,5.625014428653568
ROBVIMPUHSLWNV,-2.3185591691739416
ZSJLQEPLLKMAKR,-2.002215613705795
AUVVAXYIELKVAI,-13.123304675923869
SWZMSZQQJRKFBP,-9.712961619180893
HTGCJAAPDHZCHL,-1.450348078039037
JWHAUXFOSRPERK,-2.6905043984395904
JIVPVXMEBJLZRO,-2.340968555822365
XVTVPGKWYHWYAD,-3.7590518157535913
PLDZOHPIBZVDLQ,-3.840378095547005
OIGNJSKKLXVSLS,-3.1603719176101057
BYJAVTDNIXVSPW,-3.1376978158465185
RXWNCPJZOCPEPQ,-9.743466542615778
GOEMGAFJFRBGGG,3.393384645757634
PBKZPPIHUVSDNM,-2.6371242205823746
OJFSXZCBGQGRNV,-3.703166362711439
VDCRFBBZFHHYGT,-3.742545633864152
LKJPYSCBVHEWIU,-0.6198870703266269
XXPANQJNYNUNES,-0.904268287321805
UVTNFZQICZKOEM,-0.48969380376050975
OSUCQKNXQBPLDG,0.5237022748384312
RTHCYVBBDHJXIQ,-2.6871536276536134
JWBOIMRXGHLCPP,-6.301257931649862
UCHDWCPVSPXUMX,1.8423173658328604
HBUBKKRHXORPQB,1.352629213926628
GNXFOGHNGIVQEH,-4.49095319658616
WYDUSKDSKCASEF,-1.258513051249062
ZMEULISFKSVRLQ,-2.2298161209247147
ZBMZVLHSJCTVON,-0.3556908890362155
BEZZFPOZAYTVHN,-3.4540632730091176
MJFJKKXQDNNUJF,1.3134184011478829
BFCDFTHTSVTWOG,-4.099889781641327
HJORMJIFDVBMOB,-2.1791216183108926
WSSJONWNBBTCMG,-3.8162651919810213
MYEJFUXQJGHEQK,-10.320388120241281
VHVPQPYKVGDNFY,-1.0270370766458818
IKGXIBQEEMLURG,-2.0490019897572647
NRUKOCRGYNPUPR,-1.8092649734680024
UYIFTLBWAOGQBI,-4.759277690564335
YSGASDXSLKIKOD,1.0923909882509981
PTGXAUBQBSGPKF,-3.2677431119063565
PIJVFDBKTWXHHD,-2.3426899224290243
GSVQIUGOUKJHRC,-1.874289578161884
UZHSEJADLWPNLE,-0.8576779457987873
GFNANZIMVAIWHM,-0.51107793382723
DNXHEGUUPJUMQT,-2.4889347291277066
PMATZTZNYRCHOR,-1.4129895267950643
YPELFRMCRYSPKZ,-0.1683797608220509
LSNWBKACGXCGAJ,-2.080201048556183
NLPRAJRHRHZCQQ,-3.1451775013073084
RSEPBGGWRJCQGY,0.2816790105460958
OZWKMVRBQXNZKK,-3.3164404042834126
BKYKPTRYDKTTJY,-4.557064575903897
DURULFYMVIFBIR,-2.0609535905416254
WUWFMDMBOJLQIV,-0.32925726785385795
RAVIZVQZGXBOQO,-1.6281351548571672
OLNTVTPDXPETLC,1.1096076826556527
MKXZASYAUGDDCJ,-3.6902066237246096
RRKTZKIUPZVBMF,-6.662305462718029
LWAFSWPYPHEXKX,-2.871392565492604
ZKLPARSLTMPFCP,-1.6777135420250728
OIRFJRBSRORBCM,-3.167909715353751
IPWKIXLWTCNBKN,-1.1209234715386285
YMBXTVYHTMGZDW,2.6675398109871495
CEMAWMOMDPGJMB,-9.701347960863675
CBQGYUDMJHNJBX,-1.9376821489372538
AELCINSCMGFISI,-1.4262003604354307
HCFDWZZGGLSKEP,-3.347103313639481
RJMIEHBSYVWVIN,6.3378108861590805
WUKZPHOXUVCQOR,3.109329692302026
WEXRUCMBJFQVBZ,2.345975968935393
DEQITUUQPICUMR,0.355418231638586
NSYZCCDSJNWWJL,1.6947640196416005
YKYBWGJKLYMCFI,1.9741017509528076
BAQCROVBDNBEEB,0.5474806454575756
HIFJCPQKFCZDDL,0.5779862991944531
XFDJYSQDBULQSI,-7.955570829947231
BGSOJVFOEQLVMH,0.16405937836188028
HLFSDGLLUJUHTE,-5.003217446529351
LPMXVESGRSUGHW,-12.185132301612738
ZRJBHWIHUMBLCN,2.4863461130323667
OCUJLLGVOUDECM,-1.3841393678116654
WSEQXVZVJXJVFP,-0.8169012002066737
CBPJQFCAFFNICX,-3.1104968298889752
FIHJKUPKCHIPAT,-3.8416429766306655
KXNPVXPOPUZYGB,-2.184876679179307
AZSNMRSAGSSBNP,-6.598370814358515
HBNPJJILLOYFJU,-1.3788119016725613
ASUTZQLVASHGKV,-1.8115200854607847
ADEBPBSSDYVVLD,-0.11022743927148927
MJIHNNLFOKEZEW,-4.364710768012368
ZZHLYYDVIOPZBE,-1.1186867422134699
KPSRODZRAIWAKH,-2.115827400594575
POPFMWWJOGLOIF,-2.608983064505476
GSYQNAMOFFWAPF,-1.6135464862185362
XWTYSIMOBUGWOL,-0.8169648984866014
OCJYIGYOJCODJL,-2.328187057628772
SUDAHWBOROXANE,-4.54435796998067
ZOCSXAVNDGMNBV,-4.877906082831355
TVURRHSHRRELCG,-0.803053259121859
BVMYCHKQPGEOSI,-2.111534291826886
WIIZWVCIJKGZOK,7.94873868326447
BIDNLKIUORFRQP,1.6039609703307178
AKNNEGZIBPJZJG,-3.1559948140517906
BLGXFZZNTVWLAY,-4.132217451060924
PNVNVHUZROJLTJ,-1.5132270165411015
LEZWWPYKPKIXLL,-7.7719577781977875
BGYJFSXPRMOZJK,-1.0559607377936433
QVYRGXJJSLMXQH,-1.3887477814111626
MVFGUOIZUNYYSO,1.4685922835097753
IWVRVEIKCBFZNF,-0.35439427228971504
LUZRJRNZXALNLM,5.163222138067184
NPUKDXXFDDZOKR,-3.922324170114862
OHCQJHSOBUTRHG,-0.24362540724214005
JXLYSJRDGCGARV,-8.802548523247058
INDBQLZJXZLFIT,-5.255900138262059
SUBDBMMJDZJVOS,-4.7596524500815836
WHBHBVVOGNECLV,-1.188135935112873
MWLSOWXNZPKENC,2.397947937585422
VGLGVJVUHYTIIU,-5.6593332013211946
MNSCVRXKDINXEY,-1.6572344204837826
AFJYYKSVHJGXSN,-5.339012182409411
IOVGROKTTNBUGK,-6.299568319396751
AGMMTXLNIQSRCG,2.007983844964981
UCFGDBYHRUNTLO,-1.3071966280292397
NTJOBXMMWNYJFB,-3.436591375523514
OZVBMTJYIDMWIL,-2.300618485749419
ULLNJSBQMBKOJH,-2.416369031433652
OGWKCGZFUXNPDA,-0.20843295111141769
GGUSQTSTQSHJAH,2.466999359780827
AQCHWTWZEMGIFD,-1.3025834975241304
NUHPODZZKHQQET,-1.1086507319932035
YPHMISFOHDHNIV,-10.623621745333356
AHOUBRCZNHFOSL,-0.5057097969743584
BLCLNMBMMGCOAS,-5.900676471635299
XOFYZVNMUHMLCC,-3.6481038958988674
KORNTPPJEAJQIU,-4.2114605849200535
GUDVQJXODNJRIJ,-5.309232374017961
UXVSDVSUISWXKD,-0.3064244748926726
UNBRKDKAWYKMIV,-0.1683578368077455
VLPIATFUUWWMKC,-1.2978373114782442
OHXPGWPVLFPUSM,-4.819581197840123
LOUPRKONTZGTKE,-3.0764476776472107
RONZAEMNMFQXRA,-1.897818809435365
XIQVNETUBQGFHX,5.177797167753135
KLPWJLBORRMFGK,-0.8011787279330355
MLYYVTUWGNIJIB,2.9518231930189414
BUXRLJCGHZZYNE,-3.958645626687156
XSFJVAJPIHIPKU,-3.5295857800674773
FEROPKNOYKURCJ,-2.400391285680568
GHOSNRCGJFBJIB,-3.0159314405544864
HDACQVRGBOVJII,-0.7814699703563373
KTEXNACQROZXEV,-2.4542955211302595
DQCKKXVULJGBQN,-2.8555048446319717
CUHVIMMYOGQXCV,-1.4061684077470575
KRVOJOCLBAAKSJ,-3.703767914056897
QZVCTJOXCFMACW,1.698265375610258
KBAFPSLPKGSANY,-3.876707028072205
GPRBEKHLDVQUJE,3.0089253698599947
YSIITVVESCNIPR,-5.005932104097016
ZDIGNSYAACHWNL,-0.8228330621229721
MBUVEWMHONZEQD,5.885711163167464
HSUGRBWQSSZJOP,-1.8061255799588947
NARHAGIVSFTMIG,-4.221469749648406
KPQZUUQMTUIKBP,-0.5440037523511758
QTGIAADRBBLJGA,3.681540720367157
AFNXATANNDIXLG,1.8191548736072294
JTLXCMOFVBXEKD,-2.0878027420585727
QEVHRUUCFGRFIF,-1.4647915853521498
VQHUQHAPWMNBLP,-1.6520953607654454
JVGBTTIJPBFLTE,-4.184478495792451
BBMULGJBVDDDNI,-5.406146019349643
GUHPRPJDBZHYCJ,-2.5466006030898045
RWTNPBWLLIMQHL,-5.981801962802171
WVVSZNPYNCNODU,-1.642124019915281
BFYIZQONLCFLEV,-1.9386749574100917
AEUTYOVWOVBAKS,-3.1112162181103122
AUYYCJSJGJYCDS,-2.4606361749247196
NNYBQONXHNTVIJ,-3.7622291779754864
XUBOMFCQGDBHNK,2.357365279984393
LTMHDMANZUZIPE,-6.204875035729846
JYGXADMDTFJGBT,-2.5384835427074965
JHOHXJYRVSLQCB,0.9666255447403013
XEAQIWGXBXCYFX,-3.50250161539607
UBCHPRBFMUDMNC,-3.5099152660975292
SPTMROWPYQRZSX,-4.50422987994574
YXSLJKQTIDHPOT,-0.7962083906144679
XMAYWYJOQHXEEK,-0.7242102007570761
TVZCRIROJQEVOT,-0.49000653451137
ZZIKIHCNFWXKDY,1.3617733203880529
SKYSRIRYMSLOIN,0.5208142535123712
FEBLZLNTKCEFIT,0.5902455989527103
RKUNBYITZUJHSG,-2.6448372177188313
JRWZLRBJNMZMFE,0.27368470874279655
APGDTXUMTIZLCJ,-2.775208530363076
RGPDEAGGEXEMMM,-1.2932193023185237
HSHGZXNAXBPPDL,-7.161863196948562
BGDKAVGWHJFAGW,-0.5326860687892991
BUGYDGFZZOZRHP,0.43054341836606513
WFWLQNSHRPWKFK,-0.20217667174003917
PTKSEFOSCHHMPD,0.025490086626953987
HDWIHXWEUNVBIY,-1.2965864889010976
ODKNJVUHOIMIIZ,1.0471310113132
ANGKOCUUWGHLCE,-2.0369593016665193
RYMZZMVNJRMUDD,-3.260446307813994
DMZCCFMMPHJWQY,-0.22347885924067498
XUKUURHRXDUEBC,-1.6152814207039512
WDDPHFBMKLOVOX,-1.9364965827179035
DBEPLOCGEIEOCV,1.2245818213765576
VEMKTZHHVJILDY,0.28550856059420804
ZNRGQMMCGHDTEI,-6.8393487616591555
JQXXHWHPUNPDRT,0.01552859751764341
GMHKMTDVRCWUDX,1.3930756554060504
GVEAYVLWDAFXET,1.948076689308
ZAHQBPYQBHTECE,-4.485525243003021
GMRQFYUYWCNGIN,0.46261207177738484
HDDNYFLPWFSBLN,-7.205869149437919
KLBQZWRITKRQQV,-2.6975636535029457
BPLBGHOLXOTWMN,-2.263121561432554
FTSUPYGMFAPCFZ,-4.690651584443736
MNJNPLVXBISNSX,-6.331151550325089
SYTBZMRGLBWNTM,-0.4413963552992222
VWPOSFSPZNDTMJ,-0.6969911588880183
CMWTZPSULFXXJA,-3.262417803222632
NDAUXUAQIAJITI,-3.3969323882869644
VXVNYCRICCVPTD,-1.228119509027765
VHYCDWMUTMEGQY,-3.0236903171479685
DJHCCTTVDRAMEH,-2.865238538485878
VWUXBMIQPBEWFH,-2.466887562670345
HSRJKNPTNIJEKV,-1.8239113138360445
UIEATEWHFDRYRU,-3.3825780952329527
UOACKFBJUYNSLK,-2.1432348357666196
SFLSHLFXELFNJZ,1.9651573965734361
WHTVZRBIWZFKQO,-1.0234619049532085
LORDFXWUHHSAQU,0.6131277253444282
BUJAGSGYPOAWEI,-1.9197119711954234
WDJUZGPOPHTGOT,-10.130881577763692
UEJJHQNACJXSKW,-2.7833898734446225
OCAPBUJLXMYKEJ,2.4467103135056694
IMWZZHHPURKASS,-2.28471330303671
ITJNARMNRKSWTA,10.427749107076759
RTRQQBHATOEIAF,-3.5452074041400587
NDDAHWYSQHTHNT,-1.1834250073044295
JLGKQTAYUIMGRK,-2.4369600901490682
IWUCXVSUMQZMFG,-2.054643328327761
LSLYOANBFKQKPT,-2.6747537778917625
KTHVBAZBLKXIHZ,-4.430863793241263
XKLMZUWKNUAPSZ,-3.782516272297019
JZQKKSLKJUAGIC,-2.661324977603891
DKLKMKYDWHYZTD,-2.217685644115862
DKYWVDODHFEZIM,-2.6543715616334675
HLVVITIHAZBPKB,-2.235040949715759
ANMLJLFWUCQGKZ,-3.5043220053324116
KWGRBVOPPLSCSI,-0.9474695706263726
OBZHEBDUNPOCJG,-4.003570631372377
KPJZHOPZRAFDTN,-3.0392224204559692
XHCADAYNFIFUHF,1.260427089260136
NZUPCNDJBJXXRF,1.8747561876590724
DDLIGBOFAVUZHB,-0.13843051156670255
PHWBOXQYWZNQIN,-2.2089400109393202
SMYALUSCZJXWHG,0.9611501902602834
XUFQPHANEAPEMJ,-5.085980218926222
YVUQSNJEYSNKRX,-2.620436801205867
KZNIFHPLKGYRTM,-2.100748161883105
NZZIMKJIVMHWJC,0.5267871611377665
DMJNNHOOLUXYBV,0.7926567186596497
CQXADFVORZEARL,-2.9642193454952994
SVFXPTLYMIXFRX,-4.2955965086451355
OGAKLTJNUQRZJU,-2.416372448025663
IVYPNXXAYMYVSP,-4.381635498486249
SZRPDCCEHVWOJX,-4.45430523952398
GJJFMKBJSRMPLA,7.186539650496008
QWGDMFLQWFTERH,-0.653417053324348
QYQDKDWGWDOFFU,-2.108327374809563
GQGRDYWMOPRROR,-3.1708247829326037
RYYVLZVUVIJVGH,-5.925767425787029
RZEKVGVHFLEQIL,-1.0244066788724775
JZUTXVTYJDCMDU,-2.026846596431942
LDMWSLGGVTVJPG,-0.23541940216252316
JTEGQNOMFQHVDC,-4.0875767249905435
QSLMDECMDJKHMQ,-0.1442283611714696
SGOOQMRIPALTEL,1.329319919836448
NMUSYJAQQFHJEW,-4.234376867249619
YZOFLYUAQDJWKV,-4.472267514762268
WAOQONBSWFLFPE,-0.3244027837358093
CMHHMUWAYWTMGS,-2.1689596712618116
CTRLABGOLIVAIY,0.918748642099121
TXUZVZSFRXZGTL,-1.8289209706765317
GKIRPKYJQBWNGO,-4.6568807423891485
TVYLLZQTGLZFBW,-7.1508046001085015
GFMMXOIFOQCCGU,-1.5752974528253374
SNICXCGAKADSCV,-2.614474073543515
CZFFBEXEKNGXKS,2.9904551179624685
YFAGHNZHGGCZAX,-2.680430323270722
JOAHPSVPXZTVEP,-1.931777333456754
KBDSLGBFQAGHBE,-1.084534042525342
GOTYRUGSSMKFNF,-1.9974519328135578
RFHAOTPXVQNOHP,-1.4179676342944894
VSWPGAIWKHPTKX,-6.835851685075925
XFYDIVBRZNQMJC,7.40302926774721
FASDKYOPVNHBLU,1.7095240474421323
BCEHBSKCWLPMDN,-1.461144157195963
SZWKGOZKRMMLAJ,1.6119866974735058
TZXKOCQBRNJULO,-5.297672571834163
DCSUBABJRXZOMT,-3.355577501753818
ZFMITUMMTDLWHR,-2.2501376197259675
SHGAZHPCJJPHSC,-2.9924085391352278
ZGUGWUXLJSTTMA,-3.392759874361048
OLOOJGVNMBJLLR,-0.6320787163236994
DERZBLKQOCDDDZ,-2.0266212304257185
YHXISWVBGDMDLQ,3.6684775569434285
BMKDZUISNHGIBY,-2.5553123304438907
VFLDPWHFBUODDF,3.533410773553982
QDGZDCVAUDNJFG,4.927278105122965
DCOPUUMXTXDBNB,-0.46764303089541515
DDUHZTYCFQRHIY,3.484170154250093
QFOHBWFCKVYLES,-0.5466706588232481
UWKQSNNFCGGAFS,1.1665438678748439
VJYFKVYYMZPMAB,-3.2868487388933008
VZYCZNZBPPHOFY,-2.0137486971847802
BLJRIMJGRPQVNF,-1.8649977682118064
CPZBLNMUGSZIPR,-9.658054219513668
OYHQOLUKZRVURQ,1.9831084543929902
KUBONGDXTUOOLM,-1.243960789533705
VGIGHGMPMUCLIQ,-1.1805825149303257
QCDFBFJGMNKBDO,-1.9714680620187097
WPVVMKYQOMJPIN,-1.719632673605529
PCZOHLXUXFIOCF,-3.8026337150437315
FOCVUCIESVLUNU,-2.0679012082877137
GZHFODJQISUKAY,-4.872530035271739
QAIPRVGONGVQAS,2.5918290871685796
QWAXKHKRTORLEM,-4.528702319880911
JBKPUQTUERUYQE,0.1464209643876353
QBPFLULOKWLNNW,-5.153355322224057
RDFCSSHDJSZMTQ,-1.4346523005063379
NCEXYHBECQHGNR,0.10901336738082078
MIQPIUSUKVNLNT,-0.4855695896771719
MFWNKCLOYSRHCJ,-3.5212575307228375
GBABOYUKABKIAF,-5.1919608525293075
BDYYDXJSHYEDGB,-2.8308251349948654
RGCVKNLCSQQDEP,-1.896690225259965
YDDXVAXDYKBWDX,-1.9009966201049353
HEMJJKBWTPKOJG,-0.9807233217676802
ICFJFFQQTFMIBG,-4.278950999949297
BSYNRYMUTXBXSQ,5.177901912261179
AOCCBINRVIKJHY,0.9292104427098168
WHQCHUCQKNIQEC,-5.085281920738892
CBEQULMOCCWAQT,-0.13872378789623085
UNFWWIHTNXNPBV,3.9221943376988717
NOIIUHRQUVNIDD,0.08518971717699524
SMANXXCATUTDDT,-0.059848474661933736
ZJJXGWJIGJFDTL,-1.4318875906408468
ZPAKPRAICRBAOD,-2.9706183618270035
KYRVNWMVYQXFEU,-4.474813752824004
LNPDTQAFDNKSHK,1.8607000803683669
CPTBDICYNRMXFX,-1.6875721509056214
TUFADSGTJUOBEH,-3.041362146639705
FLOSMHQXBMRNHR,-4.61604713933636
FAXGPCHRFPCXOO,-0.30789669831731675
JXTHNDFMNIQAHM,1.1672448103731201
TZRHLKRLEZJVIJ,-1.0387487861284783
SECKRCOLJRRGGV,-0.06387500630414185
FPIPGXGPPPQFEQ,-1.0032172662375956
ZCDNRPPFBQDQHR,-3.0931188689740323
HKXBNHCUPKIYDM,2.3522043865095945
KMPWYEUPVWOPIM,-6.447843098110143
WMWTYOKRWGGJOA,-0.924461249843173
LAINPTZBIXYTIZ,-3.500635703728764
ORRZGUBHBVWWOP,-4.429139544050953
MINDHVHHQZYEEK,0.49642467169187343
MDLAAYDRRZXJIF,-5.5300763776756385
NQDJXKOVJZTUJA,-1.5810616531147212
RSUVYMGADVXGOU,-5.185320545920903
XQYZDYMELSJDRZ,-1.2556834030946018
UGTJLJZQQFGTJD,-3.973583270665659
OBWGMKKHCLHVIE,2.32144003783818
VNFPBHJOKIVQEB,1.8607222835918122
WYWIFABBXFUGLM,-4.134211176304145
BTFMCMVEUCGQDX,-3.1081094639617004
YKPUWZUDDOIDPM,-1.349141943643716
RBTBFTRPCNLSDE,-8.876250546968514
ZJVFLBOZORBYFE,-2.518177042140291
AAOVKJBEBIDNHE,2.75001229406704
WDFKMLRRRCGAKS,-3.3504430899678765
BBFQZRXNYIEMAW,1.1050892321814672
BVPWJMCABCPUQY,-0.960814029961228
IYIKLHRQXLHMJQ,-2.8331464956079255
BOBLHFUVNSFZPJ,-5.527871625128627
NZHGWWWHIYHZNX,-3.517266359071838
RUDATBOHQWOJDD,-1.2131468669227363
RXQCGGRTAILOIN,-5.626685881003651
CAJIGINSTLKQMM,-6.943097619641953
WYZDXEKUWRCKOB,-2.2375276805231556
GPXLMGHLHQJAGZ,-1.116061103681715
AQIXAKUUQRKLND,-3.4314173495991755
QSQQPMHPCBLLGX,-1.7996361530992215
JQSHBVHOMNKWFT,3.4303333100849422
KVWDHTXUZHCGIO,0.16159904625795318
TXCGAZHTZHNUAI,-2.9090450200305074
KJFMBFZCATUALV,-3.0695003871009683
QBKSWRVVCFFDOT,-1.0751430191906326
WIKYUJGCLQQFNW,-6.144556338772525
OWYLAEYXIQKAOL,1.3391192588309455
SHZKQBHERIJWAO,-2.5597261014993715
BCFGMOOMADDAQU,1.9055458728035015
VHGCDTVCOLNTBX,-3.372608920148541
BGSZAXLLHYERSY,-0.998803494599675
QYIYFLOTGYLRGG,2.7869299992843013
HUNIPYLVUPMFCZ,-4.248935607489339
IMZMKUWMOSJXDT,2.4966107366144334
SMEROWZSTRWXGI,-4.277759621910337
FTALBRSUTCGOEG,-3.970620652907433
NDTSRXAMMQDVSW,-0.8834255253087283
SKIVFJLNDNKQPD,-2.2561026553885775
FUBVWMNBEHXPSU,0.7554664419494248
BPICBUSOMSTKRF,-4.988319089121469
RZJQGNCSTQAWON,-2.351734450014306
IKBKZGMPCYNSLU,-6.474500676187901
CAMYKONBWHRPDD,-2.6177068674837924
HUPFGZXOMWLGNK,-2.9227959876040654
MEZZCSHVIGVWFI,1.1840311597015785
IRSCQMHQWWYFCW,5.878641283299251
UIARLYUEJFELEN,-0.7048935995679175
COVZYZSDYWQREU,2.107238732362035
QRJJEGAJXVEBNE,6.363277980513066
XWXYUMMDTVBTOU,-5.063024181296294
ZYGHJZDHTFUPRJ,-2.676626946706169
MLDQJTXFUGDVEO,-0.2624113891608833
CRDAMVZIKSXKFV,-2.199205918916362
HXCNRYXBZNHDNE,-1.895934423943238
KEEYRKYKLYARHO,-6.387499990573045
OFPXSFXSNFPTHF,-2.836891441105103
LUKBXSAWLPMMSZ,-0.41144230202495324
XEYBRNLFEZDVAW,-2.4290853216797665
DOUYETYNHWVLEO,-1.1257629306278298
AXKPFOAXAHJUAG,-3.340437965453498
GKTWGGQPFAXNFI,8.613245690484392
UKTAZPQNNNJVKR,-6.13316368399181
JGPJQFOROWSRRS,-7.699472407392123
XGLHZTBDUXXHOM,-3.971120385139652
JJCFRYNCJDLXIK,-12.382515605690736
AKJHMTWEGVYYSE,-3.5108985193897184
SSOLNOMRVKKSON,-4.839167704161622
MKXKFYHWDHIYRV,-1.3261818510369119
WDZCUPBHRAEYDL,-5.213435287948009
UIAYVIIHMORPSJ,-5.951605493710489
IPEHBUMCGVEMRF,2.7847403578258527
WFPIAZLQTJBIFN,-0.17301910949130003
KBOPZPXVLCULAV,0.42484440074107827
DFPAKSUCGFBDDF,-2.079905188049995
ZCVMWBYGMWKGHF,-3.876047495909284
DYEFUKCXAQOFHX,-3.9870328461087325
JCKYGMPEJWAADB,0.8573402591593814
SGRYPYWGNKJSDL,5.441032579544415
KJADKKWYZYXHBB,2.610517038514383
RITAVMQDGBJQJZ,-2.0841854032562575
UXOWGYHJODZGMF,-3.6623233484582807
YNNUSGIPVFPVBX,-3.2086578879569783
NGBFQHCMQULJNZ,-1.1689266457671412
AZFBLLCNOQPJGJ,-7.444508980829379
TYMRLRRVMHJFTF,-0.986313729363523
BAFKRPOFIYPKBQ,-3.2034339038037567
NFHRQQKPEBFUJK,-3.0375344111523437
CJOFXWAVKWHTFT,-3.8464945887532784
HPNSFSBZBAHARI,-4.981374499560659
WWSWYXNVCBLWNZ,3.1563521529063627
BPEGJWRSRHCHSN,-1.6920829735327962
OUDSBRTVNLOZBN,-0.1486089169260249
DQMZLTXERSFNPB,-2.2076579792148143
OEBPANQZQGQPHF,-0.538039044109009
MKUXAQIIEYXACX,4.508725987947758
VREFGVBLTWBCJP,-2.0999508156967543
NAUWTFJOPJWYOT,-4.745021933760928
KLSJWNVTNUYHDU,-2.0817616905738605
AEMFNILZOJDQLW,2.7532909157165686
AUZONCFQVSMFAP,-7.686969647223809
LMEKQMALGUDUQG,-0.9740115839862764
INJOMKTZOLKMBF,-0.8770606077244222
RRAFCDWBNXTKKO,0.45148501054932577
UHDGCWIWMRVCDJ,0.7370611540417401
CBVCZFGXHXORBI,0.42512382704996254
GGXMRPUKBWXVHE,-0.8783022289064102
DTOSIQBPPRVQHS,-6.1492680538964315
ZCGOMHNNNFPNMX,-5.671888596912431
OPNUROKCUBTKLF,-2.2500577349416884
MROJXXOCABQVEF,0.21622919018120149
LTRANDSQVZFZDG,-4.251007956013911
AGHANLSBXUWXTB,-0.9310147002531213
PCTRYMLLRKWXGF,-0.823290213702583
