task,cell,variant,repeat_id,fold_id,outer_fold_id,outer_seed_requested,outer_split_seed,outer_split_signature,gene,beta,alpha_star_outer,bio_intercept,beta_saturated_no_bio_signal
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,DDR1,-7.810407382237513e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,PAX8,4.026320024724595e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,RPS5,7.270775548391798e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,ABCF1,-1.2479627844402694e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,SPAG7,1.633429079920514e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,RHOA,7.650674634538831e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,RNPS1,4.78791771435837e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,SMNDC1,-4.719417047561135e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,ATP6V0B,5.586565649375995e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,RPS6,-2.8817069563392465e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,USP22,-6.756623679593861e-12,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,APP,-1.1981638697392114e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,CLTC,4.2140905102802984e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,MLEC,5.968311232182216e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,CSRP1,6.766123817256986e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,CALM3,9.146505844053922e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,PTPRF,-1.2990401025705264e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,DNAJB1,1.9003562002805726e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,XBP1,2.169405509558835e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,GRN,1.0931338971128781e-10,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,HK1,4.48995192081976e-11,100000000.0,-1.918193757898505,True
NR-AR,HA1E,standardized,0,0,0,2042,2042,ca362dbb24ef751d462a52a5cade4fe1619ded879920b525964dbc430cf01154,KDELR2,1.7157824347864787e-10,100000000.0,-1.918193757898505,True
