variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,NR-ER,HA1E,VXVNYCRICCVPTD,0,20,0.161697994078608,0.1616979980597137,3.9811056992689055e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,VYVKHNNGDFVQGA,0,20,0.15301356814798248,0.1530135641731544,-3.974828093056271e-09,0,-0.02,less,1.9073486328125e-06,False,8.926835171011991e-06,False,not_retained
standardized,NR-ER,HA1E,VZGDMQKNWNREIO,0,20,0.12783463042179782,0.12783464689420507,1.647240723268162e-08,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,VZYCZNZBPPHOFY,0,20,0.07809184334109393,0.07809184380481918,4.6372523529458753e-10,0,-0.02,less,0.9053258895874023,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WAOQONBSWFLFPE,0,20,0.09993056118305302,0.09993056083030918,-3.527438362238566e-10,0,-0.02,less,0.00019741058349609375,False,0.0005142897078134481,False,not_retained
standardized,NR-ER,HA1E,WAZQAZKAZLXFMK,0,20,0.1807729221272883,0.1807729207310677,-1.3962206071860273e-09,0,-0.02,less,2.384185791015625e-05,False,7.55617937703771e-05,False,not_retained
standardized,NR-ER,HA1E,WDDPHFBMKLOVOX,0,20,0.12028718020370174,0.120287181170638,9.66936235247129e-10,0,-0.02,less,0.9999160766601562,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WDQPAMHFFCXSNU,0,20,0.2597148038020231,0.2597147961994323,-7.602590910982254e-09,0,-0.02,less,1.811981201171875e-05,False,5.9054448054387016e-05,False,not_retained
standardized,NR-ER,HA1E,WEUCDJCFJHYFRL,0,20,0.1919554192083851,0.19195542047997124,1.2715861572032416e-09,0,-0.02,less,0.999995231628418,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WEXRUCMBJFQVBZ,0,20,0.050987125139146564,0.05098712620463697,1.0654904097906482e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WFJIVOKAWHGMBH,1,20,0.18852671032577353,0.18852671146162012,1.1358465445976407e-09,0,0.05,greater,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WFPIAZLQTJBIFN,0,20,0.1827965748094464,0.18279657482618367,1.673725880113608e-11,0,-0.02,less,0.6079368591308594,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WFWLQNSHRPWKFK,0,20,0.05728777000664359,0.05728776813548893,-1.8711546753008567e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WGQKYBSKWIADBV,0,20,0.15511294632963937,0.15511294904451753,2.714878154230771e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WHQCHUCQKNIQEC,0,20,0.2837682315825858,0.28376822790665984,-3.67592596917099e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WHTVZRBIWZFKQO,0,20,0.1671216768514849,0.1671216760152298,-8.362551429108578e-10,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WIGIZIANZCJQQY,0,20,0.08855430503290725,0.0885543070800662,2.047158958323747e-09,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WIIZWVCIJKGZOK,0,20,0.10646310355494544,0.10646310317716515,-3.777802695670296e-10,0,-0.02,less,0.0133209228515625,False,0.028826190579322078,False,not_retained
standardized,NR-ER,HA1E,WJCNZQLZVWNLKY,1,20,0.22993258211698597,0.22993258397203925,1.8550532471239833e-09,0,0.05,greater,0.00013065338134765625,False,0.0003482648078968983,False,not_retained
standardized,NR-ER,HA1E,WJFKNYWRSNBZNX,1,20,0.24625881671500083,0.2462588125577163,-4.157284516637105e-09,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WJJYZXPHLSLMGE,0,20,0.2590538331642286,0.2590538325803834,-5.838452402096017e-10,0,-0.02,less,0.004717826843261719,False,0.010433655518751878,False,not_retained
standardized,NR-ER,HA1E,WKGXYQFOCVYPAC,0,20,0.13611576836600234,0.13611576770146547,-6.645368567925746e-10,0,-0.02,less,0.00024127960205078125,False,0.0006225323065733298,False,not_retained
standardized,NR-ER,HA1E,WMBWREPUVVBILR,0,20,0.1912409237761526,0.19124091817387762,-5.602274991134415e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WMWTYOKRWGGJOA,0,20,0.3340708303518919,0.33407083566066526,5.308773426415669e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WNIDXAKKFOKNEF,0,20,0.06934473398028632,0.06934473464210227,6.618159551635694e-10,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WNMJYKCGWZFFKR,0,20,0.10297945596346783,0.10297945626036695,2.968991219542971e-10,0,-0.02,less,0.9620742797851562,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WOXKDUGGOYFFRN,0,20,0.1310687956100953,0.13106879211473163,-3.495363620070746e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WPNJAUFVNXKLIM,0,20,0.06238656046199531,0.06238655850415119,-1.9578441107920286e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WPVVMKYQOMJPIN,0,20,0.14783817033662638,0.14783816715238218,-3.184244225240551e-09,0,-0.02,less,4.100799560546875e-05,False,0.00012226457949037904,False,not_retained
standardized,NR-ER,HA1E,WREGKURFCTUGRC,0,20,0.08081738265646028,0.08081737867506003,-3.981400229641219e-09,0,-0.02,less,3.147125244140625e-05,False,9.743983928973858e-05,False,not_retained
standardized,NR-ER,HA1E,WSEQXVZVJXJVFP,0,20,0.19492236054895803,0.19492235897687432,-1.5720837104327145e-09,0,-0.02,less,4.100799560546875e-05,False,0.00012226457949037904,False,not_retained
standardized,NR-ER,HA1E,WSPOMRSOLSGNFJ,0,20,0.23939217233306911,0.23939217342148958,1.0884204718064616e-09,0,-0.02,less,0.9995746612548828,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WSSJONWNBBTCMG,0,20,0.28021574454119963,0.2802157483356975,3.794497926978835e-09,0,-0.02,less,0.9999332427978516,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WUKZPHOXUVCQOR,0,20,0.09119365054187849,0.09119364918391926,-1.3579592429702191e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WUWFMDMBOJLQIV,0,20,0.12589069272524633,0.1258906937150585,9.898122169116342e-10,0,-0.02,less,0.9972095489501953,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WVVSZNPYNCNODU,0,20,0.12433004433204982,0.12433004345218132,-8.798684961175418e-10,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,WWSWYXNVCBLWNZ,1,20,0.14629064284027177,0.14629064446751922,1.6272474132050796e-09,0,0.05,greater,0.004717826843261719,False,0.010433655518751878,False,not_retained
standardized,NR-ER,HA1E,WXNZTHHGJRFXKQ,0,20,0.23759573523770858,0.23759573627568836,1.037979803497624e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WXURHACBFYSXBI,0,20,0.3290582226023727,0.32905823424019787,1.1637825209076524e-08,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WYDUSKDSKCASEF,0,20,0.2035757041139945,0.203575705407174,1.2931795148607428e-09,0,-0.02,less,0.9991550445556641,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WYJAPUKIYAZSEM,0,20,0.19243689459121613,0.19243689663927363,2.0480574819403684e-09,0,-0.02,less,0.9999980926513672,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WYWIFABBXFUGLM,0,20,0.12862675928822614,0.1286267635251775,4.236951346714424e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WYZDXEKUWRCKOB,1,20,0.43261086856427405,0.43261084419115126,-2.4373122772813894e-08,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,WZOZEZRFJCJXNZ,0,20,0.11034481742295206,0.1103448199240626,2.5011105464489703e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XAGMUUZPGZWTRP,0,20,0.10289561761686453,0.10289561400628602,-3.610578486190619e-09,0,-0.02,less,0.00013065338134765625,False,0.0003482648078968983,False,not_retained
standardized,NR-ER,HA1E,XAUDJQYHKZQPEU,0,20,0.05932998463635976,0.059329986101176645,1.4648168861902678e-09,0,-0.02,less,0.9999475479125977,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XCTYLCDETUVOIP,0,20,0.12137459406077158,0.12137459332140144,-7.39370163010955e-10,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,XEAQIWGXBXCYFX,1,20,0.19119116622472693,0.1911911691831662,2.958439285216663e-09,0,0.05,greater,5.245208740234375e-05,False,0.00015188464157872921,False,not_retained
standardized,NR-ER,HA1E,XEEQGYMUWCZPDN,1,20,0.17736656746536975,0.17736657051726026,3.0518905250187522e-09,0,0.05,greater,6.67572021484375e-06,False,2.3990869522094727e-05,False,not_retained
standardized,NR-ER,HA1E,XFDJYSQDBULQSI,0,20,0.15844186096863114,0.1584418511563008,-9.812330321878892e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,XFOHWECQTFIEIX,1,20,0.2553860262975268,0.25538603952248373,1.3224956935120602e-08,0,0.05,greater,4.100799560546875e-05,False,0.00012226457949037904,False,not_retained
standardized,NR-ER,HA1E,XFYDIVBRZNQMJC,0,20,0.1131438655939718,0.11314386695384204,1.3598702088002402e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XGLHZTBDUXXHOM,0,20,0.1396679763997456,0.1396679769233236,5.235780087264885e-10,0,-0.02,less,0.9988374710083008,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XHCADAYNFIFUHF,0,20,0.17025145580785556,0.17025145880136797,2.9935124087887567e-09,0,-0.02,less,0.9999761581420898,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XIQVNETUBQGFHX,0,20,0.17281555762376039,0.1728155591470242,1.5232638081452698e-09,0,-0.02,less,0.9999160766601562,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XJGVXQDUIWGIRW,0,20,0.15467175658021468,0.1546717535521599,-3.0280547375083344e-09,0,-0.02,less,2.86102294921875e-06,False,1.1631936737985322e-05,False,not_retained
standardized,NR-ER,HA1E,XKFPYPQQHFEXRZ,1,20,0.1315435989635024,0.1315436061514939,7.187991497153989e-09,0,0.05,greater,1.811981201171875e-05,False,5.9054448054387016e-05,False,not_retained
standardized,NR-ER,HA1E,XKLMZUWKNUAPSZ,0,20,0.08394459115390786,0.08394458891401849,-2.239889373978343e-09,0,-0.02,less,9.5367431640625e-06,False,3.323410496567235e-05,False,not_retained
standardized,NR-ER,HA1E,XMXHEBAFVSFQEX,0,20,0.16074416962995566,0.16074417440065228,4.770696636346994e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XNKLLVCARDGLGL,0,20,0.05696181818954684,0.05696181705211073,-1.1374361091887054e-09,0,-0.02,less,6.67572021484375e-05,False,0.00018724581090415397,False,not_retained
standardized,NR-ER,HA1E,XNMYNYSCEJBRPZ,0,20,0.20377122717478535,0.20377122721112614,3.634076511938034e-11,0,-0.02,less,0.7509956359863281,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XOFYZVNMUHMLCC,1,20,0.2944075211135007,0.29440752328146125,2.167960500010224e-09,0,0.05,greater,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,XPCTZQVDEJYUGT,0,20,0.11784011967144062,0.11784011457207647,-5.099364148303253e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,XRECTZIEBJDKEO,0,20,0.04888734291774495,0.04888734093704292,-1.980702035372928e-09,0,-0.02,less,0.0001049041748046875,False,0.00028433623137297454,False,not_retained
standardized,NR-ER,HA1E,XSDQTOBWRPYKKA,0,20,0.06532857455575321,0.06532857398708089,-5.686722984871162e-10,0,-0.02,less,1.9073486328125e-06,False,8.926835171011991e-06,False,not_retained
standardized,NR-ER,HA1E,XSFJVAJPIHIPKU,0,20,0.3075728922124289,0.30757289729214266,5.079713719102763e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XSTXAVWGXDQKEL,0,20,0.12454776617733627,0.1245477777946979,1.1617361641430569e-08,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XTKDAFGWCDAMPY,0,20,0.1427338247078198,0.1427338243981927,-3.096271072866585e-10,0,-0.02,less,0.0007162094116210938,False,0.0017365920974547605,False,not_retained
standardized,NR-ER,HA1E,XUBOMFCQGDBHNK,1,20,0.08576700439321229,0.085767004715297,3.220847005769301e-10,0,0.05,greater,0.0001049041748046875,False,0.00028433623137297454,False,not_retained
standardized,NR-ER,HA1E,XUFQPHANEAPEMJ,0,20,0.06474990636806152,0.06474990615720595,-2.1085555038102833e-10,0,-0.02,less,0.005344390869140625,False,0.011786944245638913,False,not_retained
standardized,NR-ER,HA1E,XUFXOAAUWZOOIT,1,20,0.17188848473974175,0.17188848244738392,-2.2923578535394284e-09,0,0.05,greater,0.9999866485595703,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XUKUURHRXDUEBC,1,20,0.20651013973509244,0.20651013830035353,-1.4347388888058533e-09,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XVTVPGKWYHWYAD,0,20,0.10301571991076874,0.10301571948331652,-4.2745223124973643e-10,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,XWTYSIMOBUGWOL,0,20,0.09141634454651434,0.09141634485988345,3.1336914382840143e-10,0,-0.02,less,0.9999933242797852,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XWVOEFLBOSSYGM,0,20,0.09324021714947114,0.09324021748972477,3.4025362388723224e-10,0,-0.02,less,0.9975700378417969,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XXANNZJIZQTCBP,0,20,0.060286214915170534,0.06028621570573933,7.905688048648329e-10,0,-0.02,less,0.9999866485595703,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XXPANQJNYNUNES,0,20,0.15983346135840387,0.15983346256015313,1.2017492848070964e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,XYLJNLCSTIOKRM,0,20,0.11554824629501696,0.11554824627013756,-2.4879383969667047e-11,0,-0.02,less,0.2729377746582031,False,0.5345861523110791,False,not_retained
standardized,NR-ER,HA1E,XZWYZXLIPXDOLR,0,20,0.058831513668728797,0.05883151525294448,1.5842156749629187e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YAORIDZYZDUZCM,0,20,0.13191762019811776,0.13191762164815332,1.4500355693947143e-09,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YBBLVLTVTVSKRW,0,20,0.0994667638004742,0.09946675857248796,-5.22798624946752e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YBJHBAHKTGYVGT,0,20,0.06751929834001827,0.06751929745210114,-8.879171616710257e-10,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YDDXVAXDYKBWDX,0,20,0.06248138231683596,0.062481385285604284,2.9687683100049213e-09,0,-0.02,less,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YECBIJXISLIIDS,0,20,0.14257498812476405,0.14257498828684703,1.620829540027735e-10,0,-0.02,less,0.805811882019043,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YEEZWCHGZNKEEK,0,20,0.15736723563391408,0.15736723389243085,-1.7414832256812395e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YEJCDKJIEMIWRQ,0,20,0.21361321594164667,0.21361321265240713,-3.28923949882709e-09,0,-0.02,less,6.67572021484375e-06,False,2.3990869522094727e-05,False,not_retained
standardized,NR-ER,HA1E,YFGHCGITMMYXAQ,0,20,0.23416668760054074,0.2341666898115339,2.210993202411693e-09,0,-0.02,less,0.9999818801879883,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YGCODSQDUUUKIV,0,20,0.163612486912562,0.1636124868702884,-4.227360544950542e-11,0,-0.02,less,0.6761722564697266,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YHXISWVBGDMDLQ,1,20,0.08792692713226628,0.08792692210925035,-5.023015942073883e-09,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YJGVMLPVUAXIQN,0,20,0.17933253600529045,0.17933253736733162,1.3620411715153935e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YKGYIDJEEQRWQH,1,20,0.12409968367987327,0.12409968181280044,-1.8670728234304603e-09,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YKPUWZUDDOIDPM,0,20,0.12781568525755266,0.12781568290065667,-2.3568959582609406e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YKYBWGJKLYMCFI,0,20,0.16320805540714578,0.16320805648099557,1.0738497438489426e-09,0,-0.02,less,0.9991550445556641,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YLJREFDVOIBQDA,1,20,0.19473728331444223,0.19473728023822662,-3.0762156294494858e-09,0,0.05,greater,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YLUSMKAJIQOXPV,0,20,0.09925385809065342,0.09925385527769381,-2.812959599973741e-09,0,-0.02,less,2.86102294921875e-06,False,1.1631936737985322e-05,False,not_retained
standardized,NR-ER,HA1E,YMBXTVYHTMGZDW,0,20,0.16801254541075755,0.16801253941213692,-5.9986206391027254e-09,0,-0.02,less,2.86102294921875e-06,False,1.1631936737985322e-05,False,not_retained
standardized,NR-ER,HA1E,YMTINGFKWWXKFG,0,20,0.27461193349512353,0.2746119359762139,2.481090477512993e-09,0,-0.02,less,0.9998693466186523,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YNNUSGIPVFPVBX,0,20,0.24939188277114402,0.24939188393269354,1.1615494663330673e-09,0,-0.02,less,0.9991550445556641,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YOSHYTLCDANDAN,0,20,0.1452448775575212,0.14524487781087403,2.533528525860973e-10,0,-0.02,less,0.999995231628418,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YPELFRMCRYSPKZ,0,20,0.11200413289542947,0.11200413281975544,-7.567404342045947e-11,0,-0.02,less,0.32382774353027344,False,0.6266378210141108,False,not_retained
standardized,NR-ER,HA1E,YQNQNVDNTFHQSW,1,20,0.12176129023159654,0.12176128470505901,-5.526537561612033e-09,0,0.05,greater,0.9999971389770508,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YRCWQPVGYLYSOX,0,20,0.09759243770809745,0.09759243686369999,-8.443974540417454e-10,0,-0.02,less,0.0036478042602539062,False,0.008156895637512207,False,not_retained
standardized,NR-ER,HA1E,YSEXMKHXIOCEJA,0,20,0.15903637821394767,0.15903637567123521,-2.542712469744135e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YSGASDXSLKIKOD,0,20,0.20382503181642747,0.20382502548549222,-6.330935264919901e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,YSIITVVESCNIPR,0,20,0.08335855547706594,0.08335855284955765,-2.627508296354497e-09,0,-0.02,less,2.86102294921875e-06,False,1.1631936737985322e-05,False,not_retained
standardized,NR-ER,HA1E,YSXKPIUOCJLQIE,0,20,0.24158678362632385,0.2415867860718702,2.445546318230463e-09,0,-0.02,less,0.9999904632568359,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YWJXCIXBAKGUKZ,0,20,0.14076586004332586,0.1407658619620344,1.9187085129046543e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,YZOFLYUAQDJWKV,0,20,0.11307627570033023,0.11307627373512685,-1.965203400011717e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZAFYATHCZYHLPB,0,20,0.21192838934925887,0.2119283888941644,-4.5509450791181295e-10,0,-0.02,less,0.0009927749633789062,False,0.00235747447056053,False,not_retained
standardized,NR-ER,HA1E,ZAHQBPYQBHTECE,1,20,0.09166532408435869,0.09166532269457248,-1.389786229155643e-09,0,0.05,greater,0.9999904632568359,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZBIAKUMOEKILTF,0,20,0.15637394468247595,0.15637394710751867,2.4250427041461185e-09,0,-0.02,less,0.9975700378417969,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZBMZVLHSJCTVON,0,20,0.06956817170836807,0.06956816923756212,-2.470805955320787e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZBPLOVFIXSTCRZ,0,20,0.22316962502086932,0.22316962685959246,1.8387231431882256e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZCDNRPPFBQDQHR,0,20,0.18015204740815122,0.18015204746684005,5.868884822568532e-11,0,-0.02,less,0.4204111099243164,False,0.8038739750334316,False,not_retained
standardized,NR-ER,HA1E,ZCGOMHNNNFPNMX,0,20,0.2087914775213589,0.20879147727848735,-2.4287154787305807e-10,0,-0.02,less,0.1471261978149414,False,0.295353090376628,False,not_retained
standardized,NR-ER,HA1E,ZCVMWBYGMWKGHF,0,20,0.2051832119274184,0.20518320946227667,-2.4651417490639816e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZDIGNSYAACHWNL,0,20,0.20457768395920564,0.20457768315097152,-8.082341157455985e-10,0,-0.02,less,8.392333984375e-05,False,0.0002329596157731681,False,not_retained
standardized,NR-ER,HA1E,ZESRJSPZRDMNHY,1,20,0.47008923747096054,0.47008924291982523,5.44886469278083e-09,0,0.05,greater,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZEWQUBUPAILYHI,0,20,0.12555754806510497,0.12555754932478663,1.2596816437171476e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZFMITUMMTDLWHR,0,20,0.08414725846984035,0.08414725923528463,7.654442690796514e-10,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZFRKQXVRDFCRJG,0,20,0.1904025583890976,0.19040255747057894,-9.185186694571357e-10,0,-0.02,less,0.006808280944824219,False,0.014893114566802979,False,not_retained
standardized,NR-ER,HA1E,ZFXYFBGIUFBOJW,1,20,0.048692439820847734,0.0486924394061498,-4.146979554892072e-10,0,0.05,greater,0.9818830490112305,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZGUGWUXLJSTTMA,0,20,0.20829734717147663,0.20829734508291048,-2.0885661658476274e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZGVSETXHNHBTRK,0,20,0.25688577990552586,0.25688578023668185,3.3115598596644704e-10,0,-0.02,less,0.9513463973999023,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZJJXGWJIGJFDTL,0,20,0.06913254484490686,0.06913254826932044,3.4244135905386884e-09,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZJVFLBOZORBYFE,0,20,0.19281274020399192,0.19281274067147997,4.67488038558006e-10,0,-0.02,less,0.9708709716796875,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZKLPARSLTMPFCP,0,20,0.12736509575392296,0.12736509463354964,-1.120373332996749e-09,0,-0.02,less,0.0007162094116210938,False,0.0017365920974547605,False,not_retained
standardized,NR-ER,HA1E,ZKMNUMMKYBVTFN,0,20,0.16180312684682077,0.16180311989133173,-6.955489070814558e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZMEULISFKSVRLQ,1,20,0.36086801386411377,0.3608680199300701,6.065956284495577e-09,0,0.05,greater,1.33514404296875e-05,False,4.5159283806295955e-05,False,not_retained
standardized,NR-ER,HA1E,ZMISODWVFHHWNR,0,20,0.2654754155237266,0.265475411844691,-3.6790355859017685e-09,0,-0.02,less,9.5367431640625e-07,False,5.815968368992661e-06,False,not_retained
standardized,NR-ER,HA1E,ZNEWHQLOPFWXOF,0,20,0.06517393914193183,0.06517394061012544,1.4681936253563287e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZNNLBTZKUZBEKO,0,20,0.0975174919716389,0.09751749263095515,6.593162307777511e-10,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZPAKPRAICRBAOD,0,20,0.2810795834489142,0.28107958170008895,-1.7488251846664582e-09,0,-0.02,less,8.392333984375e-05,False,0.0002329596157731681,False,not_retained
standardized,NR-ER,HA1E,ZPFXAOWNKLFJDN,0,20,0.22523367993867996,0.22523367891652576,-1.0221542279253982e-09,0,-0.02,less,6.67572021484375e-05,False,0.00018724581090415397,False,not_retained
standardized,NR-ER,HA1E,ZQSIJRDFPHDXIC,1,20,0.27758437801097713,0.2775843785942802,5.833030558566321e-10,0,0.05,greater,0.048653602600097656,False,0.1012045222043375,False,not_retained
standardized,NR-ER,HA1E,ZRJBHWIHUMBLCN,0,20,0.15878220928506806,0.15878220840684537,-8.782226446069074e-10,0,-0.02,less,4.76837158203125e-06,False,1.8278757731119793e-05,False,not_retained
standardized,NR-ER,HA1E,ZSCDBOWYZJWBIY,0,20,0.17736015835433566,0.17736015472611225,-3.628223459173352e-09,0,-0.02,less,4.100799560546875e-05,False,0.00012226457949037904,False,not_retained
standardized,NR-ER,HA1E,ZSJLQEPLLKMAKR,0,20,0.05857809191925735,0.05857809230140791,3.8215057368562453e-10,0,-0.02,less,0.999995231628418,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZTVIKZXZYLEVOL,0,20,0.20146840798687218,0.20146841297984994,4.992977795104103e-09,0,-0.02,less,0.9999990463256836,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZXNRTKGTQJPIJK,0,20,0.11820849244734748,0.11820849333894726,8.915997953828914e-10,0,-0.02,less,1.0,False,1.0,False,not_retained
standardized,NR-ER,HA1E,ZYGHJZDHTFUPRJ,1,20,0.21884979536784868,0.21884979365769314,-1.7101555435661276e-09,0,0.05,greater,0.9999980926513672,False,1.0,False,not_retained
