variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,SR-MMP,HA1E,UWWDHYUMIORJTA,0,20,0.08591235679051981,0.05911586296129343,-0.026796493829226366,17,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,UXOWGYHJODZGMF,0,20,0.08562478159887431,0.06007590376143228,-0.025548877837442023,16,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VFLDPWHFBUODDF,1,20,0.240302779948458,0.5197549548900314,0.2794521749415735,20,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,VHGCDTVCOLNTBX,0,20,0.34907951750172356,0.3182600879467941,-0.030819429554929435,18,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VLPIATFUUWWMKC,0,20,0.14887659507187354,0.09618515364634314,-0.052691441425530394,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VSWPGAIWKHPTKX,0,20,0.12669610220422692,0.09819145647655031,-0.02850464572767663,17,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VWPOSFSPZNDTMJ,0,20,0.092503353576053,0.06725843930309346,-0.02524491427295956,16,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VXVNYCRICCVPTD,0,20,0.2315401514473873,0.16241752511431878,-0.0691226263330685,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,VYFYYTLLBUKUHU,0,20,0.19273773857234577,0.13591157494093145,-0.05682616363141431,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WAOQONBSWFLFPE,0,20,0.13052276938512838,0.09751235321453758,-0.033010416170590855,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WDFKMLRRRCGAKS,1,20,0.5117659575133684,0.7255771612424343,0.21381120372906603,19,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,WDJUZGPOPHTGOT,1,20,0.1250923260907901,0.6912322387987778,0.5661399127079878,19,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,WIIZWVCIJKGZOK,0,20,0.1690292807502633,0.12861698176813477,-0.04041229898212849,16,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WKGXYQFOCVYPAC,0,20,0.12755484200515174,0.09941458825274253,-0.028140253752409215,15,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WMBWREPUVVBILR,0,20,0.20753298398341297,0.13996210989951666,-0.06757087408389632,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WSSJONWNBBTCMG,0,20,0.1907130937193627,0.15414384732918623,-0.036569246390176516,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,WYJAPUKIYAZSEM,0,20,0.17327308099817768,0.11966670064226825,-0.05360638035590939,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,XAGMUUZPGZWTRP,0,20,0.1389553250065408,0.10740003684770145,-0.031555288158839304,15,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,XEFQLINVKFYRCS,1,20,0.645922841244105,0.7244172586826481,0.07849441743854298,16,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,XFOHWECQTFIEIX,1,20,0.7509251604857303,0.8251948110788083,0.07426965059307802,15,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,XGLHZTBDUXXHOM,0,20,0.23740314766209997,0.19223029495312458,-0.04517285270897539,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,XHCADAYNFIFUHF,0,20,0.11023405139960445,0.07308583712490309,-0.037148214274701344,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,XWXYUMMDTVBTOU,0,20,0.4056466179885425,0.3245963988459323,-0.0810502191426102,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YBBLVLTVTVSKRW,0,20,0.16193284516459838,0.12173997360104696,-0.040192871563551405,15,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YEJCDKJIEMIWRQ,0,20,0.4495568326917524,0.3837910531320231,-0.06576577955972927,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YFGHCGITMMYXAQ,0,20,0.1960991903207438,0.1368782699868854,-0.05922092033385832,18,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YJGVMLPVUAXIQN,1,20,0.2260375360389099,0.5322782434468236,0.306240707407914,19,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,YKGYIDJEEQRWQH,0,20,0.15092602426016596,0.10701068762150281,-0.043915336638663156,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YKPUWZUDDOIDPM,0,20,0.14097631590608248,0.10753394618628438,-0.03344236971979812,16,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YKYBWGJKLYMCFI,0,20,0.4850189417136169,0.4314134389108445,-0.05360550280277234,16,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YMBXTVYHTMGZDW,0,20,0.16037655067821152,0.12451901124259632,-0.035857539435615204,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,YSEXMKHXIOCEJA,0,20,0.12303016540556022,0.09682319438422493,-0.026206971021335273,17,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,ZAFYATHCZYHLPB,0,20,0.15744264275758865,0.10343361289388746,-0.054009029863701194,19,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,ZCVMWBYGMWKGHF,0,20,0.317685420321151,0.2529477331565075,-0.06473768716464343,20,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,ZJVFLBOZORBYFE,0,20,0.19028660950040027,0.1589108209716154,-0.031375788528784906,18,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,ZYGHJZDHTFUPRJ,0,20,0.3017524101436602,0.24524016620710362,-0.05651224393655657,18,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,SR-MMP,HA1E,ZZIALNLLNHEQPJ,1,20,0.5915356995167222,0.8020651415256003,0.21052944200887813,20,0.05,greater,9.5367431640625e-07,True,1.5757475901806773e-06,True,rescued
standardized,SR-MMP,HA1E,ZZPKZRHERLGEKA,0,20,0.17618272768858892,0.14789287234206427,-0.028289855346524638,17,-0.02,less,9.5367431640625e-07,True,1.5757475901806773e-06,True,corrected
standardized,NR-Aromatase,MCF7,AFNXATANNDIXLG,1,20,0.40744734118700504,0.5914177215832801,0.18397038039627508,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,AUVVAXYIELKVAI,1,20,0.07219324513921323,0.29717282488573243,0.22497957974651928,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,BCEHBSKCWLPMDN,0,20,0.35857008683285285,0.3113223456957295,-0.04724774113712345,17,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,BGYJFSXPRMOZJK,1,20,0.09377653065474738,0.3287186802005929,0.23494214954584552,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,BYBLEWFAAKGYCD,1,20,0.41651018219513114,0.6179028294084224,0.20139264721329125,20,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,FJLGEFLZQAZZCD,1,20,0.2333989190620016,0.4699972888508611,0.23659836978885956,18,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,FPIPGXGPPPQFEQ,1,20,0.09856358958706339,0.2668900642732944,0.16832647468623105,16,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,GKIRPKYJQBWNGO,1,20,0.14655783294448782,0.34887384008710487,0.20231600714261705,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,HOGVTUZUJGHKPL,1,20,0.08110692339870261,0.2456090120123798,0.16450208861367716,15,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,HYFHYPWGAURHIV,1,20,0.06074044112416338,0.574364967495047,0.5136245263708836,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,JLGKQTAYUIMGRK,1,20,0.40058086957278694,0.49523066483992473,0.09464979526713779,16,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,JZRWCGZRTZMZEH,0,20,0.14539532791425613,0.10211176387331142,-0.0432835640409447,20,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,LPMXVESGRSUGHW,1,20,0.08587648460352175,0.5880476775553045,0.5021711929517828,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,LTMHDMANZUZIPE,1,20,0.14740321600687337,0.5621256762358721,0.4147224602289987,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,NFHRQQKPEBFUJK,1,20,0.05045854810215421,0.22668759417351758,0.17622904607136333,16,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,NKANXQFJJICGDU,1,20,0.14526790220523172,0.3117193986567353,0.16645149645150356,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,OCAPBUJLXMYKEJ,1,20,0.23443900204296653,0.3811182415959493,0.14667923955298282,18,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,PBBGSZCBWVPOOL,0,20,0.1484188879019457,0.10186653619697031,-0.04655235170497541,16,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,PCLITLDOTJTVDJ,0,20,0.14116844681047278,0.11614902199891367,-0.025019424811559127,16,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,PCSWXVJAIHCTMO,1,20,0.1872212570102269,0.3924367531155063,0.20521549610527937,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,PYZRQGJRPPTADH,0,20,0.18232322517373442,0.148844136821223,-0.03347908835251144,17,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,QRJJEGAJXVEBNE,1,20,0.3190538218024038,0.3892204253538981,0.0701666035514943,16,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,QXHHHPZILQDDPS,1,20,0.39996721566494414,0.6691910831624767,0.2692238674975326,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,RBTBFTRPCNLSDE,1,20,0.15803510751572275,0.5261659725023321,0.36813086498660935,20,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,RFHAOTPXVQNOHP,0,20,0.3152931129231241,0.2872315744665178,-0.02806153845660638,16,-0.02,less,9.5367431640625e-07,True,2.336848446012409e-06,True,corrected
standardized,NR-Aromatase,MCF7,SWLMUYACZKCSHZ,1,20,0.3710395991766303,0.472840851036601,0.10180125185997087,15,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,TXUZVZSFRXZGTL,1,20,0.13457719961969775,0.30036455408262985,0.16578735446293208,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,UCFGDBYHRUNTLO,1,20,0.07708929010161468,0.19361096581413323,0.11652167571251855,16,0.05,greater,4.76837158203125e-06,True,9.709440726389587e-06,True,rescued
standardized,NR-Aromatase,MCF7,UGTJLJZQQFGTJD,1,20,0.14867615063354353,0.5909302855499918,0.4422541349164482,20,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,UIARLYUEJFELEN,1,20,0.13158114455797554,0.40921957529984637,0.27763843074187067,19,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,VNFPBHJOKIVQEB,1,20,0.3282443938791561,0.4642675823885515,0.1360231885093955,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,VWUXBMIQPBEWFH,1,20,0.08325666149535733,0.3450537934491148,0.26179713195375753,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,WDDPHFBMKLOVOX,1,20,0.11478006770888474,0.3633355173221963,0.2485554496133116,16,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,WPSYTTKBGAZSCX,1,20,0.14865438278933304,0.3767819689601621,0.2281275861708291,20,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,XFCLJVABOIYOMF,1,20,0.13662620993426214,0.32377263200704065,0.18714642207277848,17,0.05,greater,9.5367431640625e-07,True,2.336848446012409e-06,True,rescued
standardized,NR-Aromatase,MCF7,YPHMISFOHDHNIV,1,20,0.07985896266392296,0.15181996248453267,0.0719609998206097,16,0.05,greater,1.9073486328125e-06,True,4.242278717376374e-06,True,rescued
standardized,NR-ER-LBD,MCF7,XFCLJVABOIYOMF,0,20,0.0654247188389043,0.026309689729192388,-0.03911502910971192,15,-0.02,less,9.5367431640625e-07,True,7.4895222981770835e-06,True,corrected
standardized,SR-ARE,MCF7,NFHRQQKPEBFUJK,1,20,0.29986792702148646,0.42912111062686237,0.12925318360537594,15,0.05,greater,9.5367431640625e-07,True,1.987910161823987e-06,True,rescued
standardized,SR-MMP,MCF7,AAOVKJBEBIDNHE,0,20,0.2554805929261371,0.21114272350243,-0.04433786942370709,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,AGHANLSBXUWXTB,0,20,0.2065860676628017,0.1656617286789736,-0.04092433898382812,15,-0.02,less,2.384185791015625e-05,True,3.624115480083141e-05,True,corrected
standardized,SR-MMP,MCF7,AKJHMTWEGVYYSE,1,20,0.4294933981802833,0.8525177589219822,0.42302436074169886,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,ANZXOIAKUNOVQU,0,20,0.08999413907277204,0.06275750246448067,-0.027236636608291377,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BAFKRPOFIYPKBQ,1,20,0.4106113951552171,0.49225049542805116,0.08163910027283393,15,0.05,greater,1.33514404296875e-05,True,2.0559047295795224e-05,True,rescued
standardized,SR-MMP,MCF7,BBMULGJBVDDDNI,1,20,0.33034816025653496,0.5788368959028477,0.24848873564631271,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,BDYYDXJSHYEDGB,0,20,0.21485650432174133,0.1736361735502277,-0.04122033077151366,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BFUJHVVEMMWLHC,0,20,0.07146633839940195,0.047929589188539554,-0.023536749210862403,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BLXXJMDCKKHMKV,0,20,0.2969864352164855,0.23065471806859544,-0.06633171714789007,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BMUKKTUHUDJSNZ,0,20,0.1361117143333248,0.10463969754016426,-0.03147201679316052,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BPZSYCZIITTYBL,0,20,0.24161054904472387,0.2056658456194847,-0.03594470342523916,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BSYNRYMUTXBXSQ,0,20,0.10025262989024619,0.0744541121115863,-0.0257985177786599,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BUXRLJCGHZZYNE,0,20,0.13828327974166194,0.07201682881919069,-0.06626645092247126,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,BVPWJMCABCPUQY,0,20,0.12348995309145754,0.08580359639036282,-0.037686356701094735,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CBEQULMOCCWAQT,0,20,0.17602787235128023,0.14885394620153447,-0.02717392614974577,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CBPJQFCAFFNICX,0,20,0.17734654204185213,0.14447726677283373,-0.03286927526901838,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CGIGDMFJXJATDK,0,20,0.24210402223250163,0.2149637791695787,-0.027140243062922943,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CJCSPKMFHVPWAR,0,20,0.13424251953720281,0.10429748825161167,-0.029945031285591128,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CJXAEXPPLWQRFR,0,20,0.1322214919623376,0.09881460069702862,-0.03340689126530896,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CMWTZPSULFXXJA,0,20,0.2611741414654408,0.2328418390256804,-0.02833230243976042,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CTRLABGOLIVAIY,0,20,0.30965599920578823,0.2678394082855987,-0.041816590920189564,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CYOHGALHFOKKQC,0,20,0.28683624111255696,0.23414012611426055,-0.052696114998296385,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,CYXKNKQEMFBLER,1,20,0.09243387397003347,0.3520924641687112,0.2596585901986777,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,DERZBLKQOCDDDZ,0,20,0.20830578316024603,0.1728089361053873,-0.03549684705485877,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,DLNKOYKMWOXYQA,0,20,0.18823393039789243,0.13863861015316975,-0.0495953202447227,17,-0.02,less,2.384185791015625e-05,True,3.624115480083141e-05,True,corrected
standardized,SR-MMP,MCF7,DPWPWRLQFGFJFI,0,20,0.12658691583225315,0.09398989391798807,-0.03259702191426507,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FDMBBCOBEAVDAO,0,20,0.10732874305356777,0.07621339948494502,-0.03111534356862274,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FELGMEQIXOGIFQ,0,20,0.1756719726237282,0.13656160317155172,-0.039110369452176504,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FFGPTBGBLSHEPO,0,20,0.5026475168024453,0.4523602330656787,-0.05028728373676679,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FFINMCNLQNTKLU,0,20,0.2676331401685373,0.22678290017660738,-0.0408502399919299,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FJLBFSROUSIWMA,0,20,0.14986826400465478,0.10949695670493106,-0.04037130729972369,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FJLGEFLZQAZZCD,1,20,0.47869169803494405,0.7353158888149378,0.25662419077999354,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,FMHHVULEAZTJMA,0,20,0.2733925873260572,0.2429251858601495,-0.03046740146590774,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,FPIPGXGPPPQFEQ,1,20,0.33710005539721266,0.5172993218866655,0.1801992664894528,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,FUSNMLFNXJSCDI,0,20,0.33202308987863205,0.27892645080587153,-0.05309663907276043,17,-0.02,less,4.76837158203125e-06,True,7.589324181821166e-06,True,corrected
standardized,SR-MMP,MCF7,FYPMFJGVHOHGLL,0,20,0.5371625036006986,0.4975774756481185,-0.03958502795257994,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,GMRQFYUYWCNGIN,1,20,0.39434941898222403,0.5801000514385803,0.18575063245635626,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,GMVPRGQOIOIIMI,0,20,0.1684829486408601,0.13549490506792033,-0.032988043572939774,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,GZUITABIAKMVPG,1,20,0.49192349116457557,0.7588450623303464,0.26692157116577075,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,HCIBTBXNLVOFER,1,20,0.5367166662774601,0.6638972102829478,0.12718054400548776,18,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,HDDSHPAODJUKPD,1,20,0.13086511716670954,0.4278237184037358,0.2969586012370263,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,HEFNNWSXXWATRW,0,20,0.19754543056435905,0.1552009776611228,-0.04234445290323623,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,HEMJJKBWTPKOJG,0,20,0.16214925328189467,0.12117118906678319,-0.04097806421511148,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,HOGVTUZUJGHKPL,1,20,0.0859188621322962,0.36944145181055765,0.2835225896782615,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,HRSANNODOVBCST,0,20,0.21972683870977935,0.19110666950879046,-0.028620169200988893,15,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,HSHNITRMYYLLCV,0,20,0.21122424000889534,0.17881442105258513,-0.03240981895631015,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,HXHWSAZORRCQMX,1,20,0.08145118404409793,0.28697837622534766,0.20552719218124973,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,IAKHMKGGTNLKSZ,1,20,0.13127343875354264,0.38295037114584807,0.25167693239230543,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,INJOMKTZOLKMBF,0,20,0.17978898604173216,0.14870460779715705,-0.0310843782445751,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,IOVGROKTTNBUGK,0,20,0.17763037755798147,0.14490074521455026,-0.032729632343431195,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,IXORZMNAPKEEDV,0,20,0.14940824981908524,0.11197562479298855,-0.03743262502609667,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,JAYAGJDXJIDEKI,1,20,0.1394736458381598,0.6813565303238198,0.5418828844856601,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,JBDGDEWWOUBZPM,0,20,0.3594044245016222,0.3166418115602997,-0.04276261294132244,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,JBKPUQTUERUYQE,0,20,0.11943979096658344,0.08336457591840106,-0.03607521504818239,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,JFIOVJDNOJYLKP,1,20,0.6019962473920423,0.8727466458724804,0.2707503984804381,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,JNMRHUJNCSQMMB,0,20,0.12698075627083888,0.0972822824839834,-0.029698473786855462,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,JWDYCNIAQWPBHD,0,20,0.14073606692188553,0.1007038898738859,-0.04003217704799963,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,JWUBBDSIWDLEOM,1,20,0.4304111979320049,0.7039527306679726,0.2735415327359677,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,JWZZKOKVBUJMES,0,20,0.13720340555087485,0.10834053562063337,-0.028862869930241498,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
