variant,task,cell,gene,mean_beta,sd_beta,n_outer_fits
standardized,SR-p53,HA1E,PLA2G15,-4.4305676184525354e-05,0.0006639673149405149,100
standardized,SR-p53,HA1E,SNCA,0.001852959503912758,0.0024665267160441477,100
standardized,SR-p53,HA1E,MMP1,-0.00021178846811728468,0.00067713587092365,100
standardized,SR-p53,HA1E,PIK3C2B,0.0005808084567598825,0.0009558739864052419,100
standardized,SR-p53,HA1E,CD44,0.00033636788024812847,0.0006066935110860047,100
standardized,SR-p53,HA1E,DPH2,-0.0005427463202925344,0.001083239584494235,100
standardized,SR-p53,HA1E,PPIC,-0.000710645234456236,0.0011266356765342437,100
standardized,SR-p53,HA1E,BRCA1,-0.0004602050178239316,0.001107668674787501,100
standardized,SR-p53,HA1E,ST6GALNAC2,0.0010941799329764299,0.0019043416417111746,100
standardized,SR-p53,HA1E,IKBKE,-0.0022206883044829425,0.002780712548158069,100
standardized,SR-p53,HA1E,FGFR4,-0.0005913210023096259,0.0010863608746499833,100
standardized,SR-p53,HA1E,SLC25A14,0.0010044803036596875,0.0014346633230153027,100
standardized,SR-p53,HA1E,CGRRF1,0.001184883923548819,0.0017763516847102948,100
standardized,SR-p53,HA1E,CCDC85B,-0.0010668331827560144,0.0012474654081016685,100
standardized,SR-p53,HA1E,ACD,-0.0009719950281993703,0.0020691620114391784,100
standardized,SR-p53,HA1E,TFAP2A,-0.0019679820766603045,0.003009093030033737,100
standardized,SR-p53,HA1E,SHB,0.0007089453671426912,0.0010547016725749193,100
standardized,SR-p53,HA1E,CCP110,-0.0005726495806484655,0.0013763140667489735,100
standardized,SR-p53,HA1E,KCNK1,0.0016306226419172678,0.002148012261395701,100
standardized,SR-p53,HA1E,CDC25A,-3.241326839075919e-06,0.0008359593448910248,100
standardized,SR-p53,HA1E,KIAA0753,1.7457304231427274e-05,0.000538803099967001,100
standardized,SR-p53,HA1E,NCK1,0.0010034892748995443,0.0015921589555618037,100
standardized,SR-p53,HA1E,STX1A,0.0001362259260063073,0.0009851273255283915,100
standardized,SR-p53,HA1E,PTGS2,0.0023626112634283986,0.0027242543056970898,100
standardized,SR-p53,HA1E,MAP2K5,-0.003081214564908351,0.003957301582273802,100
standardized,SR-p53,HA1E,C2CD2L,0.000917322737884029,0.001573711888710344,100
standardized,SR-p53,HA1E,USP6NL,-0.0011373193164809744,0.0016246183251403426,100
standardized,SR-p53,HA1E,FAS,0.0005282026083116162,0.000854080731318149,100
standardized,SR-p53,HA1E,PPOX,0.001241536940729983,0.0020189233923591167,100
standardized,SR-p53,HA1E,TMEM5,-0.0003661116094478881,0.000841566790966285,100
standardized,SR-p53,HA1E,CLPX,-2.709709673978356e-05,0.0009616776419730973,100
standardized,SR-p53,HA1E,ZW10,-0.0015213446436719551,0.0021417742270874083,100
standardized,SR-p53,HA1E,MELK,-0.0018736085771398534,0.0022950638780554226,100
standardized,SR-p53,HA1E,CCNF,-0.0040562803234734275,0.004911582859019494,100
standardized,SR-p53,HA1E,RAD9A,0.0009083491596994991,0.0012666930706888876,100
standardized,SR-p53,HA1E,TCFL5,0.0007243863141063976,0.0014612161540359875,100
standardized,SR-p53,HA1E,ZNF274,-0.0007065478518684384,0.001226156200107974,100
standardized,SR-p53,HA1E,ICAM3,0.0001571765891042284,0.0009292629728413496,100
standardized,SR-p53,HA1E,DDX10,0.0014252102894183225,0.0020725853705835166,100
standardized,SR-p53,HA1E,TRAPPC6A,0.0001339758297564542,0.0008525990379011955,100
standardized,SR-p53,HA1E,CDK5R1,0.0008667370677024934,0.0013468242686689043,100
standardized,SR-p53,HA1E,ATF5,-0.0006227034703302066,0.0010421228320697028,100
standardized,SR-p53,HA1E,STAT5B,-0.0010375190397551727,0.001590752548655297,100
standardized,SR-p53,HA1E,CCNE2,0.0009455116841384244,0.0013551827556389185,100
standardized,SR-p53,HA1E,LSM6,-0.004011701916894208,0.004801614417897522,100
standardized,SR-p53,HA1E,IKZF1,0.0013366043517503792,0.002396280028474924,100
standardized,SR-p53,HA1E,CENPE,-0.001792814193064709,0.002310961528905203,100
standardized,SR-p53,HA1E,KIT,-0.0014926662579944686,0.0022303534409893406,100
standardized,SR-p53,HA1E,ITGAE,-0.0026403629268271366,0.0033885122682808487,100
standardized,SR-p53,HA1E,IL1B,0.001978798682402073,0.002149066799781692,100
standardized,SR-p53,HA1E,ORC1,0.0030952680592361316,0.003931205137102358,100
standardized,SR-p53,HA1E,MAMLD1,-0.0008676870668602806,0.0011684555016070646,100
standardized,SR-p53,HA1E,SGCB,-0.00022867107423161451,0.0008772359195863502,100
standardized,SR-p53,HA1E,MOK,-0.001427111051152802,0.0018170697001346756,100
standardized,SR-p53,HA1E,CD40,-0.0009312749662544373,0.001472234647121994,100
standardized,SR-p53,HA1E,PEX11A,0.002407268055585332,0.0036241711714941143,100
standardized,SR-p53,HA1E,CLTB,0.0005571810886326419,0.0014090662962249704,100
standardized,SR-p53,HA1E,CD58,0.0003853629508261128,0.0011707124381152676,100
standardized,SR-p53,HA1E,PLS1,-0.001584211472278037,0.0021649291521807492,100
standardized,SR-p53,HA1E,PCMT1,0.0006626732352811734,0.0011563278579658396,100
standardized,SR-p53,HA1E,RELB,0.0017526152785864563,0.002023087765075123,100
standardized,SR-p53,HA1E,GNA15,0.0007686586471553996,0.0014242934013662127,100
standardized,SR-p53,HA1E,INPP4B,-0.0026770041744428714,0.0031099440758179703,100
standardized,SR-p53,HA1E,CBR3,-0.0010448793260567418,0.0017793910712371737,100
standardized,SR-p53,HA1E,CHEK1,0.0024046101745140557,0.0030844783499553888,100
standardized,SR-p53,HA1E,SMAD3,-0.002657344639957791,0.0035370866206034164,100
standardized,SR-p53,HA1E,DAG1,-7.733692332402789e-05,0.0007408379585960821,100
standardized,SR-p53,HA1E,PHKA1,-0.0025695775432420416,0.003470922820476199,100
standardized,SR-p53,HA1E,FOXO4,0.001593906890266631,0.002311682534764443,100
standardized,SR-p53,HA1E,PIGB,-0.0012176075015676339,0.0015037663186642104,100
standardized,SR-p53,HA1E,PDGFA,-5.3301568025875634e-05,0.0008221348436593278,100
standardized,SR-p53,HA1E,CASP10,-0.00037200348738397637,0.0006947225642894211,100
standardized,SR-p53,HA1E,GHR,0.0002715553158862066,0.0007544665831120959,100
standardized,SR-p53,HA1E,C5,0.0002832193954809347,0.0007857309721936897,100
standardized,SR-p53,HA1E,BTK,-0.002000645192454394,0.0025921894283765803,100
standardized,SR-p53,HA1E,RPP38,-7.24319074757324e-05,0.0006904682198289519,100
standardized,SR-p53,HA1E,SNX7,-0.0010878637771805188,0.002078851869265443,100
standardized,SR-p53,HA1E,NOS3,-0.00039772230339708213,0.0008806828294152184,100
standardized,SR-p53,HA1E,SCYL3,0.0005074855586905832,0.0013222205354544746,100
standardized,SR-p53,HA1E,ALAS1,0.0029376154343302733,0.003462628783155066,100
standardized,SR-p53,HA1E,SYNGR3,-0.00035266028535506415,0.001006983314868555,100
standardized,SR-p53,HA1E,BPHL,0.0012754181334976079,0.001387467150661018,100
standardized,SR-p53,HA1E,POLG2,-0.001857223128675366,0.002324251693566406,100
standardized,SR-p53,HA1E,NOLC1,-0.0008273907486724141,0.001948742615623061,100
standardized,SR-p53,HA1E,NFATC4,-0.001450267916376726,0.0021057718994326757,100
standardized,SR-p53,HA1E,CCNA1,0.00046561627881607225,0.0009439114535142556,100
standardized,SR-p53,HA1E,POLE2,-0.002341302159571152,0.002609749689077698,100
standardized,SR-p53,HA1E,DNAJA3,0.00037619417675696735,0.0011427589962364295,100
standardized,SR-p53,HA1E,FOXJ3,0.0008084306873084983,0.001077979647032285,100
standardized,SR-p53,HA1E,RNH1,0.0001049410960736043,0.0009018843385901059,100
standardized,SR-p53,HA1E,RAD51C,0.0006305112050984385,0.0010153124541768539,100
standardized,SR-p53,HA1E,EPHA3,-0.0015794258211226577,0.002378581231744685,100
standardized,SR-p53,HA1E,PRKCH,-0.0006790179709530134,0.000985345857403972,100
standardized,SR-p53,HA1E,FUT1,0.0006459741151282325,0.0011460565582483374,100
standardized,SR-p53,HA1E,ADRB2,0.0008598505102359534,0.0011282821202041053,100
standardized,SR-p53,HA1E,GABPB1,-0.0005086081307749611,0.0010754658876321,100
standardized,SR-p53,HA1E,EGF,0.0026889677176156262,0.0036651203184924585,100
standardized,SR-p53,HA1E,KIF14,-0.00019422611915199877,0.0008239772397083729,100
standardized,SR-p53,HA1E,ETV1,0.0018774337112537002,0.0023374303586097506,100
standardized,SR-p53,HA1E,CSNK1A1,-0.0015256661952123803,0.002776880691129193,100
standardized,SR-p53,HA1E,MAP4K4,-0.0015865174347291207,0.0023475440670102437,100
standardized,SR-p53,HA1E,GLRX,0.0034961336169067915,0.004686613469807948,100
standardized,SR-p53,HA1E,PTPN6,0.0007541326660236248,0.0010082239600949317,100
standardized,SR-p53,HA1E,CPSF4,0.0005749214177428965,0.0009395307332095139,100
standardized,SR-p53,HA1E,LPAR2,-0.0019508911923188143,0.0026990712998859316,100
standardized,SR-p53,HA1E,DFFB,-0.00100774152763018,0.0014747412590473872,100
standardized,SR-p53,HA1E,SLC35A3,-0.0008487901687816854,0.0017787012613522427,100
standardized,SR-p53,HA1E,HDAC6,0.00017741107994785908,0.000963923241259302,100
standardized,SR-p53,HA1E,GLI2,-0.0031055001091327195,0.003632212117511536,100
standardized,SR-p53,HA1E,CDKN2A,-4.7821688918601394e-05,0.00038097366516136945,100
standardized,SR-p53,HA1E,E2F2,-0.00011072961983344485,0.0015221336677973705,100
standardized,SR-p53,HA1E,CDK6,-0.0004078661627975555,0.0012715114462203757,100
standardized,SR-p53,HA1E,AKT1,-0.0019272543272946358,0.0022626677841692832,100
standardized,SR-p53,HA1E,CASP7,-0.0010360993153918953,0.001398056574902245,100
standardized,SR-p53,HA1E,TNIP1,-0.00048332268755789756,0.0013043465799497415,100
standardized,SR-p53,HA1E,TERT,0.0009315927290077337,0.001169084839931509,100
standardized,SR-p53,HA1E,PTPRC,-9.019108706843359e-05,0.0006734971574606733,100
standardized,SR-p53,HA1E,TGFBR2,-0.0015312798595256108,0.0019945928743002822,100
standardized,SR-p53,HA1E,NFATC3,-0.0018107627995722464,0.0023333061256474346,100
standardized,SR-p53,HA1E,RAC2,0.0006876577903817136,0.0014228221734918917,100
standardized,SR-p53,HA1E,POLR1C,-0.0005109989538416908,0.0011195990696287895,100
standardized,SR-p53,HA1E,NFKB2,0.0014502961342943877,0.001715877835836925,100
standardized,SR-p53,HA1E,SYK,0.00034539988554465174,0.0006284774499830336,100
standardized,SR-p53,HA1E,CASK,0.0006672065113941993,0.0010973827513067148,100
standardized,SR-p53,HA1E,NCOA3,0.0012411011951985323,0.001613451689683966,100
standardized,SR-p53,HA1E,PSMD9,-0.0006823099031299602,0.000993484079194461,100
standardized,SR-p53,HA1E,PROS1,0.00019444136956864,0.000473605486336512,100
standardized,SR-p53,HA1E,CASC3,-0.0015802723849098117,0.0020356369303444204,100
standardized,SR-p53,HA1E,MUC1,-8.867761351262512e-05,0.0008126698212346088,100
standardized,SR-p53,HA1E,ST7,-0.0006742095549019834,0.0009281613284552386,100
standardized,SR-p53,HA1E,NVL,-0.00028090673541393617,0.0009510276377785659,100
standardized,SR-p53,HA1E,MEF2C,-0.0011465048758926078,0.0014920478171092852,100
standardized,SR-p53,HA1E,CHP1,-0.0008098104049894024,0.0011496276496569605,100
standardized,SR-p53,HA1E,HMGA2,-0.003004014164277555,0.0040948525324692375,100
standardized,SR-p53,HA1E,CASP2,-0.0006067515934112621,0.0007991920042331285,100
standardized,SR-p53,HA1E,LSR,-0.0014461146717517838,0.0017770792647246543,100
standardized,SR-p53,HA1E,MALT1,0.00025299126568699757,0.0005912368047078055,100
standardized,SR-p53,HA1E,TBPL1,0.0017688056605796776,0.002429833915584489,100
standardized,SR-p53,HA1E,CTNND1,-0.0006692154598938905,0.0011381374898561634,100
standardized,SR-p53,HA1E,CIAPIN1,0.0007782811587486549,0.0014465240442031503,100
standardized,SR-p53,HA1E,BAX,0.0004756091076596895,0.0009271534855394502,100
standardized,SR-p53,HA1E,PPARG,0.0010068182899327601,0.0017002395782926606,100
standardized,SR-p53,HA1E,SPTAN1,-0.00021485803384292142,0.0008817046317966194,100
standardized,SR-p53,HA1E,EIF4G1,1.1210823724820251e-05,0.0010826179160490627,100
standardized,SR-p53,HA1E,VAT1,0.0010725603087399253,0.0015672780620632168,100
standardized,SR-p53,HA1E,MACF1,0.0008086039601238327,0.001255520326140459,100
standardized,SR-p53,HA1E,PARP1,-0.002776141701147836,0.0033812970516101893,100
standardized,SR-p53,HA1E,FDFT1,0.0008350005867606412,0.0020895400274738465,100
standardized,SR-p53,HA1E,HSPA8,-0.0009282808217913885,0.0016763320049449464,100
standardized,SR-p53,HA1E,PDLIM1,0.00015651552253659117,0.0007506471632234868,100
standardized,SR-p53,HA1E,EIF5,0.002329176262209414,0.002934224502923233,100
standardized,SR-p53,HA1E,CCND1,-0.0013792532080429804,0.001723145276610933,100
standardized,SR-p53,HA1E,TMCO1,0.0002724204849598522,0.0005657505084903404,100
standardized,SR-p53,HA1E,OXA1L,0.0005096912230534395,0.0010431185295441362,100
standardized,SR-p53,HA1E,CDC42,-0.00038720334055653726,0.0009875733405446873,100
standardized,SR-p53,HA1E,TSC22D3,0.0010460988629807841,0.0013334212210202943,100
standardized,SR-p53,HA1E,PTK2,6.671522344789434e-05,0.0013467506354479044,100
standardized,SR-p53,HA1E,ADH5,-0.0005291662082901432,0.001467956316989478,100
standardized,SR-p53,HA1E,REEP5,0.00024304731934096928,0.0005402487695703871,100
standardized,SR-p53,HA1E,DUSP6,0.0014685743618323443,0.0019206039364068072,100
standardized,SR-p53,HA1E,HLA-DRA,-0.002473982784102822,0.0032611940506238573,100
standardized,SR-p53,HA1E,ATP6V1D,-0.0012720537989732036,0.002026201729882658,100
standardized,SR-p53,HA1E,CYCS,-0.0005797446600035928,0.0013917038381260534,100
standardized,SR-p53,HA1E,CAST,0.00036583628273540087,0.0008146008103081939,100
standardized,SR-p53,HA1E,LGALS8,-0.0004925773406076265,0.0012168064552829218,100
standardized,SR-p53,HA1E,BECN1,0.0013134857184940835,0.0016693795267452068,100
standardized,SR-p53,HA1E,ALDH7A1,0.0011311327706848497,0.0014063100835105071,100
standardized,SR-p53,HA1E,STAT3,0.0016794863203880525,0.0020293555057108196,100
standardized,SR-p53,HA1E,DNAJB6,0.0027943759405335295,0.003436618933307412,100
standardized,SR-p53,HA1E,COPS7A,-0.0016317646008727313,0.0020877083309912945,100
standardized,SR-p53,HA1E,PSMB8,0.0003728318130475435,0.000981643079012438,100
standardized,SR-p53,HA1E,XPNPEP1,0.0011323547544045429,0.0017480920117482074,100
standardized,SR-p53,HA1E,RALGDS,0.000834753949486438,0.0014946204611328044,100
standardized,SR-p53,HA1E,CORO1A,0.0011878025539145659,0.001632798692361444,100
standardized,SR-p53,HA1E,GLOD4,-0.002316784473316395,0.00282907807938819,100
standardized,SR-p53,HA1E,DLD,-0.0017062116999998994,0.002533977049290926,100
standardized,SR-p53,HA1E,IFRD2,0.00040418118690212674,0.0013361917453444325,100
standardized,SR-p53,HA1E,TSPAN6,-0.0012723697289563865,0.0018547504853570517,100
standardized,SR-p53,HA1E,CDKN1B,-0.0019348075466964914,0.002575888544016553,100
standardized,SR-p53,HA1E,PRPF4,0.0012636435809454654,0.00160607360751801,100
standardized,SR-p53,HA1E,CYB561,-0.0005687617030567635,0.0011588434657526904,100
standardized,SR-p53,HA1E,MAN2B1,0.0015932094619838385,0.0021559412976078357,100
standardized,SR-p53,HA1E,MBOAT7,-0.00030619641196062545,0.0009057524391702465,100
standardized,SR-p53,HA1E,FOS,0.0002821927083928394,0.0013211535582094292,100
standardized,SR-p53,HA1E,TUBB6,0.0006100522486123569,0.0012511235464846145,100
standardized,SR-p53,HA1E,CBR1,-0.0025616529988669767,0.0030922423685552096,100
standardized,SR-p53,HA1E,MFSD10,-0.0011066180484011986,0.0019175887393569763,100
standardized,SR-p53,HA1E,SORBS3,-0.0006222118803445533,0.0009681212759853171,100
standardized,SR-p53,HA1E,SMC3,-0.0007600303761172562,0.0015278750114206547,100
standardized,SR-p53,HA1E,SFN,-0.0009791799101945093,0.0011201071076573825,100
standardized,SR-p53,HA1E,NR2F6,-0.0014590302548503143,0.0017478507588262048,100
standardized,SR-p53,HA1E,TSPAN4,0.0001871008937943387,0.0010138726771677271,100
standardized,SR-p53,HA1E,GADD45B,0.0007172421596181469,0.0011557084008683369,100
standardized,SR-p53,HA1E,PSIP1,-0.0007320174366436702,0.0010085077795345368,100
standardized,SR-p53,HA1E,IKBKB,0.0015519423025531901,0.002010457345647089,100
standardized,SR-p53,HA1E,BAD,0.001040874930024846,0.0020314995689945433,100
standardized,SR-p53,HA1E,STXBP2,0.00032070907235417085,0.0008749844412346338,100
standardized,SR-p53,HA1E,ABCC5,-0.0010697298316402735,0.0011249319938225694,100
standardized,SR-p53,HA1E,KIF2C,0.000154455541974463,0.0011480164574560476,100
standardized,SR-p53,HA1E,GRB10,-0.0017595970859124663,0.0020712249922849634,100
standardized,SR-p53,HA1E,ARHGEF2,-0.00010625338062469485,0.000904696749494966,100
standardized,SR-p53,HA1E,AURKB,-0.001356204182872537,0.0020488505627940853,100
standardized,SR-p53,HA1E,MKNK1,0.0006024289036748694,0.0008581440069451671,100
standardized,SR-p53,HA1E,RPA3,0.0010456889132464291,0.001845129837712835,100
standardized,SR-p53,HA1E,RAB27A,0.0006139777732951914,0.0009496356483449965,100
standardized,SR-p53,HA1E,HDGFRP3,-0.0008452682558496448,0.0010195700772673416,100
standardized,SR-p53,HA1E,GSTZ1,-0.0003070388749969946,0.0010825373776150824,100
standardized,SR-p53,HA1E,RRS1,-0.0025536199651701942,0.0032024508044220077,100
standardized,SR-p53,HA1E,EED,-0.0014953019893461088,0.002106168569011777,100
standardized,SR-p53,HA1E,GNAI1,-0.0010645719623469858,0.0016055779079677665,100
standardized,SR-p53,HA1E,PRUNE,-0.00025919913288679244,0.0007063577158391344,100
standardized,SR-p53,HA1E,EPHB2,-0.0016657622195667163,0.0024799508136646975,100
standardized,SR-p53,HA1E,GATA3,-0.00038691936276870966,0.0008796295013672356,100
standardized,SR-p53,HA1E,ACAT2,-0.0007021475131396222,0.0016073652664052663,100
standardized,SR-p53,HA1E,PAK1,7.157757580632766e-05,0.0017291661959079776,100
standardized,SR-p53,HA1E,CETN3,0.0014977234869070694,0.0024064815978754816,100
standardized,SR-p53,HA1E,CBLB,0.0007838744732269958,0.001613612861403545,100
standardized,SR-p53,HA1E,GATA2,0.00024012882585921518,0.0007229996253536212,100
standardized,SR-p53,HA1E,TGFB3,-0.0010392810323221595,0.0020069149810058484,100
standardized,SR-p53,HA1E,CXCL2,0.00043332613807233784,0.0009714874309239654,100
standardized,SR-p53,HA1E,HIST1H2BK,0.0008470594494525928,0.0017238409354379631,100
standardized,SR-p53,HA1E,ANXA7,-0.0008415821753210271,0.0011019647843449106,100
standardized,SR-p53,HA1E,SPP1,0.0016005033723482712,0.0021739012365959397,100
standardized,SR-p53,HA1E,PUF60,-0.001389281224750591,0.001804881206245142,100
standardized,SR-p53,HA1E,CFLAR,0.0009108616535886072,0.001283056013374779,100
standardized,SR-p53,HA1E,PRKCQ,-0.001286935956274246,0.001499164469351292,100
standardized,SR-p53,HA1E,MAPK13,-0.0017742518394260204,0.0023676391619293505,100
standardized,SR-p53,HA1E,FYN,0.00012230067587956986,0.0009339191874997947,100
standardized,SR-p53,HA1E,RPL39L,-0.0009742021884342506,0.0013188784542060826,100
standardized,SR-p53,HA1E,PLA2G4A,0.0009352555609509259,0.0013223112740666301,100
standardized,SR-p53,HA1E,DYRK3,0.0019600803083911485,0.0024623448270517743,100
standardized,SR-p53,HA1E,ME2,0.0008708921512250841,0.0013955700266601759,100
standardized,SR-p53,HA1E,ACLY,-0.00015561093580061558,0.0008649730122853282,100
standardized,SR-p53,HA1E,CHEK2,-0.0003321347142216052,0.0006436711597349263,100
standardized,SR-p53,HA1E,GPER1,-0.0017324829457398216,0.0027319950022502634,100
standardized,SR-p53,HA1E,HMG20B,-6.7329727348453e-05,0.0008129245980295875,100
standardized,SR-p53,HA1E,LYN,-0.0012397887360820856,0.0014063444847476434,100
standardized,SR-p53,HA1E,GRB7,0.0004671285508633531,0.000780191294841511,100
standardized,SR-p53,HA1E,DHRS7,0.00037158521403821447,0.0010642393493275446,100
standardized,SR-p53,HA1E,TPM1,-0.001278210647296399,0.001447644864516858,100
standardized,SR-p53,HA1E,HSPA4,0.0008772831407433268,0.0010754577570174118,100
standardized,SR-p53,HA1E,MLLT11,-0.0021535414232576613,0.0022974527786883813,100
standardized,SR-p53,HA1E,CDK7,0.004447079101883771,0.005672537819006919,100
standardized,SR-p53,HA1E,RAE1,0.001711976439972161,0.0022916969047788714,100
standardized,SR-p53,HA1E,BMP4,0.0005276406451479678,0.0006211279032643516,100
standardized,SR-p53,HA1E,BDH1,-0.0007181432412355439,0.0008650142600840747,100
standardized,SR-p53,HA1E,BID,-0.00020469687932902749,0.0011896097470891678,100
standardized,SR-p53,HA1E,BLVRA,-0.0020639227459080846,0.002215453238508808,100
standardized,SR-p53,HA1E,LSM5,0.0004377729264019467,0.0009966486256788114,100
standardized,SR-p53,HA1E,TXNDC9,0.00019009379292471838,0.001015327523259266,100
standardized,SR-p53,HA1E,MTA1,-0.0015895116428160322,0.002697838788890585,100
standardized,SR-p53,HA1E,CXCR4,-0.00031928574042997795,0.0005580825500211169,100
standardized,SR-p53,HA1E,COL4A1,-0.0002073523450580357,0.0009300976600635456,100
standardized,SR-p53,HA1E,RNF167,0.00043378143149345495,0.0010131907762806521,100
standardized,SR-p53,HA1E,WIPF2,-5.384179489010475e-05,0.0006609060991548921,100
standardized,SR-p53,HA1E,TBC1D9B,0.0010687632393898037,0.0018713584861805672,100
standardized,SR-p53,HA1E,ADGRG1,-0.0030716925818289748,0.00448316126069767,100
standardized,SR-p53,HA1E,HN1L,-0.0017037164356545871,0.0018797487920262461,100
standardized,SR-p53,HA1E,ZMIZ1,-0.0013447972363168535,0.001991564950822236,100
standardized,SR-p53,HA1E,PDS5A,0.00019967025812848998,0.000807049237224902,100
standardized,SR-p53,HA1E,IGFBP3,-0.0022797466769253747,0.002669222042819568,100
standardized,SR-p53,HA1E,XPO7,-0.000413776761104523,0.0009579123532833398,100
standardized,SR-p53,HA1E,CRKL,-0.0003110674888202101,0.0011438827036894222,100
standardized,SR-p53,HA1E,COG4,0.0027421232343263725,0.0037597272572659915,100
standardized,SR-p53,HA1E,H2AFV,0.001391998092791057,0.0019570810192356533,100
standardized,SR-p53,HA1E,FBXO21,0.0001440574543363458,0.0004661183938263196,100
standardized,SR-p53,HA1E,ATP2C1,-0.0013702443543846137,0.0018065695240804017,100
standardized,SR-p53,HA1E,TMEM97,-0.000993817195826975,0.0015671707547999878,100
standardized,SR-p53,HA1E,SUZ12,-0.0003710709611938696,0.0009113429068513734,100
standardized,SR-p53,HA1E,TXLNA,-0.002163938970996618,0.0026982659514005036,100
standardized,SR-p53,HA1E,TFDP1,-0.0015818507229059147,0.0020060984099587236,100
standardized,SR-p53,HA1E,VGLL4,-0.0009900113924872877,0.0012724879670406963,100
standardized,SR-p53,HA1E,UBE3B,0.0015256086335258502,0.0018957872817747636,100
standardized,SR-p53,HA1E,KIF1BP,-0.0012484067973992823,0.0014651765015873273,100
standardized,SR-p53,HA1E,SPRED2,0.0001913054405130798,0.0008122095483934144,100
standardized,SR-p53,HA1E,KAT6B,-0.000912115238709101,0.001317676441948892,100
standardized,SR-p53,HA1E,GPATCH8,0.0002637651187745676,0.0006933228757562003,100
standardized,SR-p53,HA1E,ADO,0.0016219454525132342,0.0024314877740505836,100
standardized,SR-p53,HA1E,ATP11B,0.000741709222894458,0.0009070284941480308,100
standardized,SR-p53,HA1E,ZNF451,0.003163097646664458,0.003994798587171573,100
standardized,SR-p53,HA1E,RBM34,0.00048377717785608003,0.0008344785695185241,100
standardized,SR-p53,HA1E,ARID5B,0.0004899908445956591,0.001294051173773926,100
standardized,SR-p53,HA1E,CHN1,-0.0013719569735295995,0.00218935467206326,100
standardized,SR-p53,HA1E,MAPK1IP1L,-0.003373462568791626,0.003986841403289172,100
standardized,SR-p53,HA1E,DHX29,-0.0005636722693638879,0.0013075058774547873,100
standardized,SR-p53,HA1E,JADE2,-0.002130432943835794,0.00232501409171529,100
standardized,SR-p53,HA1E,TIPARP,0.0005378677979535764,0.0013949965467082968,100
standardized,SR-p53,HA1E,KDM3A,0.00040686959277493474,0.0015550737041300465,100
standardized,SR-p53,HA1E,PCCB,-0.0013456512513813528,0.0019156457800151197,100
standardized,SR-p53,HA1E,PLEKHM1,0.0007847810173828573,0.0011483221428303545,100
standardized,SR-p53,HA1E,JMJD6,0.0017765929349662043,0.0024750743576206807,100
standardized,SR-p53,HA1E,PIK3R4,0.0008276036735247586,0.0018250385390141649,100
standardized,SR-p53,HA1E,CAMSAP2,0.00018492832604977236,0.000896781659582033,100
standardized,SR-p53,HA1E,KIAA1033,-0.0020037299729594193,0.002550222667303819,100
standardized,SR-p53,HA1E,SLC1A4,-0.00015803008916063572,0.0009723263377905438,100
standardized,SR-p53,HA1E,ASCC3,-0.0007436065185750496,0.0009095116646273611,100
standardized,SR-p53,HA1E,SLC25A46,-0.0014715799327673822,0.001684398900747989,100
standardized,SR-p53,HA1E,RRP1B,0.0005320563600095535,0.0012856987492352535,100
standardized,SR-p53,HA1E,AXIN1,-0.0008024531538023469,0.0013042165830103483,100
standardized,SR-p53,HA1E,DCUN1D4,0.0004170394612296691,0.0009201668439090454,100
standardized,SR-p53,HA1E,MAPKAPK5,-0.0006552412956247826,0.0019765272514459305,100
standardized,SR-p53,HA1E,C2CD2,-0.001985173592499673,0.0023647762082915926,100
standardized,SR-p53,HA1E,WDR7,0.001795286208978398,0.0023550528277600283,100
standardized,SR-p53,HA1E,SUPV3L1,0.0009839571408490858,0.0013195943390408688,100
standardized,SR-p53,HA1E,CDK19,0.0013849414687291577,0.0020926055660632423,100
standardized,SR-p53,HA1E,THAP11,-0.0017520294130078623,0.0022969945897533105,100
standardized,SR-p53,HA1E,C2CD5,-0.0010498931476060167,0.0012074024967940033,100
standardized,SR-p53,HA1E,POLR2I,-0.0015352529203058395,0.002371327731259821,100
standardized,SR-p53,HA1E,RFNG,0.0015365650441516064,0.0021266954882983827,100
standardized,SR-p53,HA1E,RPIA,-0.001147353596361108,0.001458523452102073,100
standardized,SR-p53,HA1E,TLK2,0.0005336668718062677,0.0009720393601720176,100
standardized,SR-p53,HA1E,TIAM1,-0.00033225928706812855,0.0009566009930815414,100
standardized,SR-p53,HA1E,HOXA10,-0.005951161442964132,0.007254159707989851,100
standardized,SR-p53,HA1E,COG7,0.0010302341713104594,0.001902220596921857,100
standardized,SR-p53,HA1E,TICAM1,0.0012158739108475477,0.0015383611759930982,100
standardized,SR-p53,HA1E,KLHL9,-0.0013578123595360467,0.0019158379473604148,100
standardized,SR-p53,HA1E,SNX13,-0.00019872355274917517,0.0009883450852779078,100
standardized,SR-p53,HA1E,SRC,0.00015185198968425452,0.0007191990128744296,100
standardized,SR-p53,HA1E,GDPD5,-0.000990629863468754,0.0014564127603432567,100
standardized,SR-p53,HA1E,PLCB3,-0.002652767636668656,0.0031327280362544816,100
standardized,SR-p53,HA1E,TBX2,0.000825106636467356,0.0014044307760461175,100
standardized,SR-p53,HA1E,APBB2,0.000367461356141574,0.0007135050463808361,100
standardized,SR-p53,HA1E,FCHO1,0.002167742468280683,0.0024878938898026644,100
standardized,SR-p53,HA1E,FAM69A,0.00037539964633577624,0.0007668850650463412,100
standardized,SR-p53,HA1E,ASAH1,0.0026147419511079774,0.0033046840250073738,100
