variant,family,task,cell,n_repeats,outer_folds_per_repeat,n_paired_outer_draws,n_unique_compounds,n_test_evaluations,sd_auprc_chem,mean_auprc_bio,sd_auprc_bio,mean_delta_auprc,sd_delta_auprc,nb_auprc_corrected_se,nb_auprc_ci_low,nb_auprc_ci_high,nb_auprc_t_stat,nb_auprc_df,nb_auprc_p_value,nb_auprc_inference_valid,nb_auprc_variance_degenerate,nb_auprc_correction_factor,nb_auprc_mean_test_train_ratio,mean_auroc_chem,sd_auroc_chem,mean_auroc_bio,sd_auroc_bio,mean_delta_auroc,sd_delta_auroc,nb_auroc_corrected_se,nb_auroc_ci_low,nb_auroc_ci_high,nb_auroc_t_stat,nb_auroc_df,nb_auroc_p_value,nb_auroc_inference_valid,nb_auroc_variance_degenerate,nb_auroc_correction_factor,nb_auroc_mean_test_train_ratio,mean_log_loss_chem,sd_log_loss_chem,mean_log_loss_bio,sd_log_loss_bio,mean_delta_log_loss,sd_delta_log_loss,nb_log_loss_corrected_se,nb_log_loss_ci_low,nb_log_loss_ci_high,nb_log_loss_t_stat,nb_log_loss_df,nb_log_loss_p_value,nb_log_loss_inference_valid,nb_log_loss_variance_degenerate,nb_log_loss_correction_factor,nb_log_loss_mean_test_train_ratio,nb_auprc_q_value,significant_positive_auprc_fdr,nb_auroc_q_value,significant_positive_auroc_fdr,nb_log_loss_q_value,significant_positive_log_loss_fdr,significant_improvement_log_loss_fdr,sd_repeat_mean_auprc_term_off,sd_repeat_mean_auprc_biotox,sd_repeat_mean_auroc_chem,sd_repeat_mean_auroc_biotox,folds_per_repeat,n_paired_outer_effects,n_compounds,mean_auprc_term_off,mean_auprc_biotox,sd_outer_fold_auprc_chem,sd_outer_fold_auprc_biotox,sd_repeat_mean_delta_auprc,nb_95ci_low_delta_auprc,nb_95ci_high_delta_auprc,nb_p_value_delta_auprc,bh_q_value_delta_auprc
standardized,NR,NR-AhR,HT29,20,5,100,841,16820,0.1224074674081296,0.4787694530267092,0.1223138754101021,0.0001078599887337,0.001078599887337,0.0005583398022282,-0.0010000073115496,0.001215727289017,0.1931798311767215,99,0.8472139054521463,True,False,0.267963989860489,0.257963989860489,0.804727946887287,0.0554332718777114,0.8047464997629826,0.055407704841682,1.8552875695733e-05,0.0001855287569573,9.603940319608614e-05,-0.0001720101361387,0.0002091158875301,0.1931798311767214,99,0.8472139054521464,True,False,0.267963989860489,0.257963989860489,0.2828839095496065,0.0480418711747485,0.2828938720119373,0.0480498803326104,9.962462330671154e-06,9.962530612142328e-05,5.15712771434642e-05,-9.236613998834278e-05,0.0001122910646496,0.1931785071553871,99,0.8472149395330213,True,False,0.267963989860489,0.257963989860489,1.0,False,1.0,False,1.0,False,False,0.024028856476418548,0.024113782499996808,0.009659694648863518,0.009663393254811938,5,100,841,0.4786615930379755,0.4787694530267092,0.1224074674081296,0.1223138754101021,0.00048236453372183956,-0.0010000073115496,0.001215727289017,0.8472139054521463,1.0
standardized,NR,NR-AhR,MCF7,20,5,100,1111,22220,0.1216850840117494,0.4722419225537828,0.1216933115009421,-0.0004956225335845,0.004951711136052,0.0025739840893386,-0.0056029653965639,0.0046117203293948,-0.1925507370606354,99,0.8477052676114059,True,False,0.2702098104311883,0.2602098104311883,0.8129329963416879,0.0483343652542921,0.8129408459182877,0.0483295406069341,7.84957659977e-06,5.678242025328397e-05,2.951647264356041e-05,-5.071750876832488e-05,6.641666196786488e-05,0.2659388435251437,99,0.7908393552213357,True,False,0.2702098104311883,0.2602098104311883,0.2634563244636294,0.0429010500054993,0.2634624235716223,0.0428954450484192,6.0991079929152885e-06,6.86609540292407e-05,3.569113754300802e-05,-6.471985213854916e-05,7.691806812437975e-05,0.1708857832162348,99,0.8646623490174545,True,False,0.2702098104311883,0.2602098104311883,1.0,False,0.9902296560748228,False,0.9432680171099505,False,False,0.014405315791743888,0.014434521671870324,0.010246326254900977,0.010250269236618247,5,100,1111,0.4727375450873674,0.4722419225537828,0.1216850840117494,0.1216933115009421,0.0022143874980616648,-0.0056029653965639,0.0046117203293948,0.8477052676114059,1.0
standardized,NR,NR-Aromatase,HA1E,20,5,100,759,15180,0.1479658966232113,0.3840930230327541,0.1342678758608159,0.0001081779358019,0.0594891814487581,0.0309309173552365,-0.0612654726061723,0.0614818284777763,0.0034974047022137,99,0.997216518288426,True,False,0.2703395675471746,0.2603395675471746,0.7476790793441569,0.0804561532717064,0.7558286243081781,0.0799403892815848,0.0081495449640211,0.0243428076948471,0.0126568454072997,-0.0169643822457677,0.03326347217381,0.6438843725878939,99,0.521139322043906,True,False,0.2703395675471746,0.2603395675471746,0.2562890269820713,0.0527110530093562,0.2544663724375169,0.051980183315884,-0.0018226545445542,0.0065386592515885,0.0033997228403478,-0.0085684422348035,0.0049231331456951,-0.5361185691148219,99,0.5930791651703045,True,False,0.2703395675471746,0.2603395675471746,1.0,False,1.0,False,1.0,False,False,0.03197657064183476,0.034174546957859674,0.020157121959694223,0.019896781434384357,5,100,759,0.3839848450969522,0.3840930230327541,0.1479658966232113,0.1342678758608159,0.02607258676971246,-0.0612654726061723,0.0614818284777763,0.997216518288426,1.0
standardized,NR,NR-Aromatase,HEPG2,20,5,100,512,10240,0.1288878057183471,0.3564462067456475,0.1333863745892119,0.0102137800754071,0.0393886451153502,0.0204480491957596,-0.0303595857641025,0.0507871459149169,0.4994989975633103,99,0.6185361817695909,True,False,0.2695018049439395,0.2595018049439395,0.7172167001569957,0.0908733093258037,0.7245100890104912,0.0914698328981909,0.0072933888534955,0.0300105400118655,0.0155795406710953,-0.0236197998428107,0.0382065775498018,0.4681388885249319,99,0.6407142900178917,True,False,0.2695018049439395,0.2595018049439395,0.2820617179441596,0.0623639355758724,0.2801783401173529,0.0620639335455368,-0.0018833778268066,0.0068347363446093,0.0035481551753135,-0.008923687472247,0.0051569318186337,-0.5308048080620447,99,0.5967428180196016,True,False,0.2695018049439395,0.2595018049439395,1.0,False,1.0,False,1.0,False,False,0.02760564649025655,0.029938866771355717,0.02171384096169895,0.021135359654258726,5,100,512,0.3462324266702402,0.3564462067456475,0.1288878057183471,0.1333863745892119,0.013131971579119646,-0.0303595857641025,0.0507871459149169,0.6185361817695909,1.0
standardized,NR,NR-Aromatase,HT29,20,5,100,758,15160,0.1425565058926709,0.3782585766216332,0.14276123413775,0.0061512485275029,0.0324056121668928,0.0168104174455562,-0.027204266729907,0.0395067637849128,0.3659188445156062,99,0.7152063817303913,True,False,0.2691017588859214,0.2591017588859214,0.7343394001166835,0.0909233503195727,0.739245875276249,0.0919120329070588,0.0049064751595655,0.0168150603245412,0.0087228157262382,-0.0124014836693228,0.0222144339884539,0.5624875399817139,99,0.5750553814152153,True,False,0.2691017588859214,0.2591017588859214,0.2572690497765226,0.0532376129036416,0.2558350284033848,0.0529506744582024,-0.0014340213731377,0.0042567596718434,0.0022081948855205,-0.0058155590972225,0.0029475163509469,-0.6494088825858804,99,0.5175779915647083,True,False,0.2691017588859214,0.2591017588859214,1.0,False,1.0,False,1.0,False,False,0.0273407949909846,0.028679516502076254,0.021615897299943933,0.02144140176431273,5,100,758,0.3721073280941304,0.3782585766216332,0.1425565058926709,0.14276123413775,0.014898905203831763,-0.027204266729907,0.0395067637849128,0.7152063817303913,1.0
standardized,NR,NR-Aromatase,MCF7,20,5,100,1021,20420,0.1224622429753331,0.4309741237708915,0.124656716577116,0.022083937603726,0.0427908205804088,0.0223345826575945,-0.0222327199103448,0.0664005951177968,0.9887777149136352,99,0.3251824112908632,True,False,0.2724297009765373,0.2624297009765373,0.767198879001169,0.0628888856080527,0.7796542818263896,0.059438904657584,0.0124554028252206,0.0269647671353608,0.0140742059221746,-0.0154708751445822,0.0403816807950235,0.8849808574703628,99,0.3783113449970416,True,False,0.2724297009765373,0.2624297009765373,0.2355003483135757,0.0427310290015809,0.2312881685392384,0.0428399486841437,-0.0042121797743372,0.0077971518449944,0.0040697077086569,-0.0122873627975398,0.0038630032488653,-1.0350079356749091,99,0.3031868170784871,True,False,0.2724297009765373,0.2624297009765373,1.0,False,0.9902296560748228,False,0.885521981061957,False,False,0.02492059577413841,0.03629925105930166,0.012507528870824191,0.01964827350258211,5,100,1021,0.4088901861671656,0.4309741237708915,0.1224622429753331,0.124656716577116,0.018214503451625928,-0.0222327199103448,0.0664005951177968,0.3251824112908632,1.0
standardized,NR,NR-ER,HA1E,20,5,100,805,16100,0.1089970180680228,0.4299342961467183,0.1089970180680228,0.0,0.0,0.0,,,,99,,False,True,0.2687340477575007,0.2587340477575007,0.685905082970616,0.0618458707384219,0.685905082970616,0.0618458707384219,0.0,0.0,0.0,,,,99,,False,True,0.2687340477575007,0.2587340477575007,0.412804455095677,0.0493038869397841,0.4128044548916875,0.0493038868738961,-2.0398957134570848e-10,1.022953891079462e-09,5.302948451338591e-10,,,,99,,False,True,0.2687340477575007,0.2587340477575007,1.0,False,1.0,False,1.0,False,False,0.022587381013301912,0.022587381013301912,0.014640937187049625,0.014640937187049625,5,100,805,0.4299342961467183,0.4299342961467183,0.1089970180680228,0.1089970180680228,0.0,,,,1.0
standardized,NR,NR-ER,HEPG2,20,5,100,540,10800,0.1250851903202145,0.4774205001966495,0.1250851903202145,0.0,0.0,0.0,,,,99,,False,True,0.267623618349473,0.257623618349473,0.7241852479980383,0.0685393944013016,0.7241852479980383,0.0685393944013016,0.0,0.0,0.0,,,,99,,False,True,0.267623618349473,0.257623618349473,0.4164852696850406,0.0603920029205688,0.4164852166780211,0.0603919360482528,-5.3007019498174655e-08,5.298301408184989e-07,2.740935903799877e-07,-5.968681678300235e-07,4.90854128833674e-07,-0.1933902191024925,99,0.8470495926642556,True,False,0.267623618349473,0.257623618349473,1.0,False,1.0,False,1.0,False,False,0.015083520753830732,0.015083520753830732,0.010132478657371305,0.010132478657371305,5,100,540,0.4774205001966495,0.4774205001966495,0.1250851903202145,0.1250851903202145,0.0,,,,1.0
standardized,NR,NR-ER,HT29,20,5,100,799,15980,0.1074205235856895,0.419370133842031,0.1074205235856895,0.0,0.0,0.0,,,,99,,False,True,0.2685808249413475,0.2585808249413475,0.6731866133123156,0.0588172796385568,0.6731866133123156,0.0588172796385568,0.0,0.0,0.0,,,,99,,False,True,0.2685808249413475,0.2585808249413475,0.4140208489665993,0.0510659977924028,0.4140208482426823,0.0510659974463381,-7.239170440875851e-10,9.50012870424993e-10,4.923421192401111e-10,,,,99,,False,True,0.2685808249413475,0.2585808249413475,1.0,False,1.0,False,1.0,False,False,0.022140891888125614,0.022140891888125614,0.013231210699180622,0.013231210699180622,5,100,799,0.419370133842031,0.419370133842031,0.1074205235856895,0.1074205235856895,0.0,,,,1.0
standardized,NR,NR-ER,MCF7,20,5,100,1067,21340,0.1006253159312216,0.4020698477064968,0.1006777868913763,-0.000203480002852,0.0038481125418294,0.0020086425590487,-0.0041890626180383,0.0037821026123342,-0.1013022461041716,99,0.9195154182654453,True,False,0.2724644156729272,0.2624644156729271,0.6638703501797526,0.0689305247972035,0.664096988122468,0.0688474512314706,0.0002266379427153,0.0016874882309659,0.0008808372005151,-0.0015211341620661,0.0019744100474969,0.2572983322943827,99,0.7974825061818689,True,False,0.2724644156729272,0.2624644156729271,0.3833400064602578,0.0331598477499125,0.3833489998857866,0.0331576292646167,8.993425528840205e-06,6.932962954443011e-05,3.618876604887965e-05,-6.281293751952868e-05,8.079978857720909e-05,0.2485142907799872,99,0.8042513047583814,True,False,0.2724644156729272,0.2624644156729271,1.0,False,0.9902296560748228,False,0.9432680171099505,False,False,0.022159473970877537,0.021993316541051213,0.014726709956897925,0.01491217111839163,5,100,1067,0.4022733277093488,0.4020698477064968,0.1006253159312216,0.1006777868913763,0.001746833163907085,-0.0041890626180383,0.0037821026123342,0.9195154182654453,1.0
standardized,NR,NR-ER-LBD,HA1E,20,5,100,907,18140,0.178287935291628,0.3839035686471437,0.1792736573846807,-0.0009724048733879,0.0097240487338791,0.0050326679237874,-0.0109583098790809,0.009013500132305,-0.1932185648076925,99,0.8471836540132325,True,False,0.2678565656285556,0.2578565656285556,0.7666036947015509,0.1161048500083389,0.7662373943352505,0.1164775927362771,-0.0003663003663003,0.0036630036630036,0.0018957824609914,-0.0041279440617724,0.0033953433291717,-0.1932185648076925,99,0.8471836540132325,True,False,0.2678565656285556,0.2578565656285556,0.2019358529656834,0.0413822642556378,0.2021061294815625,0.0416977760251603,0.000170276515879,0.001702764268986,0.0008812632837226,-0.0015783410304256,0.0019188940621837,0.1932186657768722,99,0.8471835751553686,True,False,0.2678565656285556,0.2578565656285556,1.0,False,1.0,False,1.0,False,False,0.038626841051852503,0.04031346503825524,0.02865126289001546,0.02858412010479791,5,100,907,0.3848759735205316,0.3839035686471437,0.178287935291628,0.1792736573846807,0.004348726797094902,-0.0109583098790809,0.009013500132305,0.8471836540132325,1.0
standardized,NR,NR-ER-LBD,HEPG2,20,5,100,620,12400,0.206906643529976,0.4038819995063205,0.206906643529976,0.0,0.0,0.0,,,,99,,False,True,0.2657268457811479,0.2557268457811479,0.7783728358646763,0.1168114380787036,0.7783728358646763,0.1168114380787036,0.0,0.0,0.0,,,,99,,False,True,0.2657268457811479,0.2557268457811479,0.2079456443025413,0.046356631595375,0.2079456443969464,0.0463566316323956,9.440520809533836e-11,2.3628861837713577e-10,1.2180371070329314e-10,,,,99,,False,True,0.2657268457811479,0.2557268457811479,1.0,False,1.0,False,1.0,False,False,0.047058410944090544,0.047058410944090544,0.020103680179180097,0.020103680179180097,5,100,620,0.4038819995063205,0.4038819995063205,0.206906643529976,0.206906643529976,0.0,,,,1.0
standardized,NR,NR-ER-LBD,HT29,20,5,100,902,18040,0.1674408809220695,0.3977308047158233,0.1675328087559582,0.0003834452652427,0.0038344526524276,0.001981322436888,-0.0035479283004349,0.0043148188309204,0.193529966704978,99,0.8469404536382787,True,False,0.2669952629853807,0.2569952629853807,0.7695610972196417,0.1017529787810975,0.7695279339543356,0.1017611343745965,-3.3163265306122e-05,0.0003316326530612,0.0001713598460783,-0.0003731783767027,0.0003068518460905,-0.193529966704978,99,0.8469404536382787,True,False,0.2669952629853807,0.2569952629853807,0.2007854977728041,0.0442109973148562,0.2007805290009389,0.0442110135862882,-4.9687718651575385e-06,4.968342620237257e-05,2.5672213481083903e-05,-5.590801303707396e-05,4.597046930675888e-05,-0.1935466869196412,99,0.8469273958110348,True,False,0.2669952629853807,0.2569952629853807,1.0,False,1.0,False,1.0,False,False,0.03456987382821194,0.033782910651796505,0.023829733551686594,0.023945008006294996,5,100,902,0.3973473594505805,0.3977308047158233,0.1674408809220695,0.1675328087559582,0.0017148193574665226,-0.0035479283004349,0.0043148188309204,0.8469404536382787,1.0
standardized,NR,NR-ER-LBD,MCF7,20,5,100,1194,23880,0.1648317777863008,0.4180991299252984,0.1716705477429314,0.0391300531166913,0.0920444094364277,0.0477568700514146,-0.0556299379903229,0.1338900442237056,0.8193596664639923,99,0.4145493966833683,True,False,0.2692011310509071,0.2592011310509071,0.7817026213561238,0.099610795385177,0.7967872931233295,0.0928727708805862,0.0150846717672058,0.0492807682473514,0.0255691275508496,-0.0356500245544776,0.0658193680888893,0.5899564518659001,99,0.5565639912753403,True,False,0.2692011310509071,0.2592011310509071,0.1760195038422969,0.0385708795947688,0.1707513951508761,0.0385264797045845,-0.0052681086914207,0.0088103413671118,0.0045712100317006,-0.0143383811252277,0.0038021637423863,-1.1524538699572209,99,0.2519098392805896,True,False,0.2692011310509071,0.2592011310509071,1.0,False,0.9902296560748228,False,0.885521981061957,False,False,0.02740338707298071,0.04104122952924964,0.019185891206551085,0.025893631471391634,5,100,1194,0.3789690768086072,0.4180991299252984,0.1648317777863008,0.1716705477429314,0.04532291443031756,-0.0556299379903229,0.1338900442237056,0.4145493966833683,1.0
