variant,task,cell,repeat_id,auprc_c0,auroc_c0,log_loss_c0,brier_c0,auprc_d0,auroc_d0,log_loss_d0,brier_d0,auprc_c1,auroc_c1,log_loss_c1,brier_c1,auprc_d1,auroc_d1,log_loss_d1,brier_d1,delta_auprc_c1_minus_c0,delta_auroc_c1_minus_c0,delta_log_loss_c1_minus_c0,delta_brier_c1_minus_c0,delta_auprc_d1_minus_d0,delta_auroc_d1_minus_d0,delta_log_loss_d1_minus_d0,delta_brier_d1_minus_d0,delta_auprc_d1_minus_c1,delta_auroc_d1_minus_c1,delta_log_loss_d1_minus_c1,delta_brier_d1_minus_c1
residualized,NR-AR,HA1E,10,0.45523146759231253,0.6925082712964308,0.38669476407461356,0.10807968013706479,0.45523146759231253,0.6925082712964308,0.21455442318692858,0.05543697047411848,0.45523146759231253,0.6925082712964308,0.38669476391911256,0.10807968009006944,0.45523146759231253,0.6925082712964308,0.21455442294605756,0.05543697046661431,0.0,0.0,-1.555010675780011e-10,-4.699535482988182e-11,0.0,0.0,-2.408710453316587e-10,-7.504186161355619e-12,0.0,0.0,-0.172140340973055,-0.05264270962345512
residualized,NR-AR,HA1E,11,0.4613997574592542,0.7260341395081873,0.38200026618090843,0.10609692208502393,0.4613997574592542,0.7260341395081873,0.20415316520398297,0.051800621413760864,0.4613997574592542,0.7260341395081873,0.3820002656760338,0.10609692190078086,0.46408331788599516,0.7249696019167036,0.20380673681266376,0.051661542980899755,0.0,0.0,-5.048746753999467e-10,-1.8424306802433675e-10,0.002683560426741072,-0.0010645375914837053,-0.0003464283913192201,-0.00013907843286111097,0.002683560426741072,-0.0010645375914837053,-0.17819352886337003,-0.05443537891988111
residualized,NR-AR,HA1E,12,0.41336137984608107,0.7123548266729454,0.3789119139665632,0.10466135305983079,0.41336137984608107,0.7123548266729454,0.20513252811947344,0.052590066939306346,0.4093552591122133,0.7130248434233641,0.37950915495512094,0.1051839890011443,0.41336137984608107,0.7123548266729454,0.205132527824167,0.05259006690620207,-0.004006120733867713,0.000670016750418756,0.0005972409885577346,0.0005226359413135012,0.0,0.0,-2.953064237587455e-10,-3.3104270713568697e-11,0.004006120733867713,-0.000670016750418756,-0.17437662713095398,-0.05259392209494222
residualized,NR-AR,HA1E,13,0.47203080674054637,0.7275125831072727,0.38071028725661143,0.10556762256453915,0.47203080674054637,0.7275125831072727,0.2169247592044507,0.05658467191045161,0.47203080674054637,0.7275125831072727,0.38071028710267807,0.10556762252771172,0.47203080674054637,0.7275125831072727,0.2169247589149911,0.05658467186320273,0.0,0.0,-1.5393337715607914e-10,-3.68274438722338e-11,0.0,0.0,-2.8945963403970155e-10,-4.7248872869776194e-11,0.0,0.0,-0.163785528187687,-0.04898295066450899
residualized,NR-AR,HA1E,14,0.4659217594417626,0.7228810273443006,0.38128487380855025,0.10575305139025035,0.4659217594417626,0.7228810273443006,0.20998815272117183,0.054360059768138305,0.4659217594417626,0.7228810273443006,0.38128487352171614,0.10575305128651635,0.4659217594417626,0.7228810273443006,0.2099881525254889,0.05436005975794082,0.0,0.0,-2.868341120176865e-10,-1.0373399084162571e-10,0.0,0.0,-1.9568290321458902e-10,-1.0197470645678663e-11,0.0,0.0,-0.1712967209962272,-0.05139299152857553
residualized,NR-AR,HA1E,15,0.4636311924242674,0.72119554086481,0.38302152238303316,0.10646684533188586,0.4636311924242674,0.72119554086481,0.20992215960310917,0.05431473671029431,0.4436915734029922,0.7146227709117584,0.38689128424057007,0.10867735915912782,0.4489324789488408,0.71477926543445,0.21113792830783912,0.05456073475681923,-0.01993961902127519,-0.006572769953051649,0.003869761857536902,0.0022105138272419667,-0.014698713475426627,-0.006416275430359964,0.001215768704729936,0.00024599804652491867,0.005240905545848562,0.00015649452269168586,-0.17575335593273095,-0.05411662440230859
residualized,NR-AR,HA1E,16,0.47376711993378356,0.6844863775143786,0.3844085215326204,0.10707751516516087,0.47376711993378356,0.6844863775143786,0.21058715389284952,0.053878939341589605,0.4825264468743969,0.6975477822087066,0.3814360594570041,0.10614276057201695,0.47376711993378356,0.6844863775143786,0.21058715364576064,0.053878939335242924,0.008759326940613288,0.013061404694328083,-0.0029724620756163,-0.0009347545931439188,0.0,0.0,-2.470888771366475e-10,-6.346667635881431e-12,-0.008759326940613288,-0.013061404694328083,-0.1708489058112434,-0.05226382123677401
residualized,NR-AR,HA1E,17,0.4565403966955886,0.709252755043451,0.3833032057075547,0.10656306560018824,0.4565403966955886,0.709252755043451,0.21163958298194202,0.054765669279542885,0.4565403966955886,0.709252755043451,0.38330320549607805,0.10656306552210981,0.4565403966955886,0.709252755043451,0.21163958281983408,0.05476566930084311,0.0,0.0,-2.114766473049201e-10,-7.80784437104387e-11,0.0,0.0,-1.6210793818416391e-10,2.1300231023424486e-11,0.0,0.0,-0.17166362267624397,-0.0517973962212667
residualized,NR-AR,HA1E,18,0.5583459173308974,0.7627760434152949,0.3770717567220943,0.1038901380798376,0.5583459173308974,0.7627760434152949,0.2039379660319371,0.05238157308099539,0.5623964828806128,0.7650158326116059,0.3773420835202247,0.10445111059033467,0.5583459173308974,0.7627760434152949,0.20393796581381096,0.05238157306503993,0.004050565549715413,0.0022397891963109595,0.0002703267981304269,0.0005609725104970653,0.0,0.0,-2.1812615047522854e-10,-1.5955457788319193e-11,-0.004050565549715413,-0.0022397891963109595,-0.17340411770641376,-0.05206953752529473
residualized,NR-AR,HA1E,19,0.4244060622832372,0.7165419431162743,0.38195137810885094,0.10600771200607487,0.4244060622832372,0.7165419431162743,0.20983182815322549,0.05400217468606516,0.4244060622832372,0.7165419431162743,0.3819513777723815,0.10600771188335871,0.44258082147275185,0.6993005638059294,0.21039947973770423,0.0539542880993726,0.0,0.0,-3.3646945230003665e-10,-1.227161317007841e-10,0.0181747591895147,-0.017241379310344862,0.0005676515844787566,-4.7886586692559574e-05,0.0181747591895147,-0.017241379310344862,-0.17155189803467727,-0.05205342378398612
residualized,NR-AR,HEPG2,0,0.5380702267755009,0.8041386474755157,0.3723044104860657,0.10171097477688029,0.5380702267755009,0.8041386474755157,0.18508036948251022,0.049056341636695124,0.5380702267755009,0.8041386474755157,0.37230441069940684,0.10171097486834087,0.5380702267755009,0.8041386474755157,0.18508036960305133,0.049056341643292575,0.0,0.0,2.1334112254578486e-10,9.14605835511395e-11,0.0,0.0,1.205411048754712e-10,6.597449669909494e-12,0.0,0.0,-0.18722404109635554,-0.052654633225048306
residualized,NR-AR,HEPG2,1,0.428542817036382,0.7535524246746943,0.3744239904985532,0.10269698971359054,0.428542817036382,0.7535524246746943,0.19143394882807227,0.05113250863053402,0.428542817036382,0.7535524246746943,0.3744239904969835,0.10269698971208538,0.428542817036382,0.7535524246746943,0.1914339488778856,0.051132508633262255,0.0,0.0,-1.569655516675539e-12,-1.5051487833872556e-12,0.0,0.0,4.9813309033197586e-11,2.7282259784655593e-12,0.0,0.0,-0.18299004161909793,-0.051564481078823145
residualized,NR-AR,HEPG2,2,0.45872626855109877,0.7183030240383346,0.37876237184661454,0.10448275388306616,0.45872626855109877,0.7183030240383346,0.1863711436058826,0.04892497043865165,0.45872626855109877,0.7183030240383346,0.37876237188179207,0.10448275390085386,0.45872626855109877,0.7183030240383346,0.18637114364209512,0.04892497044088133,0.0,0.0,3.5177571966471535e-11,1.7787707418115416e-11,0.0,0.0,3.621249966556661e-11,2.2296831048151945e-12,0.0,0.0,-0.19239122823969695,-0.05555778345997253
residualized,NR-AR,HEPG2,3,0.6706921333236664,0.8606050331224626,0.3740758586931192,0.10255017858752771,0.6706921333236664,0.8606050331224626,0.18346236080514186,0.0477454488160031,0.6706921333236664,0.8606050331224626,0.3740758588071662,0.10255017863406486,0.6706921333236664,0.8606050331224626,0.1834623609289599,0.047745448818081446,0.0,0.0,1.1404701627526492e-10,4.653714080760096e-11,0.0,0.0,1.2381803915495482e-10,2.078346522660368e-12,0.0,0.0,-0.1906134978782063,-0.05480472981598341
residualized,NR-AR,HEPG2,4,0.5327604579095947,0.8009947572696611,0.3747527256056339,0.10286590103160029,0.5327604579095947,0.8009947572696611,0.1881476657096593,0.04978012201264694,0.5327604579095947,0.8009947572696611,0.37475272562211975,0.10286590104574678,0.5327604579095947,0.8009947572696611,0.18814766567693314,0.0497801219881692,0.0,0.0,1.648587932834289e-11,1.4146483984234237e-11,0.0,0.0,-3.272613291471771e-11,-2.4477739973827185e-11,0.0,0.0,-0.18660505994518659,-0.05308577905757759
residualized,NR-AR,HEPG2,5,0.5800409045034999,0.8180342936440874,0.3774772435623278,0.10396950625580093,0.5800409045034999,0.8180342936440874,0.18758745519992148,0.04904976980166784,0.5800409045034999,0.8180342936440874,0.37747724373482416,0.1039695063328131,0.5800409045034999,0.8180342936440874,0.18758745524330425,0.04904976979382218,0.0,0.0,1.7249630612781176e-10,7.701217441535846e-11,0.0,0.0,4.338274739446035e-11,-7.845663702044093e-12,0.0,0.0,-0.1898897884915199,-0.05491973653899092
residualized,NR-AR,HEPG2,6,0.5317314611666769,0.8147521289289713,0.36964794680470975,0.10056218794649238,0.5317314611666769,0.8147521289289713,0.1772822295674407,0.045878430754086374,0.5317314611666769,0.8147521289289713,0.3696479469454278,0.10056218800400755,0.5317314611666769,0.8147521289289713,0.177282229629219,0.04587843075764304,0.0,0.0,1.4071804832482826e-10,5.751517040408771e-11,0.0,0.0,6.177832134746098e-11,3.556665378878776e-12,0.0,0.0,-0.19236571731620883,-0.05468375724636452
residualized,NR-AR,HEPG2,7,0.4422727045335445,0.8054194785218435,0.37310662775717507,0.10204022367681045,0.4422727045335445,0.8054194785218435,0.1735957653292301,0.0445329531092878,0.4422727045335445,0.8054194785218435,0.3731066280663581,0.10204022380464592,0.4422727045335445,0.8054194785218435,0.1735957654802137,0.04453295312234366,0.0,0.0,3.091830458323841e-10,1.2783546998740292e-10,0.0,0.0,1.5098359229526182e-10,1.305586402877701e-11,0.0,0.0,-0.19951086258614442,-0.05750727068230227
residualized,NR-AR,HEPG2,8,0.5841932244366512,0.8015214960003313,0.36968746922572826,0.10049111410585507,0.5841932244366512,0.8015214960003313,0.17939953680292076,0.046663900023298226,0.5841932244366512,0.8015214960003313,0.3696874692650226,0.10049111412131735,0.5841932244366512,0.8015214960003313,0.1793995368670833,0.04666390003051896,0.0,0.0,3.929434555516309e-11,1.546228145521411e-11,0.0,0.0,6.416252806840106e-11,7.220729569823448e-12,0.0,0.0,-0.1902879323979393,-0.053827214090798395
residualized,NR-AR,HEPG2,9,0.5430321267750775,0.8028419662986014,0.37543296211193883,0.10318943293343592,0.5430321267750775,0.8028419662986014,0.1852702275989847,0.048650469936037166,0.5430321267750775,0.8028419662986014,0.3754329625606084,0.10318943311273898,0.5430321267750775,0.8028419662986014,0.18527022790387243,0.04865046998944754,0.0,0.0,4.4866954596045616e-10,1.793030668384432e-10,0.0,0.0,3.048877317279874e-10,5.3410371958495516e-11,0.0,0.0,-0.19016273465673592,-0.05453896312329144
residualized,NR-AR,HEPG2,10,0.4730231958665486,0.7980846055879223,0.3762444822180781,0.10345650030027212,0.4730231958665486,0.7980846055879223,0.18881937010450106,0.05045183548356004,0.4730231958665486,0.7980846055879223,0.3762444822412989,0.10345650031575708,0.4730231958665486,0.7980846055879223,0.18881937010497057,0.05045183547519498,0.0,0.0,2.322081416039623e-11,1.5484966087164763e-11,0.0,0.0,4.69504990441294e-13,-8.365045461866672e-12,0.0,0.0,-0.18742511213632834,-0.053004664840562085
residualized,NR-AR,HEPG2,11,0.5296839697221603,0.8065471482855638,0.3738345564364273,0.10234056045989479,0.5296839697221603,0.8065471482855638,0.1876520122527802,0.04976083392967691,0.5296839697221603,0.8065471482855638,0.3738345563610205,0.10234056043363186,0.5296839697221603,0.8065471482855638,0.18765201233201426,0.04976083393092691,0.0,0.0,-7.540683633067147e-11,-2.6262936270171622e-11,0.0,0.0,7.923405265231054e-11,1.2500001034254637e-12,0.0,0.0,-0.18618254402900625,-0.05257972650270495
residualized,NR-AR,HEPG2,12,0.5289932066133136,0.7826446786135798,0.37252102701629414,0.10174384603825186,0.5289932066133136,0.7826446786135798,0.18248433142993464,0.04818526421267718,0.5289932066133136,0.7826446786135798,0.3725210270600834,0.10174384605658335,0.5289932066133136,0.7826446786135798,0.1824843314255154,0.04818526419705516,0.0,0.0,4.378921669712099e-11,1.833148077778901e-11,0.0,0.0,-4.419270505096051e-12,-1.562202450733352e-11,0.0,0.0,-0.190036695634568,-0.053558581859528186
residualized,NR-AR,HEPG2,13,0.6144049474117945,0.813358808900033,0.3730430638084728,0.10201987377505502,0.6144049474117945,0.813358808900033,0.17927759059344797,0.04648120486749477,0.6144049474117945,0.813358808900033,0.3730430638348776,0.10201987378703666,0.6144049474117945,0.813358808900033,0.1792775906621244,0.046481204877596646,0.0,0.0,2.6404833874948964e-11,1.1981629577384468e-11,0.0,0.0,6.867641455521323e-11,1.0101875586032704e-11,0.0,0.0,-0.19376547317275322,-0.055538668909440016
residualized,NR-AR,HEPG2,14,0.5897136917889643,0.8203153642145928,0.3723668616587392,0.10179387990091944,0.5897136917889643,0.8203153642145928,0.17903180428425508,0.04699440664533825,0.5897136917889643,0.8203153642145928,0.3723668617535581,0.10179387994273137,0.5897136917889643,0.8203153642145928,0.17903180433182536,0.04699440664035137,0.0,0.0,9.481887497386765e-11,4.181193447028164e-11,0.0,0.0,4.757026994539615e-11,-4.986881046997738e-12,0.0,0.0,-0.19333505742173274,-0.05479947330238001
residualized,NR-AR,HEPG2,15,0.5614587174726658,0.7496914271150261,0.37409371668799124,0.10239208405529525,0.5614587174726658,0.7496914271150261,0.17918200139325077,0.046107257656882554,0.5614587174726658,0.7496914271150261,0.37409371676913994,0.1023920840879603,0.5614587174726658,0.7496914271150261,0.1791820014821129,0.04610725766246847,0.0,0.0,8.114867666719761e-11,3.26650650972482e-11,0.0,0.0,8.886213986869507e-11,5.585909512717535e-12,0.0,0.0,-0.194911715287027,-0.05628482642549184
residualized,NR-AR,HEPG2,16,0.4739401796011894,0.7775521230512547,0.37606970141248036,0.10344021180696042,0.4739401796011894,0.7775521230512547,0.1904932242080316,0.05066087983006029,0.4739401796011894,0.7775521230512547,0.3760697015392487,0.10344021185565835,0.4739401796011894,0.7775521230512547,0.19049322434865285,0.05066087985764306,0.0,0.0,1.2676834026947858e-10,4.8697929022623045e-11,0.0,0.0,1.406212479793112e-10,2.7582766626288447e-11,0.0,0.0,-0.18557647719059583,-0.0527793319980153
residualized,NR-AR,HEPG2,17,0.5575217705077138,0.7889760005749997,0.369181455900609,0.10030172699962063,0.5575217705077138,0.7889760005749997,0.17802550288856414,0.04646588414608646,0.5575217705077138,0.7889760005749997,0.36918145589788764,0.10030172700057327,0.5575217705077138,0.7889760005749997,0.17802550295194708,0.046465884141455235,0.0,0.0,-2.7213786779611837e-12,9.526213151644925e-13,0.0,0.0,6.338294333829709e-11,-4.631224570506021e-12,0.0,0.0,-0.19115595294594054,-0.05383584285911802
residualized,NR-AR,HEPG2,18,0.5785746386520224,0.8316733207715117,0.37377011764220053,0.1024303755767942,0.5785746386520224,0.8316733207715117,0.17936930319165176,0.046993309263790375,0.5785746386520224,0.8316733207715117,0.3737701178748045,0.10243037566626807,0.5785746386520224,0.8316733207715117,0.1793693033372457,0.046993309277828514,0.0,0.0,2.3260394721447143e-10,8.947387553082109e-11,0.0,0.0,1.4559395911106777e-10,1.4038144258154972e-11,0.0,0.0,-0.19440081453755878,-0.05543706638843956
residualized,NR-AR,HEPG2,19,0.5201738219291867,0.8048690242931263,0.3743379978467215,0.10270517656186559,0.5201738219291867,0.8048690242931263,0.18338167779209247,0.047732303820185305,0.5201738219291867,0.8048690242931263,0.37433799785557226,0.10270517656495186,0.5201738219291867,0.8048690242931263,0.18338167786691537,0.04773230382932941,0.0,0.0,8.850775667923471e-12,3.0862784550222953e-12,0.0,0.0,7.482290342863963e-11,9.144104917702122e-12,0.0,0.0,-0.19095631998865686,-0.05497287273562246
residualized,NR-AR,HT29,0,0.5061005974221024,0.7328319602928571,0.3845076561520072,0.10712327827090425,0.5061005974221024,0.7328319602928571,0.22283675754276047,0.05828236981865352,0.4067343340719189,0.7227440518199633,0.3146167397311683,0.08454517572540396,0.5061005974221024,0.7328319602928571,0.22283675746182707,0.05828236985137608,-0.09936626335018356,-0.010087908472893892,-0.06989091642083886,-0.02257810254550028,0.0,0.0,-8.093343772941352e-11,3.272256354769354e-11,0.09936626335018356,0.010087908472893892,-0.09177998226934128,-0.026262805874027885
residualized,NR-AR,HT29,1,0.4159353204217259,0.6652125158739383,0.3845557503703386,0.10693607673584977,0.4159353204217259,0.6652125158739383,0.20983491135273552,0.053778854718482295,0.3046781678206014,0.6628449340296132,0.31300321347852056,0.08558535732385297,0.4159353204217259,0.6652125158739383,0.20983491134796636,0.05377885474907962,-0.11125715260112434,-0.002367581844324995,-0.07155253689181804,-0.02135071941199681,0.0,0.0,-4.769162842421793e-12,3.059733161281386e-11,0.11125715260112434,0.002367581844324995,-0.1031683021305542,-0.03180650257477335
residualized,NR-AR,HT29,2,0.4519159123745148,0.6786959100513155,0.3902860380705974,0.10967249024666541,0.4519159123745148,0.6786959100513155,0.2112099834407354,0.054423010840668605,0.3626025572407262,0.6763317068468797,0.31599059734227175,0.08526864889341908,0.4519159123745148,0.6786959100513155,0.21120998352369597,0.05442301087837138,-0.0893133551337885,-0.002364203204435733,-0.0742954407283257,-0.024403841353246348,0.0,0.0,8.296058839896148e-11,3.770277146042389e-11,0.0893133551337885,0.002364203204435733,-0.10478061381857577,-0.030845638015047694
residualized,NR-AR,HT29,3,0.4745528360412715,0.7320950155999257,0.38095575599376197,0.10547967261588576,0.4745528360412715,0.7320950155999257,0.20862833825118718,0.053703824899155414,0.394178043192292,0.7084686669568978,0.31607460035701423,0.0848316090403675,0.4745528360412715,0.7320950155999257,0.20862833819458476,0.05370382493006805,-0.08037479284897953,-0.023626348643027817,-0.06488115563674775,-0.020648063575518266,0.0,0.0,-5.660240054439214e-11,3.091263217624984e-11,0.08037479284897953,0.023626348643027817,-0.10744626216242947,-0.03112778411029945
residualized,NR-AR,HT29,4,0.44625490331393525,0.7087805933317951,0.38293137966392166,0.1064154477206977,0.44625490331393525,0.7087805933317951,0.20827216900774065,0.05330353138068646,0.33562830535038984,0.6767182431425691,0.30796858988511683,0.0837539670988671,0.44625490331393525,0.7087805933317951,0.2082721689610786,0.0533035313949229,-0.11062659796354546,-0.03206235018922602,-0.07496278977880484,-0.02266148062183063,0.0,0.0,-4.6662046448986414e-11,1.423643702924693e-11,0.11062659796354546,0.03206235018922602,-0.09969642092403819,-0.030450435703944186
residualized,NR-AR,HT29,5,0.3811983942597372,0.6965834399466672,0.3850868411618558,0.10734340958285035,0.3811983942597372,0.6965834399466672,0.20657802775835266,0.05309201939222467,0.34882391467779555,0.6589536799471603,0.31894117357465857,0.08556691913724822,0.3811983942597372,0.6965834399466672,0.20657802779756068,0.053092019444008376,-0.032374479581941645,-0.037629759999506886,-0.06614566758719723,-0.021776490445602124,0.0,0.0,3.9207986857192625e-11,5.1783705795616086e-11,0.032374479581941645,0.037629759999506886,-0.11236314577709791,-0.03247489969323985
residualized,NR-AR,HT29,6,0.5295653384076873,0.7403515209338242,0.38049892150675935,0.10525851678799499,0.5295653384076873,0.7403515209338242,0.20345874895468352,0.05194242386841423,0.40539053473818926,0.7370787676382993,0.30515723236587455,0.08240619959174322,0.5295653384076873,0.7403515209338242,0.20345874889100307,0.05194242387184922,-0.12417480366949793,-0.0032727532955249216,-0.07534168914088482,-0.02285231719625177,0.0,0.0,-6.368043037330295e-11,3.4349911803843726e-12,0.12417480366949793,0.0032727532955249216,-0.10169848347487143,-0.030463775719893997
residualized,NR-AR,HT29,7,0.4728053098052496,0.7076104943749755,0.39009039226380215,0.10960305314069711,0.4728053098052496,0.7076104943749755,0.21643947486591916,0.05582623053913632,0.36000004972565386,0.692397065808349,0.3117064937253071,0.08341121781236445,0.4728053098052496,0.7076104943749755,0.2164394746769867,0.05582623054392932,-0.11280526007959571,-0.015213428566626396,-0.07838389853849503,-0.02619183532833267,0.0,0.0,-1.8893249187357243e-10,4.793000718539275e-12,0.11280526007959571,0.015213428566626396,-0.09526701904832045,-0.027584987268435113
residualized,NR-AR,HT29,8,0.45285517069115827,0.711587049745426,0.386533309392954,0.10800303724992286,0.45285517069115827,0.711587049745426,0.21223859031417205,0.05473876803525575,0.36350773487383825,0.6763137915889541,0.3067765630804483,0.08274664957583686,0.45285517069115827,0.711587049745426,0.21223859044182714,0.054738768069621836,-0.08934743581732,-0.03527325815647191,-0.07975674631250569,-0.025256387674086018,0.0,0.0,1.2765508095036182e-10,3.436608220219739e-11,0.08934743581732,0.03527325815647191,-0.09453797263862115,-0.028007881506215027
residualized,NR-AR,HT29,9,0.46246465182445134,0.6846683333828654,0.38870706655733667,0.10901496337036432,0.46246465182445134,0.6846683333828654,0.2160337718382062,0.05505731492086126,0.3634030907091861,0.6445487461251421,0.31720094562673734,0.08587887060890256,0.46246465182445134,0.6846683333828654,0.2160337718664816,0.05505731492823033,-0.09906156111526523,-0.0401195872577233,-0.07150612093059933,-0.02313609276146176,0.0,0.0,2.8275409791334027e-11,7.369078958152641e-12,0.09906156111526523,0.0401195872577233,-0.10116717376025575,-0.030821555680672224
residualized,NR-AR,HT29,10,0.46356323221150636,0.7339072157969004,0.38238265499548707,0.10614009358766605,0.46356323221150636,0.7339072157969004,0.21064695761530444,0.054754884067531394,0.3636755889515671,0.7080250546269004,0.3028912176756847,0.08127195190125147,0.46356323221150636,0.7339072157969004,0.21064695743003106,0.05475488406556085,-0.09988764325993928,-0.025882161170000063,-0.0794914373198024,-0.024868141686414574,0.0,0.0,-1.8527337997120696e-10,-1.9705417853010943e-12,0.09988764325993928,0.025882161170000063,-0.09224426024565364,-0.026517067835690623
